Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
B49	ILDJFGBA_02515	B49_Contig_107	333514	338079	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	87.94	1526	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
B49	ILDJFGBA_02772	B49_Contig_112	75307	76440	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	94.43	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
B49	ILDJFGBA_02822	B49_Contig_116	29155	29727	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	190	190	100.00	91.58	190	ACB16424.1	long polar fimbria major subunit LpfA-O113	NA	NA
B49	ILDJFGBA_02864	B49_Contig_116	73287	74471	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	396	99.49	97.72	394	EFF04178.1	multidrug efflux MFS transporter EmrD	NA	NA
B49	ILDJFGBA_04384	B49_Contig_144	223211	223543	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	97.27	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
B49	ILDJFGBA_00020	B49_Contig_3	5209	8313	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.13	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
B49	ILDJFGBA_00892	B49_Contig_41	274959	275267	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	HMM	102	102	100.00	87.25	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
B49	ILDJFGBA_01170	B49_Contig_47	85507	87687	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	726	730	99.86	73.15	730	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
B49	ILDJFGBA_01374	B49_Contig_68	22202	22627	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	92.20	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
B49	ILDJFGBA_01376	B49_Contig_68	23984	24337	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	98.29	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
B49	ILDJFGBA_01913	B49_Contig_99	372	1274	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.33	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
