Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0433-EAEC-V1A	MOMGAKOJ_02854	NODE_14_length_125739_cov_35.404522	59105	60007	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_03040	NODE_16_length_110669_cov_38.142081	9322	11412	-	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	696	696	100.00	99.86	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_03152	NODE_17_length_108671_cov_35.684596	21014	22198	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_00309	NODE_1_length_444831_cov_31.113395	321262	321528	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_00325	NODE_1_length_444831_cov_31.113395	338279	338611	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	99.09	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
61-0433-EAEC-V1A	MOMGAKOJ_03705	NODE_23_length_63353_cov_36.876335	56586	60842	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1418	1416	100.00	94.07	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_03758	NODE_24_length_62648_cov_32.377315	45891	47024	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	377	377	100.00	100.00	377	AAC77110.1	BlaEC family class C beta-lactamase	NF000185.2	BlaEC family class C beta-lactamase
61-0433-EAEC-V1A	MOMGAKOJ_03906	NODE_27_length_42772_cov_43.982035	14691	15116	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0433-EAEC-V1A	MOMGAKOJ_03908	NODE_27_length_42772_cov_43.982035	16472	16825	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04080	NODE_31_length_38900_cov_45.334956	10787	11014	+	mchB	microcin H47	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	75	75	100.00	100.00	75	CAB54534.2	microcin H47	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04084	NODE_31_length_38900_cov_45.334956	14733	16829	+	mchF	microcin H47 export transporter peptidase/ATP-binding subunit MchF	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	698	698	100.00	100.00	698	CAJ44959.1	microcin H47 export transporter peptidase/ATP-binding subunit MchF	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04241	NODE_36_length_26136_cov_51.022564	9289	9795	+	aaiC	type VI secretion system protein AaiC/Hcp2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	168	168	100.00	100.00	168	CBG37385.1	type VI secretion system protein AaiC/Hcp2	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04257	NODE_37_length_21417_cov_18.308857	2128	6222	+	sepA	serine protease autotransporter toxin SepA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1364	1364	100.00	99.71	1364	AFS59871.1	serine protease autotransporter toxin SepA	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04260	NODE_37_length_21417_cov_18.308857	7840	8598	+	agg4D	aggregative adherence fimbria 4 chaperone Agg4D/HdaD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	252	252	100.00	99.60	252	BAF33888.1	aggregative adherence fimbria 4 chaperone Agg4D/HdaD	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04263	NODE_37_length_21417_cov_18.308857	11694	12206	+	agg4A	aggregative adherence fimbria 4 major subunit Agg4A/HdaA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	170	170	100.00	99.41	170	ACF05260.1	aggregative adherence fimbria 4 major subunit Agg4A/HdaA	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04267	NODE_37_length_21417_cov_18.308857	15678	16916	+	aatA	dispersin export ABC transporter outer membrane protein AatA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	412	412	100.00	99.51	412	BAF33901.1	dispersin export ABC transporter outer membrane protein AatA	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_01083	NODE_3_length_289938_cov_34.087966	280903	284007	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	1034	1034	100.00	100.00	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04305	NODE_40_length_13966_cov_36.369213	767	1999	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	96.83	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04342	NODE_43_length_12664_cov_46.092715	2743	5817	+	hlyA-alpha	RTX toxin hemolysin HlyA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1024	1024	100.00	96.68	1024	CAQ77251.1	RTX toxin hemolysin HlyA	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_01294	NODE_4_length_230648_cov_30.250522	208301	208609	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTP	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0433-EAEC-V1A	MOMGAKOJ_04412	NODE_50_length_7353_cov_16.346164	2418	3506	-	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	362	362	100.00	100.00	362	BAF33872.1	putative hexosyltransferase CapU	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04416	NODE_50_length_7353_cov_16.346164	6085	6882	-	aggR	aggregative adherence transcriptional regulator AggR	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	265	265	100.00	100.00	265	BAF33878.1	aggregative adherence transcriptional regulator AggR	NA	NA
61-0433-EAEC-V1A	MOMGAKOJ_04427	NODE_52_length_6032_cov_18.979009	3807	4157	+	aap	dispersin Aap	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	116	116	100.00	100.00	116	BAF34018.1	dispersin Aap	NA	NA
