Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S2023_CU1076_IS04	DHGHHCCI_02222	NODE_12_length_134572_cov_11.069817	53503	55680	-	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	725	730	100.00	72.78	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
S2023_CU1076_IS04	DHGHHCCI_02396	NODE_14_length_103176_cov_11.593090	11712	12896	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S2023_CU1076_IS04	DHGHHCCI_02450	NODE_14_length_103176_cov_11.593090	72400	72972	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	ACB16424.1	long polar fimbria major subunit LpfA-O113	NA	NA
S2023_CU1076_IS04	DHGHHCCI_00007	NODE_1_length_303191_cov_10.241454	5200	8304	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.42	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S2023_CU1076_IS04	DHGHHCCI_04975	NODE_215_length_579_cov_20.928287	123	416	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	97	97	100.00	98.97	97	BAG76115.1	increased serum survival lipoprotein Iss	NA	NA
S2023_CU1076_IS04	DHGHHCCI_03213	NODE_24_length_76978_cov_12.410268	2867	4564	-	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	565	565	100.00	100.00	565	CBG36837.1	HilA family transcriptional regulator EilA	NA	NA
S2023_CU1076_IS04	DHGHHCCI_00352	NODE_2_length_258740_cov_10.443987	52244	52552	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S2023_CU1076_IS04	DHGHHCCI_03655	NODE_31_length_59097_cov_11.608387	6818	7951	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.67	377	AAZ85968.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8	NF000185.2	BlaEC family class C beta-lactamase
S2023_CU1076_IS04	DHGHHCCI_00739	NODE_3_length_230931_cov_10.358660	208295	212548	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	92.44	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S2023_CU1076_IS04	DHGHHCCI_04080	NODE_41_length_37687_cov_12.787636	13901	14167	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S2023_CU1076_IS04	DHGHHCCI_04132	NODE_42_length_37486_cov_9.841402	24487	25389	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S2023_CU1076_IS04	DHGHHCCI_00942	NODE_4_length_223548_cov_10.619575	194505	194867	+	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	120	120	100.00	90.00	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NF033727.1	arsenite efflux transporter metallochaperone ArsD
S2023_CU1076_IS04	DHGHHCCI_00945	NODE_4_length_223548_cov_10.619575	197981	198406	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S2023_CU1076_IS04	DHGHHCCI_04501	NODE_55_length_15775_cov_19.977768	10310	11398	+	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	362	362	100.00	99.45	362	CAV02025.1	putative hexosyltransferase CapU	NA	NA
S2023_CU1076_IS04	NA	NODE_63_length_10972_cov_9.793667	3	4718	-	air	inverse autotransporter adhesin EaeX/Air	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	1572	2933	53.60	94.47	1572	ACB17037.1	inverse autotransporter adhesin EaeX/Air	NA	NA
S2023_CU1076_IS04	DHGHHCCI_04624	NODE_65_length_10611_cov_13.787165	241	1056	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
S2023_CU1076_IS04	DHGHHCCI_04629	NODE_65_length_10611_cov_13.787165	5128	6327	-	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	399	399	100.00	100.00	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)	NF012193.0	tetracycline efflux MFS transporter Tet(A)
S2023_CU1076_IS04	DHGHHCCI_04633	NODE_65_length_10611_cov_13.787165	9941	10423	-	blaTEM	TEM family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALP	160	286	55.94	100.00	160	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
S2023_CU1076_IS04	DHGHHCCI_04673	NODE_69_length_9215_cov_16.204312	7187	7843	+	qnrS1	quinolone resistance pentapeptide repeat protein QnrS1	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEP	218	218	100.00	100.00	218	WP_001516695.1	quinolone resistance pentapeptide repeat protein QnrS1	NF000056.3	QnrS family quinolone resistance pentapeptide repeat protein
S2023_CU1076_IS04	DHGHHCCI_01175	NODE_6_length_211551_cov_10.377957	8006	9427	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	92.60	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
S2023_CU1076_IS04	DHGHHCCI_04729	NODE_76_length_6079_cov_24.481506	404	4498	+	eatA	serine protease autotransporter toxin EatA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1364	1364	100.00	99.12	1364	CAI79539.1	serine protease autotransporter toxin EatA	NA	NA
S2023_CU1076_IS04	DHGHHCCI_01582	NODE_8_length_182236_cov_9.799022	41703	43505	+	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.67	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
S2023_CU1076_IS04	DHGHHCCI_01583	NODE_8_length_182236_cov_9.799022	43492	45294	+	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
S2023_CU1076_IS04	DHGHHCCI_04824	NODE_97_length_3008_cov_16.158308	59	550	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	INTERNAL_STOP	163	263	60.46	99.37	159	WP_046622360.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NA	NA
S2023_CU1076_IS04	DHGHHCCI_04825	NODE_97_length_3008_cov_16.158308	655	1128	-	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	157	157	100.00	100.00	157	WP_000777555.1	trimethoprim-resistant dihydrofolate reductase DfrA1	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
