Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
E1492	LIKJKBIJ_00080	E1492_Contig_1	90561	92735	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	724	730	100.00	74.01	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
E1492	LIKJKBIJ_00841	E1492_Contig_1	871992	872300	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
E1492	LIKJKBIJ_01299	E1492_Contig_1	1362924	1366028	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.23	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
E1492	LIKJKBIJ_01603	E1492_Contig_1	1682422	1686981	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1519	1520	100.00	92.24	1521	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
E1492	LIKJKBIJ_01792	E1492_Contig_1	1871493	1872626	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	97.08	377	AAZ85968.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8	NF000185.2	BlaEC family class C beta-lactamase
E1492	LIKJKBIJ_02781	E1492_Contig_1	2918510	2918935	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
E1492	LIKJKBIJ_02783	E1492_Contig_1	2920292	2920645	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	96.58	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
E1492	LIKJKBIJ_02988	E1492_Contig_1	3122136	3122402	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
E1492	LIKJKBIJ_03111	E1492_Contig_1	3252329	3253231	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
E1492	LIKJKBIJ_03489	E1492_Contig_1	3635719	3636291	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	190	190	100.00	92.11	190	ACB16424.1	long polar fimbria major subunit LpfA-O113	NA	NA
E1492	LIKJKBIJ_03541	E1492_Contig_1	3693569	3694753	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.24	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
E1492	NA	E1492_Contig_1	3719481	3723977	+	air	inverse autotransporter adhesin EaeX/Air	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	1499	2933	51.31	90.63	1505	ACB17037.1	inverse autotransporter adhesin EaeX/Air	NA	NA
E1492	LIKJKBIJ_03753	E1492_Contig_1	3913721	3914953	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	99.27	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
E1492	LIKJKBIJ_04189	E1492_Contig_1	4329659	4333912	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	92.58	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
E1492	LIKJKBIJ_04858	E1492_Contig_1	5010041	5011690	+	tir	type III secretion system LEE translocated intimin receptor Tir	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	549	552	100.00	93.66	552	BAA96815.1	type III secretion system LEE translocated intimin receptor Tir	NF033637.1	type III secretion system LEE translocated intimin receptor Tir
E1492	LIKJKBIJ_04860	E1492_Contig_1	5012357	5015176	+	eae	intimin type zeta	plus	VIRULENCE	VIRULENCE	INTIMIN	ZETA	BLASTP	939	938	100.00	93.72	939	CAS06723.1	intimin type zeta	NF033639.1	intimin type alpha
E1492	LIKJKBIJ_04864	E1492_Contig_1	5017869	5018447	+	espA	type III secretion system LEE translocon filament protein EspA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	192	192	100.00	98.44	192	AAO66617.1	type III secretion system LEE translocon filament protein EspA	NA	NA
