Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
ECOR37	FPAGCIML_02851	ECOR37_Contig_109	21577	21885	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	99.02	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
ECOR37	FPAGCIML_02941	ECOR37_Contig_115	384	1199	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	271	271	100.00	100.00	271	WP_000018329.1	aminoglycoside O-phosphotransferase APH(3')-Ia	NF033059.2	APH(3')-I family aminoglycoside O-phosphotransferase
ECOR37	FPAGCIML_03025	ECOR37_Contig_128	47025	47549	+	lpfA1	long polar fimbria major subunit LpfA1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	174	178	97.75	99.43	174	OPH66324.1	long polar fimbria major subunit LpfA1	NA	NA
ECOR37	FPAGCIML_03084	ECOR37_Contig_128	119934	120359	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
ECOR37	FPAGCIML_03086	ECOR37_Contig_128	121715	122068	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	94.87	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
ECOR37	FPAGCIML_00479	ECOR37_Contig_14	189	9860	-	efa1	lymphostatin Efa1/LifA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	3223	3223	100.00	99.97	3223	AAD49229.2	lymphostatin Efa1/LifA	NA	NA
ECOR37	FPAGCIML_00482	ECOR37_Contig_14	12458	13447	-	nleB	type III secretion system effector arginine glycosyltransferase NleB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	329	329	100.00	99.70	329	AAL57565.1	type III secretion system effector arginine glycosyltransferase NleB	NA	NA
ECOR37	FPAGCIML_03764	ECOR37_Contig_157	156929	158170	+	nleA	type III secretion system effector NleA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	413	413	100.00	92.98	413	AET12008.1	type III secretion system effector NleA	NA	NA
ECOR37	FPAGCIML_03922	ECOR37_Contig_168	591	1181	-	tccP	Tir-cytoskeleton coupling protein TccP	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	196	337	57.57	97.42	194	ACT72391.1	Tir-cytoskeleton coupling protein TccP	NA	NA
ECOR37	FPAGCIML_03923	ECOR37_Contig_168	1506	2159	-	espJ	type III secretion system effector ADP-ribosyltransferase EspJ	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	217	217	100.00	100.00	217	AAG56990.1	type III secretion system effector ADP-ribosyltransferase EspJ	NA	NA
ECOR37	FPAGCIML_03985	ECOR37_Contig_169	313	972	+	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	219	219	100.00	100.00	219	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase	NF000491.1	type A chloramphenicol O-acetyltransferase
ECOR37	FPAGCIML_00508	ECOR37_Contig_17	6261	8231	+	etpD	variant type II secretion system secretin EtpD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	656	656	100.00	99.70	656	BAI33940.1	variant type II secretion system secretin EtpD	NA	NA
ECOR37	FPAGCIML_00545	ECOR37_Contig_19	11756	16009	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	92.08	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
ECOR37	FPAGCIML_04120	ECOR37_Contig_203	7686	8588	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
ECOR37	FPAGCIML_04412	ECOR37_Contig_228	2958	6062	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.23	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
ECOR37	FPAGCIML_04790	ECOR37_Contig_250	2407	3012	-	espF	type III secretion system LEE effector EspF	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	201	254	80.71	93.66	205	ADD58872.1	type III secretion system LEE effector EspF	NF040807.1	type III secretion system LEE effector EspF
ECOR37	FPAGCIML_04794	ECOR37_Contig_250	4052	4990	-	espB	type III secretion system LEE translocon pore-forming subunit EspB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	312	312	100.00	100.00	312	AAG58818.1	type III secretion system LEE translocon pore-forming subunit EspB	NA	NA
ECOR37	FPAGCIML_04796	ECOR37_Contig_250	6148	6726	-	espA	type III secretion system LEE translocon filament protein EspA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	192	192	100.00	99.48	192	ACG59676.1	type III secretion system LEE translocon filament protein EspA	NA	NA
ECOR37	FPAGCIML_04799	ECOR37_Contig_250	9467	12271	-	eae	intimin type gamma	plus	VIRULENCE	VIRULENCE	INTIMIN	GAMMA	BLASTP	934	934	100.00	99.89	934	ADD58881.1	intimin type gamma	NF033627.3	intimin
ECOR37	FPAGCIML_04801	ECOR37_Contig_250	12939	14615	-	tir	type III secretion system LEE translocated intimin receptor Tir	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	558	558	100.00	100.00	558	AAY25390.1	type III secretion system LEE translocated intimin receptor Tir	NF033637.1	type III secretion system LEE translocated intimin receptor Tir
ECOR37	FPAGCIML_04851	ECOR37_Contig_250	57415	58599	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.49	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
ECOR37	FPAGCIML_04903	ECOR37_Contig_250	117029	117631	-	lpfA2	long polar fimbria major subunit LpfA2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	200	200	100.00	100.00	200	BAB38093.1	long polar fimbria major subunit LpfA2	NA	NA
ECOR37	FPAGCIML_00830	ECOR37_Contig_27	131668	132801	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	97.88	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
ECOR37	FPAGCIML_01051	ECOR37_Contig_30	349	1581	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.07	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
ECOR37	FPAGCIML_01269	ECOR37_Contig_33	145409	147991	-	afaC	AfaC-I/III family usher protein	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	860	860	100.00	100.00	860	CAW30799.1	AfaC-I/III family usher protein	NA	NA
ECOR37	FPAGCIML_01270	ECOR37_Contig_33	148031	148828	-	nfaE	Dr family non-fimbrial adhesin I chaperone NfaE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	265	247	96.76	99.58	239	AAK17180.1	Dr family non-fimbrial adhesin I chaperone NfaE	NA	NA
ECOR37	FPAGCIML_01700	ECOR37_Contig_53	134598	136019	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	99.79	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
ECOR37	FPAGCIML_00303	ECOR37_Contig_7	642	1622	+	nleB2	type III secretion system effector arginine glycosyltransferase NleB2	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	326	326	100.00	99.69	326	CAS08589.1	type III secretion system effector arginine glycosyltransferase NleB2	NA	NA
ECOR37	FPAGCIML_00304	ECOR37_Contig_7	1656	2675	+	nleC	type III secretion system effector zinc metalloprotease NleC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	339	330	100.00	99.70	330	AAG55141.1	type III secretion system effector zinc metalloprotease NleC	NA	NA
ECOR37	FPAGCIML_02339	ECOR37_Contig_85	7785	9875	+	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	696	696	100.00	100.00	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
