Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
94389	NGPKOCED_01746	94389_Contig_10	55786	56688	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	97.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
94389	NGPKOCED_01809	94389_Contig_11	1351	2295	-	espB	type III secretion system LEE translocon pore-forming subunit EspB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	314	314	100.00	100.00	314	AAC82360.1	type III secretion system LEE translocon pore-forming subunit EspB	NA	NA
94389	NGPKOCED_01811	94389_Contig_11	3471	4049	-	espA	type III secretion system LEE translocon filament protein EspA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	192	192	100.00	100.00	192	CAR47993.1	type III secretion system LEE translocon filament protein EspA	NA	NA
94389	NGPKOCED_01814	94389_Contig_11	6840	9647	-	eae	intimin type gamma	plus	VIRULENCE	VIRULENCE	INTIMIN	GAMMA	EXACTP	935	935	100.00	100.00	935	ACM67164.1	intimin type gamma	NF033627.3	intimin
94389	NGPKOCED_01816	94389_Contig_11	10311	11927	-	tir	type III secretion system LEE translocated intimin receptor Tir	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	538	538	100.00	97.77	538	CAI43867.1	type III secretion system LEE translocated intimin receptor Tir	NF033637.1	type III secretion system LEE translocated intimin receptor Tir
94389	NGPKOCED_02096	94389_Contig_13	72403	72696	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	97	97	100.00	97.94	97	ADR26561.1	increased serum survival lipoprotein Iss	NA	NA
94389	NGPKOCED_02245	94389_Contig_15	135	4688	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1517	1520	100.00	89.01	1520	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
94389	NGPKOCED_02804	94389_Contig_21	1519	2844	-	nleA	type III secretion system effector NleA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	441	441	100.00	97.28	441	AAK16940.1	type III secretion system effector NleA	NA	NA
94389	NGPKOCED_02990	94389_Contig_23	14208	15392	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	396	99.49	98.22	394	EFF04178.1	multidrug efflux MFS transporter EmrD	NA	NA
94389	NGPKOCED_00507	94389_Contig_3	58719	58994	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	HMM	91	102	100.00	75.47	106	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
94389	NGPKOCED_00679	94389_Contig_4	777	3881	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	96.32	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
94389	NGPKOCED_03994	94389_Contig_42	13500	14642	+	ampC	CMY2/MIR/ACT/EC family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	380	377	100.00	90.26	380	AAZ85968.1	CMY2/MIR/ACT/EC family class C beta-lactamase	NF012173.1	CMY2/MIR/ACT/EC family class C beta-lactamase
94389	NGPKOCED_04144	94389_Contig_47	8534	9343	-	cdtB	cytolethal distending toxin type II nuclease subunit CdtB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	269	269	100.00	100.00	269	BAH72965.1	cytolethal distending toxin type II nuclease subunit CdtB	NA	NA
94389	NGPKOCED_01156	94389_Contig_6	101927	104104	-	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	725	730	100.00	74.83	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
94389	NGPKOCED_04397	94389_Contig_66	3413	4405	+	nleC	type III secretion system effector zinc metalloprotease NleC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	330	330	100.00	93.64	330	AAG55141.1	type III secretion system effector zinc metalloprotease NleC	NA	NA
94389	NGPKOCED_01605	94389_Contig_9	46613	46945	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	96.36	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
