Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
ECOR63	BFAICIIF_00193	ECOR63_Contig_1	199910	203014	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.42	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
ECOR63	BFAICIIF_04676	ECOR63_Contig_100	31467	31775	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
ECOR63	BFAICIIF_00564	ECOR63_Contig_18	74351	74617	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	97.73	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
ECOR63	BFAICIIF_00740	ECOR63_Contig_23	22860	23285	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
ECOR63	BFAICIIF_00911	ECOR63_Contig_24	280	573	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	ADN71659.1	increased serum survival lipoprotein Iss	NA	NA
ECOR63	BFAICIIF_01706	ECOR63_Contig_31	750616	754866	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1416	1416	100.00	99.65	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
ECOR63	BFAICIIF_01724	ECOR63_Contig_31	774573	778703	+	vactox	vacuolating autotransporter toxin Vat	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1376	1376	100.00	99.93	1376	AAN78874.1	vacuolating autotransporter toxin Vat	NA	NA
ECOR63	BFAICIIF_01758	ECOR63_Contig_31	817913	822028	+	pic	serine protease autotransporter toxin Pic	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1371	1371	100.00	99.93	1371	AAN78833.1	serine protease autotransporter toxin Pic	NA	NA
ECOR63	BFAICIIF_02028	ECOR63_Contig_42	10842	11975	-	blaEC-5	cephalosporin-hydrolyzing class C beta-lactamase EC-5	plus	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	377	377	100.00	100.00	377	AAZ85965.1	cephalosporin-hydrolyzing class C beta-lactamase EC-5	NF000185.2	BlaEC family class C beta-lactamase
ECOR63	BFAICIIF_02194	ECOR63_Contig_43	10899	11732	+	fim41a	fimbrial adhesin F41 protein Fim41a	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	277	277	100.00	91.34	277	AAA23421.1	fimbrial adhesin F41 protein Fim41a	NA	NA
ECOR63	BFAICIIF_02211	ECOR63_Contig_43	24253	24840	+	papH	P fimbrial minor subunit PapH	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	195	195	100.00	96.92	195	CAA43563.1	P fimbrial minor subunit PapH	NA	NA
ECOR63	BFAICIIF_02212	ECOR63_Contig_43	24890	27409	+	papC	P fimbrial usher protein PapC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	839	836	100.00	96.20	841	CAA43564.1	P fimbrial usher protein PapC	NA	NA
