Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1090_CU0176_IS02	FENOHMAI_03484	NODE_11_length_168529_cov_85.185121	9000	9266	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1090_CU0176_IS02	FENOHMAI_03972	NODE_14_length_107753_cov_95.389000	62937	63839	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1090_CU0176_IS02	FENOHMAI_04340	NODE_19_length_50627_cov_78.916756	16907	17413	-	aaiC	type VI secretion system protein AaiC/Hcp2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	168	168	100.00	100.00	168	CBG37385.1	type VI secretion system protein AaiC/Hcp2	NA	NA
S1090_CU0176_IS02	FENOHMAI_00174	NODE_1_length_701502_cov_95.645970	201749	203170	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	92.60	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1090_CU0176_IS02	FENOHMAI_00326	NODE_1_length_701502_cov_95.645970	355174	356406	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.80	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1090_CU0176_IS02	FENOHMAI_00484	NODE_1_length_701502_cov_95.645970	531833	532966	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.41	377	AAC77110.1	BlaEC family class C beta-lactamase	NF000185.2	BlaEC family class C beta-lactamase
S1090_CU0176_IS02	FENOHMAI_04451	NODE_21_length_38250_cov_112.471878	21944	23182	-	aatA	dispersin export ABC transporter outer membrane protein AatA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	412	412	100.00	99.51	412	BAF33901.1	dispersin export ABC transporter outer membrane protein AatA	NA	NA
S1090_CU0176_IS02	FENOHMAI_04455	NODE_21_length_38250_cov_112.471878	26654	27166	-	agg4A	aggregative adherence fimbria 4 major subunit Agg4A/HdaA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	170	170	100.00	99.41	170	ACF05260.1	aggregative adherence fimbria 4 major subunit Agg4A/HdaA	NA	NA
S1090_CU0176_IS02	FENOHMAI_04458	NODE_21_length_38250_cov_112.471878	30261	31019	-	agg4D	aggregative adherence fimbria 4 chaperone Agg4D/HdaD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	252	252	100.00	99.60	252	BAF33888.1	aggregative adherence fimbria 4 chaperone Agg4D/HdaD	NA	NA
S1090_CU0176_IS02	FENOHMAI_04460	NODE_21_length_38250_cov_112.471878	32160	36254	-	sepA	serine protease autotransporter toxin SepA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1364	1364	100.00	99.71	1364	AFS59871.1	serine protease autotransporter toxin SepA	NA	NA
S1090_CU0176_IS02	FENOHMAI_04669	NODE_28_length_26827_cov_90.048299	3706	7959	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	92.44	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1090_CU0176_IS02	FENOHMAI_00661	NODE_2_length_542643_cov_91.652509	30205	30777	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	ACB16424.1	long polar fimbria major subunit LpfA-O113	NA	NA
S1090_CU0176_IS02	FENOHMAI_00720	NODE_2_length_542643_cov_91.652509	101121	102305	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1090_CU0176_IS02	FENOHMAI_00738	NODE_2_length_542643_cov_91.652509	120775	131031	+	air	inverse autotransporter adhesin EaeX/Air	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	3418	3418	100.00	100.00	3418	CAR15326.1	inverse autotransporter adhesin EaeX/Air	NA	NA
S1090_CU0176_IS02	FENOHMAI_00739	NODE_2_length_542643_cov_91.652509	131083	132780	-	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	565	565	100.00	100.00	565	CBG36837.1	HilA family transcriptional regulator EilA	NA	NA
S1090_CU0176_IS02	FENOHMAI_00918	NODE_2_length_542643_cov_91.652509	334586	335011	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1090_CU0176_IS02	FENOHMAI_00920	NODE_2_length_542643_cov_91.652509	336368	336721	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	94.02	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1090_CU0176_IS02	FENOHMAI_04816	NODE_38_length_6033_cov_123.462727	1877	2227	-	aap	dispersin Aap	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	116	116	100.00	100.00	116	BAF34018.1	dispersin Aap	NA	NA
S1090_CU0176_IS02	FENOHMAI_04848	NODE_43_length_4734_cov_73.861284	2316	4697	+	pic	serine protease autotransporter toxin Pic	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	793	1372	56.92	100.00	781	CAU99295.1	serine protease autotransporter toxin Pic	NA	NA
S1090_CU0176_IS02	FENOHMAI_04858	NODE_45_length_3423_cov_119.536163	1877	2674	-	aggR	aggregative adherence transcriptional regulator AggR	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	265	265	100.00	100.00	265	BAF33878.1	aggregative adherence transcriptional regulator AggR	NA	NA
S1090_CU0176_IS02	FENOHMAI_01944	NODE_5_length_343517_cov_93.470993	35058	39620	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1520	1520	100.00	88.18	1523	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1090_CU0176_IS02	FENOHMAI_02228	NODE_5_length_343517_cov_93.470993	335214	338318	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.42	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1090_CU0176_IS02	FENOHMAI_02424	NODE_6_length_328793_cov_79.035021	198983	199291	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1090_CU0176_IS02	FENOHMAI_02921	NODE_8_length_258811_cov_87.628217	78892	81069	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	725	730	100.00	72.50	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
S1090_CU0176_IS02	FENOHMAI_03093	NODE_8_length_258811_cov_87.628217	257551	257844	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
