Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1191_CU0932_IS03	JBGIDMAA_02299	NODE_11_length_137150_cov_63.679193	15649	15957	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1191_CU0932_IS03	JBGIDMAA_02508	NODE_12_length_129675_cov_60.158830	94512	95645	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	97.88	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
S1191_CU0932_IS03	JBGIDMAA_02795	NODE_15_length_121904_cov_56.550518	34202	35386	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1191_CU0932_IS03	JBGIDMAA_03016	NODE_17_length_118332_cov_55.350556	20229	21131	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1191_CU0932_IS03	JBGIDMAA_03930	NODE_27_length_57651_cov_61.337930	4783	6015	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.80	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04158	NODE_32_length_36396_cov_72.001211	14402	14827	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1191_CU0932_IS03	JBGIDMAA_04160	NODE_32_length_36396_cov_72.001211	16183	16536	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04303	NODE_36_length_28860_cov_189.542438	10773	11483	+	lngA	type IV pilus longus major pilin	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	236	236	100.00	99.15	236	CBL93506.1	type IV pilus longus major pilin	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04355	NODE_37_length_28580_cov_72.694243	24888	25154	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1191_CU0932_IS03	JBGIDMAA_00944	NODE_3_length_299482_cov_55.641322	254328	256130	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
S1191_CU0932_IS03	JBGIDMAA_00945	NODE_3_length_299482_cov_55.641322	256117	257829	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	570	600	95.00	99.47	570	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04415	NODE_40_length_24620_cov_57.559304	3405	3836	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	EXACTP	143	143	100.00	100.00	143	AAD11743.1	silver-binding protein SilE	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04416	NODE_40_length_24620_cov_57.559304	4081	5562	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	493	491	100.00	97.35	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04417	NODE_40_length_24620_cov_57.559304	5555	6235	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	226	226	100.00	98.23	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04418	NODE_40_length_24620_cov_57.559304	6425	7810	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	461	461	100.00	98.26	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04419	NODE_40_length_24620_cov_57.559304	7839	8192	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	117	117	100.00	99.15	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04420	NODE_40_length_24620_cov_57.559304	8306	9598	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	430	430	100.00	98.37	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04421	NODE_40_length_24620_cov_57.559304	9609	12755	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	1048	1048	100.00	99.43	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04423	NODE_40_length_24620_cov_57.559304	13410	15851	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTP	813	824	98.79	98.28	814	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04427	NODE_40_length_24620_cov_57.559304	17833	19650	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTP	605	605	100.00	99.83	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04428	NODE_40_length_24620_cov_57.559304	19650	20546	+	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTP	298	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04429	NODE_40_length_24620_cov_57.559304	20586	20966	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTP	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04430	NODE_40_length_24620_cov_57.559304	20971	21900	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTP	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04431	NODE_40_length_24620_cov_57.559304	21955	22635	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTP	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04432	NODE_40_length_24620_cov_57.559304	22632	24032	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTP	466	466	100.00	99.57	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
S1191_CU0932_IS03	JBGIDMAA_04518	NODE_44_length_20519_cov_64.132130	17243	20419	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	1058	1416	74.58	93.09	1056	ABE05822.1	intimin-like adhesin FdeC	NA	NA
