Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0415-EAEC-V1-col4B	AFNAAMGL_02163	NODE_10_length_171950_cov_28.773885	30486	31619	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	377	377	100.00	100.00	377	AAC77110.1	BlaEC family class C beta-lactamase	NF000185.2	BlaEC family class C beta-lactamase
61-0415-EAEC-V1-col4B	AFNAAMGL_03052	NODE_16_length_125447_cov_26.803669	65655	66557	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_03299	NODE_18_length_107525_cov_27.733369	86893	88077	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_03802	NODE_24_length_78263_cov_36.290321	53481	53987	+	aaiC	type VI secretion system protein AaiC/Hcp2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	168	168	100.00	100.00	168	CBG37385.1	type VI secretion system protein AaiC/Hcp2	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_03976	NODE_27_length_68956_cov_28.436258	15495	15788	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	BAG76115.1	increased serum survival lipoprotein Iss	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_00397	NODE_2_length_309170_cov_28.051066	20425	20733	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTP	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0415-EAEC-V1-col4B	AFNAAMGL_04296	NODE_33_length_43575_cov_62.370224	28198	29436	-	aatA	dispersin export ABC transporter outer membrane protein AatA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	412	412	100.00	100.00	412	CAU95796.1	dispersin export ABC transporter outer membrane protein AatA	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04302	NODE_33_length_43575_cov_62.370224	34859	35059	-	aar	AggR-activated transcriptional regulator Aar	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	66	66	100.00	100.00	66	ASK37426.1	AggR-activated transcriptional regulator Aar	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04303	NODE_33_length_43575_cov_62.370224	35790	36140	+	aap	dispersin Aap	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	116	116	100.00	95.69	116	CBG27807.1	dispersin Aap	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04304	NODE_33_length_43575_cov_62.370224	36981	37778	+	aggR	aggregative adherence transcriptional regulator AggR	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	265	265	100.00	99.62	265	CAA83535.1	aggregative adherence transcriptional regulator AggR	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04334	NODE_34_length_42697_cov_32.642069	25945	26298	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04336	NODE_34_length_42697_cov_32.642069	27654	28079	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0415-EAEC-V1-col4B	AFNAAMGL_04510	NODE_38_length_39150_cov_28.023853	20033	21292	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	419	410	98.29	97.52	403	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_00688	NODE_3_length_255089_cov_27.510811	5603	8707	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	1034	1034	100.00	100.00	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04587	NODE_41_length_28064_cov_37.491442	2231	6118	-	sat	serine protease autotransporter toxin Sat	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1295	1295	100.00	99.54	1295	AFK88558.1	serine protease autotransporter toxin Sat	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04588	NODE_41_length_28064_cov_37.491442	7062	9260	-	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	732	731	100.00	99.45	731	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04589	NODE_41_length_28064_cov_37.491442	9263	10600	-	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	445	445	100.00	98.88	445	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04590	NODE_41_length_28064_cov_37.491442	10597	12339	-	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	580	580	100.00	100.00	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04591	NODE_41_length_28064_cov_37.491442	12339	13286	-	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	315	315	100.00	100.00	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04592	NODE_41_length_28064_cov_37.491442	13287	15011	-	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	98.61	576	EGI25746.1	aerobactin synthase IucA	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04621	NODE_42_length_25626_cov_34.955576	9170	10180	-	papG-II	P fimbria tip G-adhesin PapG-II	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	336	337	100.00	98.22	337	AAA24293.1	P fimbria tip G-adhesin PapG-II	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04622	NODE_42_length_25626_cov_34.955576	10224	10724	-	papF	P fimbrial tip protein PapF	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	166	167	100.00	91.02	167	CAA43569.1	P fimbrial tip protein PapF	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04627	NODE_42_length_25626_cov_34.955576	13322	15841	-	papC	P fimbrial usher protein PapC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	839	836	100.00	96.31	841	CAA43564.1	P fimbrial usher protein PapC	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04628	NODE_42_length_25626_cov_34.955576	15891	16478	-	papH	P fimbrial minor subunit PapH	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	195	195	100.00	98.46	195	CAA43563.1	P fimbrial minor subunit PapH	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04674	NODE_44_length_24602_cov_30.654516	2102	2338	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	HMM	78	78	100.00	78.21	78	AAA88371.1	broad-spectrum mercury transporter MerE	NF010310.2	broad-spectrum mercury transporter MerE
61-0415-EAEC-V1-col4B	AFNAAMGL_04675	NODE_44_length_24602_cov_30.654516	2335	2697	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	HMM	120	121	100.00	82.64	121	AAC38221.1	mercury resistance co-regulator MerD	NF033783.1	mercury resistance co-regulator MerD
61-0415-EAEC-V1-col4B	AFNAAMGL_04676	NODE_44_length_24602_cov_30.654516	2715	4409	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	HMM	564	561	100.00	85.31	565	AAC38220.1	mercury(II) reductase	TIGR02053.1	mercury(II) reductase
61-0415-EAEC-V1-col4B	AFNAAMGL_04677	NODE_44_length_24602_cov_30.654516	4461	4883	-	merC	organomercurial transporter MerC	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	EXACTP	140	140	100.00	100.00	140	AAC33908.1	organomercurial transporter MerC	NF033784.1	organomercurial transporter MerC
61-0415-EAEC-V1-col4B	AFNAAMGL_04678	NODE_44_length_24602_cov_30.654516	4919	5194	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	91	91	100.00	90.11	91	AAC38219.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
61-0415-EAEC-V1-col4B	AFNAAMGL_04679	NODE_44_length_24602_cov_30.654516	5208	5558	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	EXACTP	116	116	100.00	100.00	116	AAB59075.1	mercuric transport protein MerT	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04680	NODE_44_length_24602_cov_30.654516	5630	6064	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	144	144	100.00	93.75	144	CAA77320.1	mercury resistance transcriptional regulator MerR	NF010315.0	mercury resistance transcriptional regulator MerR
61-0415-EAEC-V1-col4B	AFNAAMGL_04683	NODE_44_length_24602_cov_30.654516	8097	9296	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	399	399	100.00	100.00	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)	NF012193.0	tetracycline efflux MFS transporter Tet(A)
61-0415-EAEC-V1-col4B	AFNAAMGL_04698	NODE_45_length_20064_cov_40.511783	416	4507	-	espI	serine protease autotransporter EspI	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1363	1363	100.00	99.05	1363	BAI32516.1	serine protease autotransporter EspI	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_01112	NODE_4_length_231328_cov_26.839149	207772	210810	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	1012	1416	71.47	95.75	1012	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04798	NODE_51_length_13304_cov_37.057458	6157	9231	+	hlyA-alpha	RTX toxin hemolysin HlyA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1024	1024	100.00	97.27	1024	CAQ77251.1	RTX toxin hemolysin HlyA	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04801	NODE_52_length_8865_cov_24.630178	59	838	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	BLASTP	259	275	93.45	98.83	257	WP_063855066.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04802	NODE_52_length_8865_cov_24.630178	832	1179	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEP	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NF000276.2	quaternary ammonium compound efflux SMR transporter QacE
61-0415-EAEC-V1-col4B	NA	NODE_52_length_8865_cov_24.630178	1412	1882	-	dfrA7	trimethoprim-resistant dihydrofolate reductase DfrA7	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.00	100.00	157	WP_000703418.1	trimethoprim-resistant dihydrofolate reductase DfrA7	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
61-0415-EAEC-V1-col4B	AFNAAMGL_04809	NODE_52_length_8865_cov_24.630178	7906	8565	-	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	219	219	100.00	100.00	219	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase	NF000491.1	type A chloramphenicol O-acetyltransferase
61-0415-EAEC-V1-col4B	AFNAAMGL_04840	NODE_58_length_5362_cov_35.294986	327	4445	-	pic	serine protease autotransporter toxin Pic	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	1372	1372	100.00	100.00	1372	CAU99295.1	serine protease autotransporter toxin Pic	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04848	NODE_60_length_4961_cov_79.049550	152	667	-	agg5A	aggregative adherence fimbria V major subunit Agg5A	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	171	171	100.00	97.66	171	BAI44131.1	aggregative adherence fimbria V major subunit Agg5A	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04849	NODE_60_length_4961_cov_79.049550	842	1282	-	agg3B	aggregative adherence fimbria 3 minor subunit Agg3B	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	146	146	100.00	100.00	146	AAM88297.1	aggregative adherence fimbria 3 minor subunit Agg3B	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04850	NODE_60_length_4961_cov_79.049550	1296	3551	-	agg3C	aggregative adherence fimbria 3 usher protein Agg3C	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	751	843	89.09	99.60	751	AXV27948.1	aggregative adherence fimbria 3 usher protein Agg3C	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04851	NODE_60_length_4961_cov_79.049550	3900	4802	-	agg3D	aggregative adherence fimbria 3 chaperone Agg3D	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	300	250	100.00	99.20	250	CAU95824.1	aggregative adherence fimbria 3 chaperone Agg3D	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04856	NODE_62_length_4539_cov_24.010982	85	921	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NF012171.0	APH(6)-I family aminoglycoside O-phosphotransferase
61-0415-EAEC-V1-col4B	AFNAAMGL_04857	NODE_62_length_4539_cov_24.010982	921	1724	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	267	267	100.00	100.00	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NF032895.1	aminoglycoside O-phosphotransferase APH(3'')-Ib
61-0415-EAEC-V1-col4B	AFNAAMGL_04858	NODE_62_length_4539_cov_24.010982	1785	2600	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	271	271	100.00	100.00	271	WP_001043265.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
61-0415-EAEC-V1-col4B	AFNAAMGL_01439	NODE_6_length_216127_cov_28.609845	109223	109489	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_04902	NODE_75_length_1823_cov_31.959474	531	1391	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
61-0415-EAEC-V1-col4B	AFNAAMGL_01578	NODE_7_length_201078_cov_28.555092	41646	43358	+	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	570	600	95.00	99.65	570	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_01579	NODE_7_length_201078_cov_28.555092	43345	45147	+	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
61-0415-EAEC-V1-col4B	AFNAAMGL_01674	NODE_7_length_201078_cov_28.555092	119110	119442	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
61-0415-EAEC-V1-col4B	NA	NODE_86_length_1020_cov_172.761400	214	327	-	astA	heat-stable enterotoxin EAST1	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTX	38	38	100.00	100.00	38	AAM88299.1	heat-stable enterotoxin EAST1	NA	NA
