Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1011_CU0122_IS01	JIKMEDLH_01949	NODE_10_length_136835_cov_15.963198	75484	76716	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	98.05	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1011_CU0122_IS01	JIKMEDLH_02294	NODE_13_length_128023_cov_16.368587	34408	35592	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1011_CU0122_IS01	NA	NODE_14_length_127364_cov_13.302215	3	893	-	ipaH5	T3SS effector E3 ubiquitin-protein ligase IpaH5	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	297	587	50.60	99.66	297	EID63069.1	T3SS effector E3 ubiquitin-protein ligase IpaH5	NA	NA
S1011_CU0122_IS01	JIKMEDLH_02739	NODE_16_length_124149_cov_16.428332	115846	118950	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1011_CU0122_IS01	JIKMEDLH_02786	NODE_17_length_113398_cov_13.356624	35465	35797	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	99.09	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1011_CU0122_IS01	JIKMEDLH_00024	NODE_1_length_398319_cov_14.450186	27847	32412	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	87.39	1522	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1011_CU0122_IS01	JIKMEDLH_03110	NODE_20_length_103422_cov_15.811312	4670	5803	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	99.73	377	WP_063860256.1	extended-spectrum class C beta-lactamase EC-18	NF000185.2	BlaEC family class C beta-lactamase
S1011_CU0122_IS01	JIKMEDLH_03509	NODE_25_length_57292_cov_18.105007	26741	27313	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
S1011_CU0122_IS01	JIKMEDLH_00432	NODE_2_length_266914_cov_13.049682	46092	46424	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	97.27	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1011_CU0122_IS01	NA	NODE_2_length_266914_cov_13.049682	266075	266914	+	ipaH4	T3SS effector E3 ubiquitin-protein ligase IpaH4/H7	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	280	547	51.19	100.00	280	ADA74402.1	T3SS effector E3 ubiquitin-protein ligase IpaH4/H7	NA	NA
