Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1109_CU0253_IS07	GCBCLFJF_04957	NODE_102_length_2812_cov_24.395247	157	2247	-	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	696	696	100.00	99.86	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
S1109_CU0253_IS07	GCBCLFJF_04965	NODE_106_length_2603_cov_32.471892	937	2595	-	afaC	AfaC-I/III family usher protein	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	552	860	64.19	99.64	552	CAW30799.1	AfaC-I/III family usher protein	NA	NA
S1109_CU0253_IS07	GCBCLFJF_01934	NODE_10_length_129770_cov_23.203951	85322	86506	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1109_CU0253_IS07	GCBCLFJF_01995	NODE_11_length_126519_cov_22.809343	18298	18564	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1109_CU0253_IS07	GCBCLFJF_02169	NODE_12_length_122550_cov_23.869947	62330	63232	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1109_CU0253_IS07	GCBCLFJF_05038	NODE_141_length_1264_cov_30.534962	25	768	+	nfaE	Dr family non-fimbrial adhesin I chaperone NfaE	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	247	247	89.47	98.64	221	AAK17180.1	Dr family non-fimbrial adhesin I chaperone NfaE	NA	NA
S1109_CU0253_IS07	GCBCLFJF_02866	NODE_19_length_99149_cov_21.893865	18606	18914	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTP	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1109_CU0253_IS07	GCBCLFJF_03660	NODE_29_length_58277_cov_23.691392	41378	43180	+	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
S1109_CU0253_IS07	GCBCLFJF_03661	NODE_29_length_58277_cov_23.691392	43167	44969	+	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
S1109_CU0253_IS07	GCBCLFJF_00372	NODE_2_length_259761_cov_22.625191	19835	21067	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.56	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
