Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1134_CU0021_IS03	BPMMAHDN_02103	NODE_10_length_169673_cov_37.078893	4213	5193	+	nleB2	type III secretion system effector arginine glycosyltransferase NleB2	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	326	326	100.00	99.69	326	CAS08589.1	type III secretion system effector arginine glycosyltransferase NleB2	NA	NA
S1134_CU0021_IS03	BPMMAHDN_02737	NODE_14_length_125436_cov_35.310532	65562	66464	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1134_CU0021_IS03	BPMMAHDN_03101	NODE_17_length_92016_cov_39.563580	85501	86685	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1134_CU0021_IS03	BPMMAHDN_00005	NODE_1_length_325482_cov_38.707193	2452	3414	-	espB	type III secretion system LEE translocon pore-forming subunit EspB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	320	321	100.00	91.90	321	AAC38396.1	type III secretion system LEE translocon pore-forming subunit EspB	NA	NA
S1134_CU0021_IS03	BPMMAHDN_00007	NODE_1_length_325482_cov_38.707193	4590	5168	-	espA	type III secretion system LEE translocon filament protein EspA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	192	192	100.00	100.00	192	BAI37525.1	type III secretion system LEE translocon filament protein EspA	NA	NA
S1134_CU0021_IS03	BPMMAHDN_00010	NODE_1_length_325482_cov_38.707193	7933	10740	-	eae	intimin type theta	plus	VIRULENCE	VIRULENCE	INTIMIN	THETA	BLASTP	935	935	100.00	99.14	935	CAS06720.1	intimin type theta	NF033627.3	intimin
S1134_CU0021_IS03	BPMMAHDN_00012	NODE_1_length_325482_cov_38.707193	11402	13057	-	tir	type III secretion system LEE translocated intimin receptor Tir	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	551	551	99.82	99.82	550	AAY25395.1	type III secretion system LEE translocated intimin receptor Tir	NF033637.1	type III secretion system LEE translocated intimin receptor Tir
S1134_CU0021_IS03	BPMMAHDN_00318	NODE_1_length_325482_cov_38.707193	317020	320124	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	1034	1034	100.00	100.00	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1134_CU0021_IS03	BPMMAHDN_03608	NODE_25_length_59575_cov_42.953763	2803	3135	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	99.09	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1134_CU0021_IS03	BPMMAHDN_03624	NODE_25_length_59575_cov_42.953763	19883	20149	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
