Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1081_CU0015_IS04	FEEMJEHA_04798	NODE_111_length_2971_cov_30.297858	2355	2657	+	papA	P fimbria major subunit PapA	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	100	185	51.89	87.50	96	CAA43562.1	P fimbria major subunit PapA	NA	NA
S1081_CU0015_IS04	NA	NODE_113_length_2776_cov_104.644683	252	893	+	qnrB19	quinolone resistance pentapeptide repeat protein QnrB19	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	214	214	100.00	100.00	214	WP_012954666.1	quinolone resistance pentapeptide repeat protein QnrB19	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
S1081_CU0015_IS04	FEEMJEHA_04819	NODE_120_length_2154_cov_63.867597	836	1711	-	blaCTX-M	CTX-M family extended-spectrum class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	291	291	100.00	99.66	291	WP_011091028.1	extended-spectrum class A beta-lactamase CTX-M-3	NF033089.1	CTX-M family extended-spectrum class A beta-lactamase
S1081_CU0015_IS04	FEEMJEHA_04824	NODE_122_length_1924_cov_51.605847	1109	1525	-	fosA3	fosfomycin resistance glutathione transferase FosA3	core	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	ALLELEP	138	138	100.00	100.00	138	WP_014839980.1	fosfomycin resistance glutathione transferase FosA3	NF000075.1	FosA3/FosA4 family fosfomycin resistance glutathione transferase
S1081_CU0015_IS04	NA	NODE_127_length_1670_cov_40.551161	1	1668	+	afaC	AfaC-I/III family usher protein	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	556	860	64.65	99.10	556	CAW30799.1	AfaC-I/III family usher protein	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04846	NODE_137_length_1122_cov_32.871770	113	910	+	nfaE	Dr family non-fimbrial adhesin I chaperone NfaE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	265	247	96.76	99.58	239	CAW30815.1	Dr family non-fimbrial adhesin I chaperone NfaE	NA	NA
S1081_CU0015_IS04	NA	NODE_143_length_918_cov_63.777646	3	473	-	blaTEM	TEM family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIAL_CONTIG_ENDX	157	286	54.90	100.00	157	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
S1081_CU0015_IS04	FEEMJEHA_01977	NODE_15_length_105127_cov_31.518753	57560	58744	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1081_CU0015_IS04	NA	NODE_170_length_488_cov_138.644769	1	462	+	blaTEM	TEM family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIAL_CONTIG_ENDX	154	286	53.85	100.00	154	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
S1081_CU0015_IS04	FEEMJEHA_02124	NODE_17_length_103323_cov_25.181140	2561	2893	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1081_CU0015_IS04	FEEMJEHA_02167	NODE_17_length_103323_cov_25.181140	39300	41102	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
S1081_CU0015_IS04	FEEMJEHA_02168	NODE_17_length_103323_cov_25.181140	41089	42801	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	570	600	95.00	99.65	570	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
S1081_CU0015_IS04	FEEMJEHA_02351	NODE_19_length_97755_cov_29.035627	37471	38373	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1081_CU0015_IS04	FEEMJEHA_00019	NODE_1_length_334445_cov_28.407593	19742	24298	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1518	1520	100.00	86.72	1521	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1081_CU0015_IS04	FEEMJEHA_00307	NODE_1_length_334445_cov_28.407593	325739	328843	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.71	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1081_CU0015_IS04	FEEMJEHA_02555	NODE_21_length_90827_cov_27.392804	64452	68708	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1418	1416	100.00	95.13	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1081_CU0015_IS04	FEEMJEHA_03636	NODE_39_length_42347_cov_38.229335	14469	14894	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1081_CU0015_IS04	FEEMJEHA_03638	NODE_39_length_42347_cov_38.229335	16250	16603	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04298	NODE_59_length_22102_cov_26.709240	21853	22032	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	PARTIALP	59	110	52.73	100.00	58	CAA77936.1	multidrug efflux SMR transporter EmrE	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04398	NODE_64_length_18910_cov_28.951999	17534	18793	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	419	410	98.29	97.52	403	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1081_CU0015_IS04	NA	NODE_66_length_17694_cov_27.841744	73	1107	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	345	473	72.94	89.28	345	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04495	NODE_71_length_14229_cov_27.638496	2158	3246	-	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	362	362	100.00	99.72	362	CAV02025.1	putative hexosyltransferase CapU	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04517	NODE_72_length_13891_cov_60.113798	8973	10148	+	senB	enterotoxin production-related protein TieB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	391	391	100.00	100.00	391	AAZ89288.1	enterotoxin production-related protein TieB	NA	NA
S1081_CU0015_IS04	FEEMJEHA_01081	NODE_7_length_137782_cov_24.379173	35048	35356	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1081_CU0015_IS04	FEEMJEHA_04607	NODE_80_length_10495_cov_25.408812	1600	3324	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	95.31	576	EGI25746.1	aerobactin synthase IucA	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04608	NODE_80_length_10495_cov_25.408812	3325	4272	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	315	315	100.00	96.19	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04609	NODE_80_length_10495_cov_25.408812	4272	6014	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	580	580	100.00	97.59	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04610	NODE_80_length_10495_cov_25.408812	6011	7288	+	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	425	445	95.51	97.65	425	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04611	NODE_80_length_10495_cov_25.408812	7370	9571	+	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	733	731	99.73	89.85	729	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04636	NODE_82_length_9461_cov_45.563939	5034	5849	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
S1081_CU0015_IS04	FEEMJEHA_04705	NODE_93_length_5410_cov_27.483593	591	2681	+	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	696	696	100.00	100.00	696	ADN47767.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
S1081_CU0015_IS04	FEEMJEHA_04728	NODE_96_length_4988_cov_36.107310	3881	4174	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
