Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1091_CU0222_IS04	LGCALLPK_04763	NODE_103_length_5740_cov_36.061628	2459	3664	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	401	401	100.00	100.00	401	WP_001089068.1	tetracycline efflux MFS transporter Tet(B)	NF012190.1	tetracycline efflux MFS transporter Tet(B)
S1091_CU0222_IS04	NA	NODE_113_length_3536_cov_33.731136	2981	3535	-	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	185	362	51.10	98.92	185	CAV02025.1	putative hexosyltransferase CapU	NA	NA
S1091_CU0222_IS04	LGCALLPK_01863	NODE_13_length_117637_cov_26.593476	30439	31011	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
S1091_CU0222_IS04	LGCALLPK_01922	NODE_13_length_117637_cov_26.593476	92007	93191	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1091_CU0222_IS04	LGCALLPK_02155	NODE_16_length_94446_cov_24.885609	5200	8304	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1091_CU0222_IS04	NA	NODE_180_length_610_cov_72.234522	2	607	-	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	202	362	55.80	100.00	202	AEQ15694.1	putative hexosyltransferase CapU	NA	NA
S1091_CU0222_IS04	LGCALLPK_00175	NODE_1_length_218015_cov_24.323505	201882	202658	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	258	473	54.33	91.44	257	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1091_CU0222_IS04	LGCALLPK_02608	NODE_21_length_73599_cov_27.111001	36161	37393	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.80	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1091_CU0222_IS04	LGCALLPK_02869	NODE_25_length_56741_cov_24.689715	16969	18102	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.41	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
S1091_CU0222_IS04	LGCALLPK_03074	NODE_29_length_51405_cov_22.626364	6837	8639	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
