Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S2028_CU1140_IS04	MFPCDMAD_03474	NODE_11_length_160726_cov_28.884120	14931	16064	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.94	377	AAZ85965.1	cephalosporin-hydrolyzing class C beta-lactamase EC-5	NF000185.2	BlaEC family class C beta-lactamase
S2028_CU1140_IS04	MFPCDMAD_03790	NODE_13_length_129530_cov_29.192556	71758	72660	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S2028_CU1140_IS04	MFPCDMAD_03879	NODE_14_length_125550_cov_27.097447	28773	29039	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	97.73	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S2028_CU1140_IS04	MFPCDMAD_04010	NODE_15_length_122145_cov_30.081242	31129	35259	-	vactox	vacuolating autotransporter toxin Vat	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1376	1376	100.00	99.93	1376	CAR01635.1	vacuolating autotransporter toxin Vat	NA	NA
S2028_CU1140_IS04	MFPCDMAD_04028	NODE_15_length_122145_cov_30.081242	54960	59210	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	1416	1416	100.00	100.00	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00007	NODE_1_length_818327_cov_28.419152	5200	8304	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.52	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00301	NODE_1_length_818327_cov_28.419152	318579	323141	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	1520	1520	100.00	100.00	1520	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S2028_CU1140_IS04	MFPCDMAD_00348	NODE_1_length_818327_cov_28.419152	367762	369810	+	ireA	TonB-dependent siderophore receptor IreA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	682	682	100.00	100.00	682	ABJ02430.1	TonB-dependent siderophore receptor IreA	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00372	NODE_1_length_818327_cov_28.419152	390327	390875	+	papA	P fimbria major subunit PapA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	182	184	100.00	83.15	184	ENA25238.1	P fimbria major subunit PapA	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00373	NODE_1_length_818327_cov_28.419152	391025	391525	+	papH	P fimbrial minor subunit PapH	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	166	195	85.13	98.80	166	CAA43563.1	P fimbrial minor subunit PapH	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00374	NODE_1_length_818327_cov_28.419152	391575	394094	+	papC	P fimbrial usher protein PapC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	839	836	100.00	96.43	841	CAA43564.1	P fimbrial usher protein PapC	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00378	NODE_1_length_818327_cov_28.419152	396090	396611	+	papE	P fimbrial minor subunit PapE	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	173	173	100.00	100.00	173	CAA43568.1	P fimbrial minor subunit PapE	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00379	NODE_1_length_818327_cov_28.419152	396686	397186	+	papF	P fimbrial tip protein PapF	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	166	167	100.00	91.62	167	CAA43569.1	P fimbrial tip protein PapF	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00380	NODE_1_length_818327_cov_28.419152	397230	398240	+	papG-II	P fimbria tip G-adhesin PapG-II	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	336	337	100.00	98.52	337	AAA24293.1	P fimbria tip G-adhesin PapG-II	NA	NA
S2028_CU1140_IS04	MFPCDMAD_00862	NODE_2_length_562420_cov_26.880143	72553	72861	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S2028_CU1140_IS04	MFPCDMAD_01188	NODE_2_length_562420_cov_26.880143	398770	399102	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S2028_CU1140_IS04	MFPCDMAD_01255	NODE_2_length_562420_cov_26.880143	457199	459001	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
S2028_CU1140_IS04	MFPCDMAD_01256	NODE_2_length_562420_cov_26.880143	458988	460790	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.83	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
S2028_CU1140_IS04	MFPCDMAD_04801	NODE_30_length_13570_cov_28.274142	291	1550	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	419	410	98.29	97.52	403	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S2028_CU1140_IS04	MFPCDMAD_04816	NODE_31_length_10543_cov_67.848493	948	2123	-	senB	enterotoxin production-related protein TieB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	391	391	100.00	100.00	391	AAZ89288.1	enterotoxin production-related protein TieB	NA	NA
S2028_CU1140_IS04	MFPCDMAD_01313	NODE_3_length_428667_cov_25.900212	1871	2164	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	ADN71659.1	increased serum survival lipoprotein Iss	NA	NA
S2028_CU1140_IS04	MFPCDMAD_02502	NODE_6_length_286234_cov_29.162505	81829	83013	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.24	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S2028_CU1140_IS04	MFPCDMAD_02944	NODE_8_length_204142_cov_29.314361	22491	22916	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
