Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0631-ETEC-V1-col3A	DNDMFJFK_01809	NODE_10_length_140626_cov_15.675088	27848	32413	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	86.74	1523	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
61-0631-ETEC-V1-col3A	DNDMFJFK_02101	NODE_12_length_131430_cov_16.507632	43099	44283	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0631-ETEC-V1-col3A	NA	NODE_139_length_1312_cov_154.341700	704	1312	-	ltcA	heat-labile enterotoxin LT subunit A	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	203	258	78.68	99.01	203	ABV01310.1	heat-labile enterotoxin LT subunit A	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_02303	NODE_14_length_113003_cov_15.763509	7131	7397	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0631-ETEC-V1-col3A	NA	NODE_16_length_104223_cov_16.681774	371	484	+	astA	heat-stable enterotoxin EAST1	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTX	38	38	100.00	100.00	38	AAM88299.1	heat-stable enterotoxin EAST1	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_02807	NODE_19_length_95663_cov_16.117549	5368	8472	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_02965	NODE_21_length_69724_cov_16.115109	5555	6331	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	258	473	54.33	91.44	257	ADD54679.1	type III secretion system effector EspX1	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_03020	NODE_22_length_61865_cov_16.156778	1896	2798	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_03438	NODE_29_length_48604_cov_17.026624	18053	18625	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_00492	NODE_2_length_282701_cov_15.161207	192879	193187	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0631-ETEC-V1-col3A	DNDMFJFK_00587	NODE_3_length_239174_cov_15.757040	20599	24852	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	91.17	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_03961	NODE_42_length_40063_cov_19.425924	15881	16306	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0631-ETEC-V1-col3A	DNDMFJFK_03963	NODE_42_length_40063_cov_19.425924	17662	18015	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04082	NODE_45_length_39205_cov_16.294981	35986	37218	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.56	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04401	NODE_56_length_22749_cov_18.887129	1274	1705	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	EXACTP	143	143	100.00	100.00	143	AAD11743.1	silver-binding protein SilE	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04402	NODE_56_length_22749_cov_18.887129	1950	3431	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	493	491	100.00	98.37	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04403	NODE_56_length_22749_cov_18.887129	3424	4104	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	226	226	100.00	97.79	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04404	NODE_56_length_22749_cov_18.887129	4294	5679	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	461	461	100.00	98.05	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04405	NODE_56_length_22749_cov_18.887129	5707	6060	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	117	117	100.00	97.44	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04406	NODE_56_length_22749_cov_18.887129	6174	7466	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	430	430	100.00	96.28	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04407	NODE_56_length_22749_cov_18.887129	7477	10623	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	1048	1048	100.00	98.66	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04409	NODE_56_length_22749_cov_18.887129	11277	13724	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTP	815	824	98.79	95.10	816	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04413	NODE_56_length_22749_cov_18.887129	15706	17523	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTP	605	605	100.00	99.50	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04414	NODE_56_length_22749_cov_18.887129	17523	18419	+	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTP	298	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04415	NODE_56_length_22749_cov_18.887129	18459	18839	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTP	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04416	NODE_56_length_22749_cov_18.887129	18844	19773	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTP	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04417	NODE_56_length_22749_cov_18.887129	19828	20508	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTP	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04418	NODE_56_length_22749_cov_18.887129	20505	21905	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTP	466	466	100.00	99.57	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04419	NODE_56_length_22749_cov_18.887129	22123	22557	+	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTP	144	144	100.00	92.36	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
61-0631-ETEC-V1-col3A	DNDMFJFK_04609	NODE_65_length_14617_cov_38.173453	4020	4880	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
61-0631-ETEC-V1-col3A	DNDMFJFK_04654	NODE_68_length_13116_cov_33.740241	527	1366	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NF000294.1	sulfonamide-resistant dihydropteroate synthase Sul1
61-0631-ETEC-V1-col3A	DNDMFJFK_04655	NODE_68_length_13116_cov_33.740241	1360	1707	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEP	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NF000276.2	quaternary ammonium compound efflux SMR transporter QacE
61-0631-ETEC-V1-col3A	DNDMFJFK_04656	NODE_68_length_13116_cov_33.740241	1871	2650	-	ant(3'')	ANT(3'')-I family aminoglycoside nucleotidyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	HMM	259	263	98.48	95.75	259	WP_046622360.1	ANT(3'')-I family aminoglycoside nucleotidyltransferase	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
61-0631-ETEC-V1-col3A	DNDMFJFK_04657	NODE_68_length_13116_cov_33.740241	2764	3237	-	dfrA15	trimethoprim-resistant dihydrofolate reductase DfrA15	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	157	157	100.00	100.00	157	WP_001355915.1	trimethoprim-resistant dihydrofolate reductase DfrA15	NF000330.1	trimethoprim-resistant dihydrofolate reductase DfrA
61-0631-ETEC-V1-col3A	DNDMFJFK_01355	NODE_7_length_163534_cov_16.789081	4663	5796	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	99.20	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
61-0631-ETEC-V1-col3A	DNDMFJFK_04898	NODE_98_length_3988_cov_24.939402	869	2068	-	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	399	399	100.00	100.00	399	WP_000804064.1	tetracycline efflux MFS transporter Tet(A)	NF012193.0	tetracycline efflux MFS transporter Tet(A)
