Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1112_CU0196_IS03	PJGPJOID_02320	NODE_12_length_121022_cov_20.334954	98780	99088	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1112_CU0196_IS03	NA	NODE_164_length_733_cov_80.827744	57	731	+	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	225	362	62.15	100.00	225	BAF33872.1	putative hexosyltransferase CapU	NA	NA
S1112_CU0196_IS03	PJGPJOID_02775	NODE_17_length_87313_cov_20.624272	62143	62475	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1112_CU0196_IS03	PJGPJOID_03374	NODE_25_length_74430_cov_19.738208	51451	52635	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1112_CU0196_IS03	PJGPJOID_03555	NODE_28_length_64383_cov_20.744581	12336	14138	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
S1112_CU0196_IS03	PJGPJOID_03556	NODE_28_length_64383_cov_20.744581	14125	15837	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	570	600	95.00	99.30	570	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
S1112_CU0196_IS03	PJGPJOID_00445	NODE_2_length_315174_cov_20.433565	41981	42274	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
S1112_CU0196_IS03	PJGPJOID_00506	NODE_2_length_315174_cov_20.433565	97221	101474	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	90.95	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1112_CU0196_IS03	PJGPJOID_03646	NODE_30_length_59070_cov_20.255505	4664	5797	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.67	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
S1112_CU0196_IS03	PJGPJOID_03919	NODE_35_length_47192_cov_18.914295	26200	27102	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1112_CU0196_IS03	PJGPJOID_04135	NODE_40_length_40259_cov_20.888806	9708	10280	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
S1112_CU0196_IS03	PJGPJOID_04306	NODE_45_length_36763_cov_23.381481	1846	3936	+	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	696	696	100.00	100.00	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
