Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1189_CU0929_IS03	FJINBKMA_04384	NODE_107_length_3699_cov_31.797073	1808	2992	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1189_CU0929_IS03	FJINBKMA_01573	NODE_14_length_82453_cov_28.886557	96	362	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1189_CU0929_IS03	FJINBKMA_02442	NODE_26_length_69179_cov_33.094107	9486	9779	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
S1189_CU0929_IS03	FJINBKMA_02517	NODE_27_length_69142_cov_29.029812	5854	6732	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	INTERNAL_STOP	292	473	61.73	89.73	292	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1189_CU0929_IS03	FJINBKMA_03157	NODE_39_length_49520_cov_29.014582	20077	20979	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1189_CU0929_IS03	FJINBKMA_03592	NODE_52_length_28077_cov_22.762571	2924	3493	+	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	BLASTP	189	189	100.00	98.41	189	CDY80020.1	small heat shock protein sHSP20	NA	NA
S1189_CU0929_IS03	FJINBKMA_03596	NODE_52_length_28077_cov_22.762571	8548	9006	+	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	EXACTP	152	152	100.00	100.00	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
S1189_CU0929_IS03	FJINBKMA_03597	NODE_52_length_28077_cov_22.762571	9029	9943	+	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	304	304	100.00	99.67	304	APX31172.1	heat resistance protein YfdX1	NA	NA
S1189_CU0929_IS03	FJINBKMA_03598	NODE_52_length_28077_cov_22.762571	10046	10933	+	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	98.98	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
S1189_CU0929_IS03	FJINBKMA_03599	NODE_52_length_28077_cov_22.762571	11023	11634	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	97.54	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
S1189_CU0929_IS03	FJINBKMA_03601	NODE_52_length_28077_cov_22.762571	12849	13289	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	EXACTP	146	146	100.00	100.00	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
S1189_CU0929_IS03	FJINBKMA_03602	NODE_52_length_28077_cov_22.762571	13293	15008	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	EXACTP	571	571	100.00	100.00	571	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
