Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
12009	EPIFKDKI_00022	12009_Contig_1	22137	23558	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	90.70	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
12009	EPIFKDKI_00276	12009_Contig_1	311380	315633	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	91.02	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
12009	EPIFKDKI_00809	12009_Contig_1	874459	875439	+	nleB2	type III secretion system effector arginine glycosyltransferase NleB2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	326	326	100.00	100.00	326	BAF96538.1	type III secretion system effector arginine glycosyltransferase NleB2	NA	NA
12009	EPIFKDKI_00813	12009_Contig_1	877274	878011	+	cif	type III secretion system effector Cif	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	245	282	86.17	100.00	243	AAQ07241.1	type III secretion system effector Cif	NA	NA
12009	EPIFKDKI_00815	12009_Contig_1	879476	880714	-	nleA	type III secretion system effector NleA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	412	412	100.00	100.00	412	BAF96541.1	type III secretion system effector NleA	NA	NA
12009	EPIFKDKI_01242	12009_Contig_1	1319354	1320715	-	espK	type III secretion system effector EspK	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	453	453	100.00	90.73	453	BAB34991.1	type III secretion system effector EspK	NA	NA
12009	EPIFKDKI_01276	12009_Contig_1	1349808	1350074	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
12009	EPIFKDKI_01745	12009_Contig_1	1828702	1829010	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
12009	EPIFKDKI_02241	12009_Contig_1	2285571	2286551	-	nleB2	type III secretion system effector arginine glycosyltransferase NleB2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	326	326	100.00	100.00	326	CAS08589.1	type III secretion system effector arginine glycosyltransferase NleB2	NA	NA
12009	EPIFKDKI_02304	12009_Contig_1	2334673	2336034	+	espK	type III secretion system effector EspK	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	453	453	100.00	95.81	453	BAB34991.1	type III secretion system effector EspK	NA	NA
