Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1174_CU0397_IS03	PMIHNBBL_01507	NODE_10_length_129557_cov_46.745513	62328	63230	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04848	NODE_111_length_3774_cov_61.027590	964	1230	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	96.59	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1174_CU0397_IS03	NA	NODE_12_length_121265_cov_45.320023	17446	18342	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	299	473	63.21	89.30	299	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1174_CU0397_IS03	PMIHNBBL_02741	NODE_23_length_74294_cov_33.055419	18696	23261	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	86.60	1522	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1174_CU0397_IS03	PMIHNBBL_02931	NODE_26_length_62870_cov_45.206806	18701	19885	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.49	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1174_CU0397_IS03	PMIHNBBL_00296	NODE_2_length_213685_cov_46.996536	105888	107021	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.94	377	AAZ85965.1	cephalosporin-hydrolyzing class C beta-lactamase EC-5	NF000185.2	BlaEC family class C beta-lactamase
S1174_CU0397_IS03	PMIHNBBL_00528	NODE_3_length_196712_cov_43.331864	129959	132133	-	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	724	730	100.00	74.28	731	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
S1174_CU0397_IS03	PMIHNBBL_03760	NODE_41_length_42031_cov_43.297707	15174	16976	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.33	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
S1174_CU0397_IS03	PMIHNBBL_03761	NODE_41_length_42031_cov_43.297707	16963	18765	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.67	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
S1174_CU0397_IS03	PMIHNBBL_03875	NODE_45_length_37115_cov_43.625493	1061	1858	+	nfaE	Dr family non-fimbrial adhesin I chaperone NfaE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	265	247	96.76	100.00	239	AAK17180.1	Dr family non-fimbrial adhesin I chaperone NfaE	NA	NA
S1174_CU0397_IS03	PMIHNBBL_03876	NODE_45_length_37115_cov_43.625493	1898	4480	+	afaC	AfaC-I/III family usher protein	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	860	860	100.00	100.00	860	CAW30799.1	AfaC-I/III family usher protein	NA	NA
S1174_CU0397_IS03	PMIHNBBL_03931	NODE_46_length_36874_cov_50.630133	16582	17154	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	190	190	100.00	97.89	190	ACB16424.1	long polar fimbria major subunit LpfA-O113	NA	NA
S1174_CU0397_IS03	PMIHNBBL_03969	NODE_47_length_35608_cov_44.412823	20184	20492	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1174_CU0397_IS03	PMIHNBBL_04161	NODE_53_length_29987_cov_50.350318	19571	23698	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	INTERNAL_STOP	1375	1416	96.96	91.04	1373	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04494	NODE_69_length_14595_cov_33.703472	285	4172	-	sat	serine protease autotransporter toxin Sat	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	1295	1295	100.00	100.00	1295	CAE55775.1	serine protease autotransporter toxin Sat	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04495	NODE_69_length_14595_cov_33.703472	5117	7318	-	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	733	731	99.73	89.85	729	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04496	NODE_69_length_14595_cov_33.703472	7400	8677	-	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	425	445	95.51	97.65	425	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04497	NODE_69_length_14595_cov_33.703472	8674	10416	-	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	580	580	100.00	99.14	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04498	NODE_69_length_14595_cov_33.703472	10416	11363	-	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	315	315	100.00	99.68	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04499	NODE_69_length_14595_cov_33.703472	11364	13088	-	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	98.61	576	EGI25746.1	aerobactin synthase IucA	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04531	NODE_72_length_12891_cov_47.316240	271	1503	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	96.83	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04613	NODE_79_length_10068_cov_149.138925	550	1725	-	senB	enterotoxin production-related protein TieB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	391	391	100.00	100.00	391	AAZ89288.1	enterotoxin production-related protein TieB	NA	NA
S1174_CU0397_IS03	PMIHNBBL_04625	NODE_80_length_9878_cov_70.842465	4521	5381	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
S1174_CU0397_IS03	PMIHNBBL_01216	NODE_8_length_137768_cov_48.665403	30116	30541	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	92.20	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1174_CU0397_IS03	PMIHNBBL_01218	NODE_8_length_137768_cov_48.665403	31898	32251	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	96.58	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1174_CU0397_IS03	NA	NODE_93_length_7036_cov_138.868084	5789	5902	-	astA	heat-stable enterotoxin EAST1	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTX	38	38	100.00	100.00	38	AAM88299.1	heat-stable enterotoxin EAST1	NA	NA
