Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1026_CU0282_IS06	NA	NODE_10_length_161946_cov_50.032384	159101	159586	+	tccP	Tir-cytoskeleton coupling protein TccP2	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	162	250	64.80	100.00	162	BAF45439.1	Tir-cytoskeleton coupling protein TccP2	NA	NA
S1026_CU0282_IS06	OGGGPKNF_03019	NODE_12_length_150240_cov_48.610437	2394	3047	-	espJ	type III secretion system effector ADP-ribosyltransferase EspJ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	217	217	100.00	94.01	217	BAF96525.1	type III secretion system effector ADP-ribosyltransferase EspJ	NA	NA
S1026_CU0282_IS06	NA	NODE_13_length_126751_cov_49.691642	82058	83245	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	396	396	100.00	100.00	396	EFF04178.1	multidrug efflux MFS transporter EmrD	NA	NA
S1026_CU0282_IS06	OGGGPKNF_03298	NODE_13_length_126751_cov_49.691642	121358	123046	+	tir	type III secretion system LEE translocated intimin receptor Tir	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	562	568	100.00	97.01	568	BAF92845.1	type III secretion system LEE translocated intimin receptor Tir	NF033637.1	type III secretion system LEE translocated intimin receptor Tir
S1026_CU0282_IS06	OGGGPKNF_03300	NODE_13_length_126751_cov_49.691642	123714	126530	+	eae	intimin type lambda	plus	VIRULENCE	VIRULENCE	INTIMIN	LAMBDA	EXACTP	938	938	100.00	100.00	938	ACM67153.1	intimin type lambda	NF033627.3	intimin
S1026_CU0282_IS06	OGGGPKNF_03305	NODE_14_length_105203_cov_50.901708	3981	7898	-	espC	serine protease autotransporter toxin EspC	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	1305	1305	100.00	100.00	1305	CAS10463.1	serine protease autotransporter toxin EspC	NA	NA
S1026_CU0282_IS06	OGGGPKNF_03539	NODE_16_length_75689_cov_50.520804	71768	72670	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.33	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1026_CU0282_IS06	OGGGPKNF_00007	NODE_1_length_535757_cov_49.241094	5200	8304	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.52	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1026_CU0282_IS06	OGGGPKNF_00286	NODE_1_length_535757_cov_49.241094	303989	308545	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1518	1520	100.00	90.01	1522	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1026_CU0282_IS06	OGGGPKNF_03977	NODE_24_length_52999_cov_50.505253	2709	3287	+	espA	type III secretion system LEE translocon filament protein EspA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	192	192	100.00	100.00	192	ACG59676.1	type III secretion system LEE translocon filament protein EspA	NA	NA
S1026_CU0282_IS06	OGGGPKNF_03979	NODE_24_length_52999_cov_50.505253	4445	5383	+	espB	type III secretion system LEE translocon pore-forming subunit EspB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	312	312	100.00	99.36	312	AAG58818.1	type III secretion system LEE translocon pore-forming subunit EspB	NA	NA
S1026_CU0282_IS06	OGGGPKNF_03983	NODE_24_length_52999_cov_50.505253	6422	6763	+	espF	type III secretion system LEE effector EspF	plus	VIRULENCE	VIRULENCE	NA	NA	INTERNAL_STOP	113	206	53.88	98.20	111	AAC38400.1	type III secretion system LEE effector EspF	NA	NA
S1026_CU0282_IS06	OGGGPKNF_00869	NODE_2_length_428075_cov_49.424623	405039	409286	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1415	1416	100.00	94.84	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1026_CU0282_IS06	OGGGPKNF_01256	NODE_3_length_399758_cov_48.029926	360633	360941	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1026_CU0282_IS06	OGGGPKNF_01784	NODE_5_length_317500_cov_50.042395	185529	186662	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	99.20	377	AAZ85965.1	cephalosporin-hydrolyzing class C beta-lactamase EC-5	NF000185.2	BlaEC family class C beta-lactamase
S1026_CU0282_IS06	OGGGPKNF_01914	NODE_6_length_250730_cov_49.010241	2346	3707	-	espK	type III secretion system effector EspK	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	453	453	100.00	97.57	453	BAB34991.1	type III secretion system effector EspK	NA	NA
S1026_CU0282_IS06	OGGGPKNF_01931	NODE_6_length_250730_cov_49.010241	20763	21029	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	97.73	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1026_CU0282_IS06	OGGGPKNF_02508	NODE_8_length_187050_cov_50.482396	164132	164557	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	92.91	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1026_CU0282_IS06	OGGGPKNF_02594	NODE_9_length_181346_cov_48.885640	74896	77088	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	730	730	100.00	68.21	733	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
