Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1151_CU0488_IS03	PPIEMLNP_05059	NODE_101_length_3651_cov_97.198657	1088	1357	-	stxB1a	Shiga toxin Stx1a subunit B	plus	VIRULENCE	VIRULENCE	STX1	STX1A	EXACTP	89	89	100.00	100.00	89	AAA71894.1	Shiga toxin Stx1a subunit B	NF033659.0	Shiga toxin Stx1 subunit B
S1151_CU0488_IS03	PPIEMLNP_05060	NODE_101_length_3651_cov_97.198657	1367	2314	-	stxA1a	Shiga toxin Stx1a subunit A	plus	VIRULENCE	VIRULENCE	STX1	STX1A	BLASTP	315	315	100.00	99.68	315	AAA71893.1	Shiga toxin Stx1a subunit A	NF033658.1	Shiga toxin Stx1 subunit A
S1151_CU0488_IS03	PPIEMLNP_05077	NODE_105_length_3079_cov_94.747502	1237	2064	+	cif	type III secretion system effector Cif	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	275	282	97.16	99.27	274	AAQ07241.1	type III secretion system effector Cif	NA	NA
S1151_CU0488_IS03	NA	NODE_108_length_2998_cov_59.790140	1760	2998	-	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	413	696	59.34	100.00	413	BAI27255.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
S1151_CU0488_IS03	PPIEMLNP_02370	NODE_15_length_126462_cov_55.117506	123150	124472	+	nleA	type III secretion system effector NleA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	440	440	100.00	100.00	440	CAM11321.1	type III secretion system effector NleA	NA	NA
S1151_CU0488_IS03	PPIEMLNP_05199	NODE_164_length_1028_cov_128.547844	257	550	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
S1151_CU0488_IS03	PPIEMLNP_02469	NODE_16_length_118840_cov_59.371446	97827	98093	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1151_CU0488_IS03	PPIEMLNP_02596	NODE_17_length_118217_cov_56.122964	112395	115499	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1151_CU0488_IS03	PPIEMLNP_02604	NODE_18_length_115350_cov_62.419994	1942	2982	-	nleA	type III secretion system effector NleA	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	346	441	78.46	99.71	346	AAK16940.1	type III secretion system effector NleA	NA	NA
S1151_CU0488_IS03	PPIEMLNP_02742	NODE_19_length_114093_cov_57.026742	30199	30771	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
