Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1194_CU0833_IS03	DMGFFALA_02085	NODE_10_length_171226_cov_29.426511	146723	147031	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1194_CU0833_IS03	DMGFFALA_02428	NODE_12_length_143561_cov_29.513137	142881	143492	+	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	203	362	55.80	100.00	202	AEQ15694.1	putative hexosyltransferase CapU	NA	NA
S1194_CU0833_IS03	DMGFFALA_02774	NODE_15_length_127437_cov_29.697974	96834	98255	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	90.91	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1194_CU0833_IS03	DMGFFALA_03083	NODE_18_length_114306_cov_32.503191	61486	62718	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.56	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1194_CU0833_IS03	DMGFFALA_00022	NODE_1_length_256895_cov_29.333380	22290	22556	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1194_CU0833_IS03	DMGFFALA_03632	NODE_25_length_61490_cov_30.486444	29107	33672	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	88.17	1522	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1194_CU0833_IS03	NA	NODE_27_length_51065_cov_31.943555	47607	47936	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	INTERNAL_STOP	110	110	100.00	96.36	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NA	NA
S1194_CU0833_IS03	DMGFFALA_03781	NODE_28_length_47069_cov_29.659517	26059	26961	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1194_CU0833_IS03	DMGFFALA_03847	NODE_30_length_43256_cov_33.998008	422	3316	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	964	1034	93.23	99.59	964	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1194_CU0833_IS03	DMGFFALA_04043	NODE_35_length_37423_cov_41.557838	14854	15279	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	92.91	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1194_CU0833_IS03	DMGFFALA_04045	NODE_35_length_37423_cov_41.557838	16635	16988	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1194_CU0833_IS03	DMGFFALA_04135	NODE_38_length_30859_cov_145.071893	11197	15291	+	eatA	serine protease autotransporter toxin EatA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1364	1364	100.00	99.63	1364	CAI79539.1	serine protease autotransporter toxin EatA	NA	NA
S1194_CU0833_IS03	DMGFFALA_04182	NODE_40_length_29300_cov_32.471341	2618	6874	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1418	1416	100.00	94.21	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1194_CU0833_IS03	DMGFFALA_04475	NODE_51_length_17557_cov_38.257437	12403	12696	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	BAG76115.1	increased serum survival lipoprotein Iss	NA	NA
S1194_CU0833_IS03	DMGFFALA_00934	NODE_5_length_225325_cov_34.448355	30184	30756	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
