Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1034_CU0303_IS01	CELDFCID_02393	NODE_10_length_132606_cov_49.144806	42591	43775	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1034_CU0303_IS01	CELDFCID_02451	NODE_10_length_132606_cov_49.144806	104768	105340	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
S1034_CU0303_IS01	CELDFCID_02484	NODE_11_length_120089_cov_49.762557	4662	5795	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.67	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
S1034_CU0303_IS01	CELDFCID_02655	NODE_12_length_119650_cov_44.550718	62395	66648	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	91.24	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1034_CU0303_IS01	CELDFCID_03152	NODE_17_length_90864_cov_43.541829	38046	38312	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1034_CU0303_IS01	CELDFCID_00549	NODE_1_length_587730_cov_42.973057	564554	564862	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1034_CU0303_IS01	CELDFCID_03385	NODE_20_length_85615_cov_47.318548	15283	16704	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	91.54	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1034_CU0303_IS01	CELDFCID_03770	NODE_26_length_48217_cov_48.118363	8757	9989	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.32	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1034_CU0303_IS01	CELDFCID_03831	NODE_27_length_47884_cov_47.259104	26201	27103	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1034_CU0303_IS01	CELDFCID_04120	NODE_35_length_34989_cov_47.088107	2653	7218	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	88.17	1522	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1034_CU0303_IS01	CELDFCID_04249	NODE_39_length_26358_cov_47.483353	15627	16151	-	lpfA	long polar fimbria major subunit LpfA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	174	174	100.00	100.00	174	CAV00478.1	long polar fimbria major subunit LpfA	NA	NA
S1034_CU0303_IS01	CELDFCID_01261	NODE_3_length_279870_cov_48.699067	271567	274671	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1034_CU0303_IS01	CELDFCID_04449	NODE_53_length_5560_cov_121.054897	2473	2691	+	sta1	heat-stable enterotoxin ST-I group a	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	72	72	100.00	98.61	72	CAD87828.1	heat-stable enterotoxin ST-I group a	NA	NA
S1034_CU0303_IS01	CELDFCID_01560	NODE_5_length_226889_cov_48.170009	49750	50175	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1034_CU0303_IS01	CELDFCID_01562	NODE_5_length_226889_cov_48.170009	51531	51884	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1034_CU0303_IS01	NA	NODE_60_length_2635_cov_99.546130	1193	1828	+	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	212	362	58.56	99.53	212	BAF33872.1	putative hexosyltransferase CapU	NA	NA
