Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1102_CU0260_IS06	OKMFPODK_02604	NODE_12_length_144933_cov_67.473132	4663	5796	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	99.73	377	WP_063860256.1	extended-spectrum class C beta-lactamase EC-18	NF000185.2	BlaEC family class C beta-lactamase
S1102_CU0260_IS06	OKMFPODK_03237	NODE_17_length_101619_cov_65.902720	24368	25600	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	98.05	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1102_CU0260_IS06	OKMFPODK_03464	NODE_19_length_88008_cov_66.970318	66932	67834	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1102_CU0260_IS06	OKMFPODK_00180	NODE_1_length_498584_cov_67.183071	186060	190625	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	87.26	1523	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1102_CU0260_IS06	OKMFPODK_00464	NODE_1_length_498584_cov_67.183071	490046	493150	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.52	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1102_CU0260_IS06	OKMFPODK_00581	NODE_2_length_341041_cov_67.470102	105651	105917	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1102_CU0260_IS06	OKMFPODK_04105	NODE_31_length_36248_cov_74.002626	33360	33692	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1102_CU0260_IS06	OKMFPODK_04128	NODE_32_length_32611_cov_65.685713	19276	19569	+	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	BAG76115.1	increased serum survival lipoprotein Iss	NA	NA
S1102_CU0260_IS06	OKMFPODK_04141	NODE_32_length_32611_cov_65.685713	28063	28395	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	99.09	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1102_CU0260_IS06	OKMFPODK_00985	NODE_3_length_294171_cov_67.726465	174476	174829	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1102_CU0260_IS06	OKMFPODK_00987	NODE_3_length_294171_cov_67.726465	176185	176610	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1102_CU0260_IS06	OKMFPODK_01043	NODE_3_length_294171_cov_67.726465	243243	243767	-	lpfA	long polar fimbria major subunit LpfA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	174	174	100.00	100.00	174	CAV00478.1	long polar fimbria major subunit LpfA	NA	NA
S1102_CU0260_IS06	OKMFPODK_01201	NODE_4_length_272771_cov_66.340583	127890	128198	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	98.04	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1102_CU0260_IS06	OKMFPODK_01602	NODE_6_length_230404_cov_68.158509	39789	44042	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	100.00	91.88	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1102_CU0260_IS06	NA	NODE_8_length_213775_cov_66.143689	19265	20416	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	384	473	81.18	89.06	384	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1102_CU0260_IS06	OKMFPODK_02235	NODE_9_length_183438_cov_68.345264	90491	91675	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1102_CU0260_IS06	OKMFPODK_02292	NODE_9_length_183438_cov_68.345264	152670	153242	-	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
