Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1178_CU0321_IS03	NKNOLH_13200	contig_13	10175	10441	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	97.73	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1178_CU0321_IS03	NKNOLH_16570	contig_20	55344	59906	+	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1520	1520	100.00	98.62	1520	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1178_CU0321_IS03	NKNOLH_16695	contig_21	5965	6867	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	99.67	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1178_CU0321_IS03	NKNOLH_17160	contig_22	27799	28932	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.41	377	AAZ85965.1	cephalosporin-hydrolyzing class C beta-lactamase EC-5	NF000185.2	BlaEC family class C beta-lactamase
S1178_CU0321_IS03	NKNOLH_04950	contig_3	260966	261274	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1178_CU0321_IS03	NKNOLH_20630	contig_32	42340	43710	-	ibeA	putative intracellular survival FAD-dependent oxidoreductase IbeA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	456	456	100.00	96.93	456	AAF98391.2	putative intracellular survival FAD-dependent oxidoreductase IbeA	NA	NA
S1178_CU0321_IS03	NKNOLH_21830	contig_39	459	2408	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	649	730	89.73	73.32	656	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
S1178_CU0321_IS03	NKNOLH_06295	contig_4	226899	230003	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.42	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1178_CU0321_IS03	NKNOLH_22145	contig_41	1651	3699	-	ireA	TonB-dependent siderophore receptor IreA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	682	682	100.00	100.00	682	CAR09703.2	TonB-dependent siderophore receptor IreA	NA	NA
S1178_CU0321_IS03	NKNOLH_22180	contig_41	9724	11814	-	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	696	696	100.00	99.86	696	CAR09712.2	bifunctional siderophore receptor/adhesin Iha	NA	NA
S1178_CU0321_IS03	NKNOLH_23020	contig_46	21267	25124	+	sigA	serine protease autotransporter toxin SigA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1285	1285	100.00	97.59	1285	AAN44449.1	serine protease autotransporter toxin SigA	NA	NA
S1178_CU0321_IS03	NKNOLH_06465	contig_5	22917	23342	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1178_CU0321_IS03	NKNOLH_23610	contig_52	1381	3105	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	98.26	576	EGI25746.1	aerobactin synthase IucA	NA	NA
