Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
61-0181-EPEC-V1-col5A	OCKFDL_24085	contig_105	2107	2343	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	HMM	78	78	100.00	78.21	78	AAA88371.1	broad-spectrum mercury transporter MerE	NF010310.2	broad-spectrum mercury transporter MerE
61-0181-EPEC-V1-col5A	OCKFDL_24090	contig_105	2340	2702	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	HMM	120	121	100.00	82.64	121	AAC38221.1	mercury resistance co-regulator MerD	NF033783.1	mercury resistance co-regulator MerD
61-0181-EPEC-V1-col5A	OCKFDL_24095	contig_105	2720	4414	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	HMM	564	561	100.00	85.31	565	AAC38220.1	mercury(II) reductase	TIGR02053.1	mercury(II) reductase
61-0181-EPEC-V1-col5A	OCKFDL_24100	contig_105	4466	4888	-	merC	organomercurial transporter MerC	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	EXACTP	140	140	100.00	100.00	140	AAC33908.1	organomercurial transporter MerC	NF033784.1	organomercurial transporter MerC
61-0181-EPEC-V1-col5A	OCKFDL_24105	contig_105	4924	5199	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	91	91	100.00	90.11	91	AAC38219.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
61-0181-EPEC-V1-col5A	OCKFDL_24110	contig_105	5213	5563	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	EXACTP	116	116	100.00	100.00	116	AAB59075.1	mercuric transport protein MerT	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_24115	contig_105	5635	6069	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	144	144	100.00	93.75	144	CAA77320.1	mercury resistance transcriptional regulator MerR	NF010315.0	mercury resistance transcriptional regulator MerR
61-0181-EPEC-V1-col5A	OCKFDL_24190	contig_107	2701	3906	+	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTP	401	401	100.00	100.00	401	WP_001089068.1	tetracycline efflux MFS transporter Tet(B)	NF012190.1	tetracycline efflux MFS transporter Tet(B)
61-0181-EPEC-V1-col5A	OCKFDL_24410	contig_114	1548	3638	-	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	696	696	100.00	100.00	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_08230	contig_13	69346	69786	-	espF	type III secretion system LEE effector EspF	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	146	206	52.43	96.30	108	AAC38400.1	type III secretion system LEE effector EspF	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_08250	contig_13	70825	71763	-	espB	type III secretion system LEE translocon pore-forming subunit EspB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	312	312	100.00	99.36	312	AAG58818.1	type III secretion system LEE translocon pore-forming subunit EspB	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_08260	contig_13	72921	73499	-	espA	type III secretion system LEE translocon filament protein EspA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	192	192	100.00	98.44	192	ACG59732.1	type III secretion system LEE translocon filament protein EspA	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_08285	contig_13	76909	79725	-	eae	intimin type lambda	plus	VIRULENCE	VIRULENCE	INTIMIN	LAMBDA	BLASTP	938	938	100.00	99.68	938	ACM67153.1	intimin type lambda	NF033627.3	intimin
61-0181-EPEC-V1-col5A	OCKFDL_08295	contig_13	80392	82056	-	tir	type III secretion system LEE translocated intimin receptor Tir	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	554	560	100.00	97.68	560	ACG59737.1	type III secretion system LEE translocated intimin receptor Tir	NF033637.1	type III secretion system LEE translocated intimin receptor Tir
61-0181-EPEC-V1-col5A	OCKFDL_24915	contig_151	702	1211	-	dfrA8	trimethoprim-resistant dihydrofolate reductase DfrA8	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	169	169	100.00	100.00	169	WP_000571065.1	trimethoprim-resistant dihydrofolate reductase DfrA8	NF000126.2	trimethoprim-resistant dihydrofolate reductase DfrA8
61-0181-EPEC-V1-col5A	OCKFDL_24940	contig_156	214	1029	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	271	271	100.00	100.00	271	WP_000018329.1	aminoglycoside O-phosphotransferase APH(3')-Ia	NF033059.2	APH(3')-I family aminoglycoside O-phosphotransferase
61-0181-EPEC-V1-col5A	OCKFDL_11915	contig_22	8363	9265	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_01720	contig_3	19011	20144	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	377	377	100.00	100.00	377	AAC77110.1	BlaEC family class C beta-lactamase	NF000185.2	BlaEC family class C beta-lactamase
61-0181-EPEC-V1-col5A	OCKFDL_14875	contig_31	12862	14664	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_14880	contig_31	14651	16453	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.33	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_15045	contig_32	5359	8463	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.90	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
61-0181-EPEC-V1-col5A	NA	contig_4	5017	5871	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	285	473	60.25	87.72	285	ADD54679.1	type III secretion system effector EspX1	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_17130	contig_41	1050	1316	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_19395	contig_52	3647	4072	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
61-0181-EPEC-V1-col5A	OCKFDL_19405	contig_52	5428	5781	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_21185	contig_64	102	1361	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	419	410	98.29	97.77	403	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_21370	contig_65	13916	15100	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTP	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_22220	contig_73	13270	14106	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	278	278	100.00	100.00	278	WP_000480972.1	aminoglycoside O-phosphotransferase APH(6)-Id	NF012171.0	APH(6)-I family aminoglycoside O-phosphotransferase
61-0181-EPEC-V1-col5A	OCKFDL_22225	contig_73	14106	14909	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	267	267	100.00	100.00	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NF032895.1	aminoglycoside O-phosphotransferase APH(3'')-Ib
61-0181-EPEC-V1-col5A	OCKFDL_22230	contig_73	14970	15785	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTP	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NF000295.1	sulfonamide-resistant dihydropteroate synthase Sul2
61-0181-EPEC-V1-col5A	OCKFDL_22250	contig_73	17288	18148	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF000531.2	TEM family class A beta-lactamase
61-0181-EPEC-V1-col5A	OCKFDL_05445	contig_8	99055	99363	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTP	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
61-0181-EPEC-V1-col5A	OCKFDL_23455	contig_90	290	2488	-	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	732	731	100.00	99.18	731	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_23460	contig_90	2491	3828	-	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	445	445	100.00	98.88	445	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_23465	contig_90	3825	5567	-	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	580	580	100.00	99.83	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_23470	contig_90	5567	6514	-	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	315	315	100.00	100.00	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_23475	contig_90	6515	8239	-	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	98.61	576	EGI25746.1	aerobactin synthase IucA	NA	NA
61-0181-EPEC-V1-col5A	OCKFDL_23825	contig_98	357	4448	-	espI	serine protease autotransporter EspI	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1363	1363	100.00	98.90	1363	BAI32516.1	serine protease autotransporter EspI	NA	NA
