Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1071_CU0852_IS02	JAMBNI_02655	contig_1	526748	527707	+	stxA2b	Shiga toxin Stx2b subunit A	plus	VIRULENCE	VIRULENCE	STX2	STX2B	BLASTP	319	319	100.00	99.37	319	BAB82996.1	Shiga toxin Stx2b subunit A	NF033661.1	Shiga toxin Stx2 subunit A
S1071_CU0852_IS02	JAMBNI_02660	contig_1	527720	527983	+	stxB2b	Shiga toxin Stx2b subunit B	plus	VIRULENCE	VIRULENCE	STX2	STX2B	EXACTP	87	87	100.00	100.00	87	AAA16361.1	Shiga toxin Stx2b subunit B	NF033660.0	Shiga toxin Stx2 subunit B
S1071_CU0852_IS02	NA	contig_149	104	472	+	subB	subtilase AB5 cytotoxin subunit B	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	123	140	87.86	98.37	123	KYU89760.1	subtilase AB5 cytotoxin subunit B	NA	NA
S1071_CU0852_IS02	JAMBNI_18325	contig_15	78506	79408	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1071_CU0852_IS02	JAMBNI_20180	contig_19	77860	78192	+	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	97.27	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1071_CU0852_IS02	JAMBNI_03615	contig_2	202061	202837	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	258	473	54.33	91.44	257	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1071_CU0852_IS02	JAMBNI_04085	contig_2	293818	295050	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.80	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1071_CU0852_IS02	JAMBNI_20770	contig_21	21057	22190	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.41	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
S1071_CU0852_IS02	JAMBNI_21375	contig_22	54180	54473	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
S1071_CU0852_IS02	JAMBNI_21495	contig_23	5300	6475	-	senB	enterotoxin production-related protein TieB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	391	391	100.00	99.23	391	AAZ89288.1	enterotoxin production-related protein TieB	NA	NA
S1071_CU0852_IS02	JAMBNI_22715	contig_26	20239	20706	-	terW	tellurium resistance protein TerW	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTP	155	155	100.00	99.35	155	AAC44736.1	tellurium resistance protein TerW	NA	NA
S1071_CU0852_IS02	JAMBNI_22750	contig_26	27279	27860	+	terZ	tellurium resistance-associated protein TerZ	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTP	193	193	100.00	98.96	193	AAA86846.1	tellurium resistance-associated protein TerZ	NA	NA
S1071_CU0852_IS02	JAMBNI_22770	contig_26	30607	31185	+	terD	tellurium resistance membrane protein TerD	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTP	192	192	100.00	95.31	192	AAA98292.1	tellurium resistance membrane protein TerD	NA	NA
S1071_CU0852_IS02	JAMBNI_22785	contig_26	33151	35241	-	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	696	696	100.00	99.86	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
S1071_CU0852_IS02	JAMBNI_24115	contig_33	16643	17068	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1071_CU0852_IS02	JAMBNI_24125	contig_33	18424	18777	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1071_CU0852_IS02	JAMBNI_06555	contig_4	14421	18986	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	87.39	1523	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1071_CU0852_IS02	JAMBNI_08125	contig_4	327031	330135	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1071_CU0852_IS02	NA	contig_40	25639	26679	+	subA	subtilase AB5 cytotoxin subunit A	plus	VIRULENCE	VIRULENCE	NA	NA	INTERNAL_STOP	347	347	99.14	95.97	347	AFX83959.1	subtilase AB5 cytotoxin subunit A	NA	NA
S1071_CU0852_IS02	JAMBNI_25960	contig_45	875	3871	+	ehxA	enterohemolysin EhxA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	998	998	100.00	100.00	998	ABQ02445.1	enterohemolysin EhxA	NA	NA
