Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
ROAR19	CBLKFB_16425	contig_11	158209	159351	-	ampC	CMY2/MIR/ACT/EC family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	380	377	100.00	91.58	380	WP_063610930.1	CMY2/MIR/ACT/EC family class C beta-lactamase	NF012173.1	CMY2/MIR/ACT/EC family class C beta-lactamase
ROAR19	CBLKFB_16580	contig_12	19324	23577	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	91.24	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
ROAR19	CBLKFB_04865	contig_3	101412	105977	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1521	1520	100.00	86.79	1522	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
ROAR19	CBLKFB_06425	contig_3	411375	414479	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	97.68	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
ROAR19	CBLKFB_08190	contig_4	335631	335939	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	90.20	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
ROAR19	CBLKFB_10385	contig_6	78666	79568	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	300	300	100.00	98.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
ROAR19	CBLKFB_11180	contig_6	231611	232795	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	396	99.49	97.21	394	EFF04178.1	multidrug efflux MFS transporter EmrD	NA	NA
ROAR19	CBLKFB_12575	contig_7	208187	208519	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
ROAR19	CBLKFB_12865	contig_8	14435	14860	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
ROAR19	CBLKFB_12875	contig_8	16217	16570	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	99.15	97.41	116	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
ROAR19	CBLKFB_14255	contig_9	90809	92989	+	sinH	intimin-like inverse autotransporter SinH	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	726	730	99.86	74.66	730	AAL21411.1	intimin-like inverse autotransporter SinH	NF033423.1	intimin-like inverse autotransporter SinH
