Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
ECOR37	DNJOHL_15010	contig_103	21577	21885	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	99.02	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
ECOR37	DNJOHL_15485	contig_109	384	1199	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	271	271	100.00	100.00	271	WP_000018329.1	aminoglycoside O-phosphotransferase APH(3')-Ia	NF033059.2	APH(3')-I family aminoglycoside O-phosphotransferase
ECOR37	DNJOHL_15940	contig_122	47025	47549	+	lpfA1	long polar fimbria major subunit LpfA1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	174	178	97.75	99.43	174	OPH66324.1	long polar fimbria major subunit LpfA1	NA	NA
ECOR37	DNJOHL_16255	contig_122	119934	120359	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
ECOR37	DNJOHL_16265	contig_122	121715	122068	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	94.87	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
ECOR37	DNJOHL_02500	contig_14	189	9860	-	efa1	lymphostatin Efa1/LifA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	3223	3223	100.00	99.97	3223	AAD49229.2	lymphostatin Efa1/LifA	NA	NA
ECOR37	DNJOHL_02515	contig_14	12458	13447	-	nleB	type III secretion system effector arginine glycosyltransferase NleB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	329	329	100.00	99.70	329	AAL57565.1	type III secretion system effector arginine glycosyltransferase NleB	NA	NA
ECOR37	DNJOHL_19810	contig_148	156929	158170	+	nleA	type III secretion system effector NleA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	413	413	100.00	92.98	413	AET12008.1	type III secretion system effector NleA	NA	NA
ECOR37	DNJOHL_20620	contig_158	591	1181	-	tccP	Tir-cytoskeleton coupling protein TccP	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	196	337	57.57	97.42	194	ACT72391.1	Tir-cytoskeleton coupling protein TccP	NA	NA
ECOR37	DNJOHL_20625	contig_158	1506	2159	-	espJ	type III secretion system effector ADP-ribosyltransferase EspJ	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	217	217	100.00	100.00	217	AAG56990.1	type III secretion system effector ADP-ribosyltransferase EspJ	NA	NA
ECOR37	DNJOHL_20955	contig_159	313	972	+	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	219	219	100.00	100.00	219	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase	NF000491.1	type A chloramphenicol O-acetyltransferase
ECOR37	DNJOHL_02655	contig_17	6261	8231	+	etpD	variant type II secretion system secretin EtpD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	656	656	100.00	99.70	656	BAI33940.1	variant type II secretion system secretin EtpD	NA	NA
ECOR37	DNJOHL_02840	contig_19	11756	16009	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	92.08	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
ECOR37	DNJOHL_21640	contig_191	7686	8588	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
ECOR37	DNJOHL_23175	contig_215	2958	6062	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.23	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
ECOR37	DNJOHL_25125	contig_236	2407	3012	-	espF	type III secretion system LEE effector EspF	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	201	254	80.71	93.66	205	ADD58872.1	type III secretion system LEE effector EspF	NF040807.1	type III secretion system LEE effector EspF
ECOR37	DNJOHL_25145	contig_236	4052	4990	-	espB	type III secretion system LEE translocon pore-forming subunit EspB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	312	312	100.00	100.00	312	AAG58818.1	type III secretion system LEE translocon pore-forming subunit EspB	NA	NA
ECOR37	DNJOHL_25155	contig_236	6148	6726	-	espA	type III secretion system LEE translocon filament protein EspA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	192	192	100.00	99.48	192	ACG59676.1	type III secretion system LEE translocon filament protein EspA	NA	NA
ECOR37	DNJOHL_25170	contig_236	9467	12271	-	eae	intimin type gamma	plus	VIRULENCE	VIRULENCE	INTIMIN	GAMMA	BLASTP	934	934	100.00	99.89	934	ADD58881.1	intimin type gamma	NF033627.3	intimin
ECOR37	DNJOHL_25180	contig_236	12939	14615	-	tir	type III secretion system LEE translocated intimin receptor Tir	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	558	558	100.00	100.00	558	AAY25390.1	type III secretion system LEE translocated intimin receptor Tir	NF033637.1	type III secretion system LEE translocated intimin receptor Tir
ECOR37	DNJOHL_25435	contig_236	57415	58599	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.49	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
ECOR37	DNJOHL_25715	contig_236	117029	117631	-	lpfA2	long polar fimbria major subunit LpfA2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	200	200	100.00	100.00	200	BAB38093.1	long polar fimbria major subunit LpfA2	NA	NA
ECOR37	DNJOHL_04375	contig_27	131668	132801	+	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	97.88	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
ECOR37	DNJOHL_05550	contig_30	349	1581	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.07	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
ECOR37	DNJOHL_06685	contig_33	145409	147991	-	afaC	AfaC-I/III family usher protein	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	860	860	100.00	100.00	860	CAW30799.1	AfaC-I/III family usher protein	NA	NA
ECOR37	DNJOHL_06690	contig_33	148031	148828	-	nfaE	Dr family non-fimbrial adhesin I chaperone NfaE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	265	247	96.76	99.58	239	AAK17180.1	Dr family non-fimbrial adhesin I chaperone NfaE	NA	NA
ECOR37	DNJOHL_08950	contig_51	134598	136019	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	99.79	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
ECOR37	DNJOHL_01570	contig_7	642	1622	+	nleB2	type III secretion system effector arginine glycosyltransferase NleB2	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	326	326	100.00	99.69	326	CAS08589.1	type III secretion system effector arginine glycosyltransferase NleB2	NA	NA
ECOR37	DNJOHL_01575	contig_7	1656	2675	+	nleC	type III secretion system effector zinc metalloprotease NleC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	339	330	100.00	99.70	330	AAG55141.1	type III secretion system effector zinc metalloprotease NleC	NA	NA
ECOR37	DNJOHL_12295	contig_80	7785	9875	+	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	696	696	100.00	100.00	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
ECOR37	DNJOHL_12335	contig_84	2879	7438	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1519	1520	100.00	88.62	1520	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
ECOR37	DNJOHL_13280	contig_86	2187	3911	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	98.61	576	EGI25746.1	aerobactin synthase IucA	NA	NA
ECOR37	DNJOHL_13285	contig_86	3912	4859	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	315	315	100.00	100.00	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
ECOR37	DNJOHL_13290	contig_86	4859	6601	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	580	580	100.00	99.83	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
ECOR37	DNJOHL_13295	contig_86	6598	7935	+	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	445	445	100.00	98.88	445	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
ECOR37	DNJOHL_13300	contig_86	7938	10136	+	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	732	731	100.00	99.04	731	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
ECOR37	DNJOHL_14465	contig_93	8714	8980	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
ECOR37	DNJOHL_14555	contig_93	26894	28255	+	espK	type III secretion system effector EspK	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	453	453	100.00	99.78	453	BAB34991.1	type III secretion system effector EspK	NA	NA
