Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1166_CU0442_IS03	LCEBJM_00970	contig_1	189067	193635	-	sslE	lipoprotein metalloprotease SslE	plus	VIRULENCE	VIRULENCE	NA	NA	HMM	1522	1520	100.00	87.26	1523	ADE89421.1	lipoprotein metalloprotease SslE	NF037973.1	lipoprotein metalloprotease SslE
S1166_CU0442_IS03	LCEBJM_02485	contig_1	493096	496200	+	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1034	1034	100.00	99.61	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
S1166_CU0442_IS03	LCEBJM_12500	contig_11	4664	5797	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	377	377	100.00	98.67	377	WP_063610930.1	extended-spectrum class C beta-lactamase EC-15	NF000185.2	BlaEC family class C beta-lactamase
S1166_CU0442_IS03	LCEBJM_14620	contig_14	17977	18243	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTP	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1166_CU0442_IS03	LCEBJM_15330	contig_15	30198	30770	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	AAT76975.1	long polar fimbria major subunit LpfA-O113	NA	NA
S1166_CU0442_IS03	LCEBJM_15640	contig_15	91766	92950	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1166_CU0442_IS03	LCEBJM_16540	contig_17	50184	50708	-	lpfA	long polar fimbria major subunit LpfA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	174	174	100.00	100.00	174	CAV00478.1	long polar fimbria major subunit LpfA	NA	NA
S1166_CU0442_IS03	LCEBJM_17760	contig_20	1599	5486	+	sat	serine protease autotransporter toxin Sat	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1295	1295	100.00	99.77	1295	AFK88558.1	serine protease autotransporter toxin Sat	NA	NA
S1166_CU0442_IS03	LCEBJM_18840	contig_22	58579	58932	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTP	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1166_CU0442_IS03	LCEBJM_18850	contig_22	60288	60713	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1166_CU0442_IS03	LCEBJM_20245	contig_26	36949	37257	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1166_CU0442_IS03	LCEBJM_20570	contig_27	50642	51901	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	419	410	98.29	97.52	403	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1166_CU0442_IS03	LCEBJM_20685	contig_28	20782	21684	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1166_CU0442_IS03	LCEBJM_22235	contig_36	2882	4120	+	aatA	dispersin export ABC transporter outer membrane protein AatA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	412	412	100.00	100.00	412	BAF33901.1	dispersin export ABC transporter outer membrane protein AatA	NA	NA
S1166_CU0442_IS03	LCEBJM_05885	contig_4	4234	4527	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	97	97	100.00	100.00	97	CAR12622.1	increased serum survival lipoprotein Iss	NA	NA
S1166_CU0442_IS03	LCEBJM_06120	contig_4	46586	50839	+	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1417	1416	99.93	91.17	1415	ABE05822.1	intimin-like adhesin FdeC	NA	NA
S1166_CU0442_IS03	LCEBJM_23190	contig_41	3930	4436	+	aaiC	type VI secretion system protein AaiC/Hcp2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	168	168	100.00	100.00	168	CBG37385.1	type VI secretion system protein AaiC/Hcp2	NA	NA
S1166_CU0442_IS03	LCEBJM_23520	contig_44	1962	6056	+	sepA	serine protease autotransporter toxin SepA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	1364	1364	100.00	100.00	1364	BAF33885.1	serine protease autotransporter toxin SepA	NA	NA
S1166_CU0442_IS03	LCEBJM_23535	contig_44	7674	8432	+	agg4D	aggregative adherence fimbria 4 chaperone Agg4D/HdaD	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	252	252	100.00	100.00	252	BAF33888.1	aggregative adherence fimbria 4 chaperone Agg4D/HdaD	NA	NA
S1166_CU0442_IS03	LCEBJM_23550	contig_44	11528	12040	+	agg4A	aggregative adherence fimbria 4 major subunit Agg4A/HdaA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	170	170	100.00	100.00	170	BAF33891.1	aggregative adherence fimbria 4 major subunit Agg4A/HdaA	NA	NA
S1166_CU0442_IS03	LCEBJM_23635	contig_47	472	4590	-	pic	serine protease autotransporter toxin Pic	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	1372	1372	100.00	100.00	1372	CAU99295.1	serine protease autotransporter toxin Pic	NA	NA
S1166_CU0442_IS03	LCEBJM_07980	contig_5	165564	165896	-	emrE	multidrug efflux SMR transporter EmrE	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	110	110	100.00	98.18	110	CAA77936.1	multidrug efflux SMR transporter EmrE	NF000336.1	multidrug efflux SMR transporter EmrE
S1166_CU0442_IS03	LCEBJM_08200	contig_5	201464	203266	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
S1166_CU0442_IS03	LCEBJM_08205	contig_5	203253	205055	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	600	600	100.00	99.33	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
S1166_CU0442_IS03	LCEBJM_23965	contig_52	973	3063	-	iha	bifunctional siderophore receptor/adhesin Iha	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	696	696	100.00	100.00	696	AAG55323.1	bifunctional siderophore receptor/adhesin Iha	NA	NA
S1166_CU0442_IS03	LCEBJM_24330	contig_60	3807	4157	+	aap	dispersin Aap	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	116	116	100.00	100.00	116	BAF34018.1	dispersin Aap	NA	NA
S1166_CU0442_IS03	LCEBJM_24360	contig_61	2255	3979	+	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	574	576	100.00	98.61	576	EGI25746.1	aerobactin synthase IucA	NA	NA
S1166_CU0442_IS03	LCEBJM_24365	contig_61	3980	4927	+	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	315	315	100.00	100.00	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
S1166_CU0442_IS03	NA	contig_61	4927	6294	+	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	456	580	78.62	99.78	456	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
