Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1043_CU0576_IS01	ANLIGC_03890	contig_1	788573	788881	-	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	BLASTP	102	102	100.00	97.06	102	BAA15331.2	acid resistance repetitive basic protein Asr	NF033636.1	acid resistance repetitive basic protein Asr
S1043_CU0576_IS01	ANLIGC_19570	contig_12	8861	9127	-	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	BLASTP	88	88	100.00	98.86	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
S1043_CU0576_IS01	ANLIGC_20690	contig_13	30206	30778	+	lpfA	long polar fimbria major subunit LpfA-O113	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	190	190	100.00	100.00	190	ACB16424.1	long polar fimbria major subunit LpfA-O113	NA	NA
S1043_CU0576_IS01	ANLIGC_21010	contig_13	101121	102305	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	99.75	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
S1043_CU0576_IS01	NA	contig_13	120775	125490	+	air	inverse autotransporter adhesin EaeX/Air	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	1572	2933	53.60	94.47	1572	ACB17037.1	inverse autotransporter adhesin EaeX/Air	NA	NA
S1043_CU0576_IS01	ANLIGC_21830	contig_15	44419	45321	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1043_CU0576_IS01	ANLIGC_22945	contig_18	35129	35635	+	aaiC	type VI secretion system protein AaiC/Hcp2	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	168	168	100.00	100.00	168	CBG37385.1	type VI secretion system protein AaiC/Hcp2	NA	NA
S1043_CU0576_IS01	ANLIGC_04455	contig_2	67	5430	+	air	inverse autotransporter adhesin EaeX/Air	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	1787	3418	52.28	99.94	1787	CAR15326.1	inverse autotransporter adhesin EaeX/Air	NA	NA
S1043_CU0576_IS01	ANLIGC_04460	contig_2	5482	7179	-	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	565	565	100.00	100.00	565	CBG36837.1	HilA family transcriptional regulator EilA	NA	NA
S1043_CU0576_IS01	ANLIGC_05395	contig_2	208985	209410	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	93.62	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
S1043_CU0576_IS01	ANLIGC_05405	contig_2	210767	211120	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTP	117	117	100.00	94.02	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
S1043_CU0576_IS01	ANLIGC_23625	contig_21	21828	23066	-	aatA	dispersin export ABC transporter outer membrane protein AatA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	412	412	100.00	99.51	412	BAF33901.1	dispersin export ABC transporter outer membrane protein AatA	NA	NA
S1043_CU0576_IS01	ANLIGC_23645	contig_21	26538	27050	-	agg4A	aggregative adherence fimbria 4 major subunit Agg4A/HdaA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	170	170	100.00	99.41	170	ACF05260.1	aggregative adherence fimbria 4 major subunit Agg4A/HdaA	NA	NA
S1043_CU0576_IS01	ANLIGC_23660	contig_21	30146	30904	-	agg4D	aggregative adherence fimbria 4 chaperone Agg4D/HdaD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	252	252	100.00	99.60	252	BAF33888.1	aggregative adherence fimbria 4 chaperone Agg4D/HdaD	NA	NA
S1043_CU0576_IS01	ANLIGC_23670	contig_21	32045	36139	-	sepA	serine protease autotransporter toxin SepA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1364	1364	100.00	99.71	1364	AFS59871.1	serine protease autotransporter toxin SepA	NA	NA
S1043_CU0576_IS01	ANLIGC_06700	contig_3	51626	52858	-	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	410	410	100.00	97.80	410	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
S1043_CU0576_IS01	ANLIGC_07535	contig_3	205121	206542	-	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	473	473	100.00	92.60	473	ADD54679.1	type III secretion system effector EspX1	NA	NA
S1043_CU0576_IS01	ANLIGC_25520	contig_36	750	1547	+	aggR	aggregative adherence transcriptional regulator AggR	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	265	265	100.00	100.00	265	BAF33878.1	aggregative adherence transcriptional regulator AggR	NA	NA
S1043_CU0576_IS01	ANLIGC_25540	contig_36	4126	5214	+	capU	putative hexosyltransferase CapU	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTP	362	362	100.00	100.00	362	BAF33872.1	putative hexosyltransferase CapU	NA	NA
