Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
S1032_CU0294_IS01	GNFEGM_24045	contig_108	4036	8169	-	tsh	temperature-sensitive protease autotransporter hemagglutinin Tsh	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	1377	1377	100.00	99.78	1377	AAT35241.2	temperature-sensitive protease autotransporter hemagglutinin Tsh	NA	NA
S1032_CU0294_IS01	NA	contig_138	261	902	-	qnrB19	quinolone resistance pentapeptide repeat protein QnrB19	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	214	214	100.00	100.00	214	WP_012954666.1	quinolone resistance pentapeptide repeat protein QnrB19	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
S1032_CU0294_IS01	GNFEGM_24990	contig_140	445	1320	+	blaCTX-M-55	extended-spectrum class A beta-lactamase CTX-M-55	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_015387340.1	extended-spectrum class A beta-lactamase CTX-M-55	NF033089.1	CTX-M family extended-spectrum class A beta-lactamase
S1032_CU0294_IS01	GNFEGM_25000	contig_140	2102	2839	-	blaTEM	TEM family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALP	245	286	85.66	99.59	245	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NF033103.1	class A beta-lactamase
S1032_CU0294_IS01	GNFEGM_25050	contig_144	875	2500	-	mcr-1.1	phosphoethanolamine--lipid A transferase MCR-1.1	core	AMR	AMR	COLISTIN	COLISTIN	ALLELEP	541	541	100.00	100.00	541	WP_049589868.1	phosphoethanolamine--lipid A transferase MCR-1.1	NF000465.1	MCR-1 family phosphoethanolamine--lipid A transferase
S1032_CU0294_IS01	NA	contig_146	63	299	-	ble	bleomycin binding protein BLMT	core	AMR	AMR	BLEOMYCIN	BLEOMYCIN	PARTIALX	79	126	61.11	96.20	79	WP_000131935.1	bleomycin binding protein BLMT	NA	NA
S1032_CU0294_IS01	GNFEGM_25085	contig_146	320	1114	-	aph(3')-IIa	aminoglycoside O-phosphotransferase APH(3')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTP	264	264	100.00	100.00	264	WP_000572405.1	aminoglycoside O-phosphotransferase APH(3')-IIa	NF032898.1	APH(3')-II family aminoglycoside O-phosphotransferase
S1032_CU0294_IS01	GNFEGM_25095	contig_147	399	815	+	fosA3	fosfomycin resistance glutathione transferase FosA3	core	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	ALLELEP	138	138	100.00	100.00	138	WP_014839980.1	fosfomycin resistance glutathione transferase FosA3	NF000075.1	FosA3/FosA4 family fosfomycin resistance glutathione transferase
S1032_CU0294_IS01	GNFEGM_25150	contig_151	154	1851	+	mchF	microcin H47 export transporter peptidase/ATP-binding subunit MchF	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALP	565	698	80.95	100.00	565	CAA40744.1	microcin H47 export transporter peptidase/ATP-binding subunit MchF	NA	NA
S1032_CU0294_IS01	NA	contig_151	2024	2326	-	cvaC	colicin V	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	101	103	98.06	100.00	101	CAA40746.1	colicin V	NA	NA
S1032_CU0294_IS01	GNFEGM_25190	contig_154	1224	2099	+	blaCTX-M-8	extended-spectrum class A beta-lactamase CTX-M-8	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_032489598.1	extended-spectrum class A beta-lactamase CTX-M-8	NF033089.1	CTX-M family extended-spectrum class A beta-lactamase
S1032_CU0294_IS01	GNFEGM_11050	contig_18	55640	56164	+	lpfA1	long polar fimbria major subunit LpfA1	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTP	174	178	97.75	97.13	174	OPH66324.1	long polar fimbria major subunit LpfA1	NA	NA
S1032_CU0294_IS01	GNFEGM_11870	contig_20	62961	63863	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTP	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
S1032_CU0294_IS01	GNFEGM_15540	contig_33	14063	15247	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	394	394	100.00	98.98	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
