Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.93	1029 / 1029	NODE_269_length_3772_cov_14.780785	2587..3615	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF3	95.67	900 / 1029	NODE_205_length_10423_cov_10.251402	5854..6750	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	95.01	541 / 540	NODE_205_length_10423_cov_10.251402	5310..5850	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	ORF4	99.52	414 / 540	NODE_360_length_1365_cov_12.310559	1..414	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aafA	100.0	483 / 483	NODE_274_length_3669_cov_10.646993	3012..3494	 AAF/II major fimbrial subunit	AB571093
virulence_ecoli	aafB	99.32	441 / 441	NODE_205_length_10423_cov_10.251402	229..669	 AAF/II minor adhesin. Enterobacteria AfaD invasin protein	FN554767
virulence_ecoli	aafC	99.22	2571 / 2571	NODE_205_length_10423_cov_10.251402	686..3256	 Usher, AAF/II assembly unit	AF114828
virulence_ecoli	aafD	99.47	750 / 750	NODE_274_length_3669_cov_10.646993	1860..2609	 Chaperone, AAF/II assembly unit	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_117_length_30009_cov_12.030736	22341..22847	 Type VI secretion protein	cp003301
virulence_ecoli	aap	99.43	351 / 351	NODE_231_length_6641_cov_10.693023	2477..2827	 Dispersin, antiaggregation protein	FN554767
virulence_ecoli	aar	93.0	200 / 201	NODE_205_length_10423_cov_10.251402	4553..4752	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aar	100.0	192 / 192	NODE_231_length_6641_cov_10.693023	6057..6248	 AggR-activated regulator	SSI_AA795
virulence_ecoli	aatA	98.87	1239 / 1239	NODE_232_length_6485_cov_12.303059	1637..2875	 Dispersin transporter protein	FN554767
virulence_ecoli	aggR	99.5	796 / 798	NODE_231_length_6641_cov_10.693023	853..1648	 AraC transcriptional activator	FN554767
virulence_ecoli	astA	100.0	117 / 117	NODE_263_length_4211_cov_19.297291	3885..4001	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_30_length_81787_cov_8.095521	68518..70539	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	99.13	918 / 918	NODE_34_length_70886_cov_8.058255	31208..32124	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	98.93	747 / 747	NODE_90_length_36022_cov_9.577382	6719..7465	  Heat-resistant agglutinin	LM995856
virulence_ecoli	iha	99.9	2091 / 2091	NODE_118_length_29823_cov_9.828111	1787..3877	  Adherence protein	CP003289
virulence_ecoli	iroN	99.68	2175 / 2175	NODE_52_length_56709_cov_8.959846	48370..50544	  Enterobactin siderophore receptor protein	FP929040
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_30_length_81787_cov_8.095521	49223..55330	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_QGIE01000012
virulence_ecoli	lpfA	100.0	573 / 573	NODE_96_length_34515_cov_9.157907	29519..30091	  Long polar fimbriae	AP010953
virulence_ecoli	mchB	96.39	305 / 294	NODE_118_length_29823_cov_9.828111	14076..14380	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	99.94	1551 / 1551	NODE_118_length_29823_cov_9.828111	14652..16202	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_118_length_29823_cov_9.828111	18100..20202	  ABC transporter protein MchF	CP003301
virulence_ecoli	pet	99.43	3888 / 3888	NODE_228_length_7208_cov_9.629926	2954..6841	 Plasmid-encoded toxin	AF056581
virulence_ecoli	pic	99.95	4119 / 4119	NODE_250_length_4843_cov_10.869492	531..4649	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_8_length_138598_cov_9.294952	115074..115787	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.27	959 / 966	NODE_50_length_57635_cov_8.686212	35959..36917	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.59	732 / 732	NODE_128_length_27149_cov_8.077349	15260..15991	  Outer membrane protein complement resistance	UGDG01000001
