Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	99.9	1029 / 1029	NODE_28_length_56622_cov_165.585251	32764..33792	 Isoprenoid Biosynthesis	CU928159
virulence_ecoli	ORF4	99.81	540 / 540	NODE_28_length_56622_cov_165.585251	32221..32760	 Putative isopentenyl-diphosphate delta-isomerase	AFRH01000026
virulence_ecoli	aaiC	100.0	507 / 507	NODE_41_length_25884_cov_100.122796	3004..3510	 Type VI secretion protein	FN554766
virulence_ecoli	aap	99.72	351 / 351	NODE_28_length_56622_cov_165.585251	26240..26590	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aar	100.0	201 / 201	NODE_28_length_56622_cov_165.585251	25309..25509	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aatA	99.68	1239 / 1239	NODE_28_length_56622_cov_165.585251	18640..19878	 Dispersin transporter protein	CU928159
virulence_ecoli	afaD	100.0	438 / 438	NODE_28_length_56622_cov_165.585251	38363..38800	  Afimbrial adhesion	UGCK01000004
virulence_ecoli	aggA	99.81	519 / 519	NODE_28_length_56622_cov_165.585251	37744..38262	 AAF/I major fimbrial subunit	SSI_AA792
virulence_ecoli	aggA	99.81	519 / 519	NODE_28_length_56622_cov_165.585251	37744..38262	 AAF/I major fimbrial subunit	SSI_AA802
virulence_ecoli	aggC	99.75	2385 / 2385	NODE_28_length_56622_cov_165.585251	38814..41198	 Usher, AAF/I assembly unit	AFRH01000026
virulence_ecoli	aggD	99.87	759 / 759	NODE_28_length_56622_cov_165.585251	41356..42114	 Chaperone, AAF/I assembly unit	U12894
virulence_ecoli	aggR	100.0	798 / 798	NODE_28_length_56622_cov_165.585251	27431..28228	 AraC transcriptional activator	55989
virulence_ecoli	astA	99.15	117 / 117	NODE_28_length_56622_cov_165.585251	36940..37056	 EAST-1 heat-stable toxin	L11241
virulence_ecoli	espI	99.29	4092 / 4092	NODE_43_length_18864_cov_86.214350	981..5072	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AP010958
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_21_length_80531_cov_54.620367	18891..20912	  Siderophore receptor	ADTR01000532
virulence_ecoli	hlyE	100.0	918 / 918	NODE_7_length_208626_cov_59.240356	121480..122397	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	99.95	2091 / 2091	NODE_39_length_30005_cov_86.036688	973..3063	  Adherence protein	AE005174
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_21_length_80531_cov_54.620367	34101..40208	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_PQJF01000011
virulence_ecoli	mchB	96.39	305 / 294	NODE_39_length_30005_cov_86.036688	13271..13575	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_39_length_30005_cov_86.036688	13847..15397	  MchC protein	CP003289
virulence_ecoli	mchF	99.95	2103 / 2103	NODE_39_length_30005_cov_86.036688	17295..19397	  ABC transporter protein MchF	CP003301
virulence_ecoli	pic	100.0	4119 / 4119	NODE_53_length_10044_cov_77.976021	3536..7654	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	sat	99.72	3888 / 3888	NODE_23_length_76786_cov_67.802579	72008..75895	 Secreted autotransporter toxin	JX050263
virulence_ecoli	terC	99.86	714 / 714	NODE_5_length_231922_cov_59.580043	148075..148788	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_3_length_234196_cov_58.747005	125387..126352	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_40_length_29021_cov_68.340865	10480..11520	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	99.86	738 / 738	NODE_29_length_49294_cov_111.689254	47586..48323	  Outer membrane protein complement resistance	AAJX02000076
virulence_ecoli	traT	99.86	738 / 738	NODE_29_length_49294_cov_111.689254	47586..48323	  Outer membrane protein complement resistance	CXZC01000023
virulence_ecoli	traT	100.0	735 / 735	NODE_44_length_18739_cov_129.754957	3386..4120	  Outer membrane protein complement resistance	NZ_UIMJ01000043
