Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	100.0	117 / 117	NODE_78_length_8874_cov_56.312266	8209..8325	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	capU	100.0	1089 / 1089	NODE_108_length_4050_cov_119.906620	2288..3376	 Hexosyltransferase homolog	FN822745
virulence_ecoli	eatA	99.98	4095 / 4095	NODE_61_length_16585_cov_79.558396	6348..10442	 enterotoxigenic E. coli (ETEC) autotransporter A	CR942285
virulence_ecoli	gad	100.0	1401 / 1401	NODE_26_length_65808_cov_28.830643	37969..39369	  Glutamate decarboxylase	FN649414
virulence_ecoli	gad	100.0	1401 / 1401	NODE_12_length_125985_cov_34.814460	94598..95998	  Glutamate decarboxylase	U00096
virulence_ecoli	hlyE	100.0	918 / 918	NODE_3_length_203470_cov_28.500892	118308..119225	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iss	100.0	294 / 294	NODE_87_length_6598_cov_39.043398	931..1224	  Increased serum survival	CP001665
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_30_length_54322_cov_37.508913	5239..6387	  Capsule polysaccharide export inner-membrane protein	AELA02000001
virulence_ecoli	kpsM_K15	100.0	777 / 777	NODE_30_length_54322_cov_37.508913	21652..22428	  Polysialic acid transport protein; Group 3 capsule	AJ617685
virulence_ecoli	lngA	100.0	711 / 711	NODE_58_length_19294_cov_74.338398	12333..13043	  Longus type IV pilus	FN822746
virulence_ecoli	ltcA	100.0	777 / 777	NODE_104_length_4410_cov_81.854835	1887..2663	  Heat-labile enterotoxin A subunit	JX504011
virulence_ecoli	ompT	100.0	363 / 363	NODE_76_length_9355_cov_32.471330	8649..9011	  Outer membrane protease (protein protease 7)	UDHB01000050
virulence_ecoli	terC	100.0	714 / 714	NODE_39_length_39889_cov_31.773284	16361..17074	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.79	966 / 966	NODE_6_length_171866_cov_32.427513	123391..124356	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	735 / 735	NODE_77_length_9191_cov_71.481238	1036..1770	  Outer membrane protein complement resistance	NC_014232
