Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	99.61	1029 / 1029	NODE_34_length_42202_cov_69.582599	9870..10898	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	99.81	540 / 540	NODE_34_length_42202_cov_69.582599	10902..11441	 Putative isopentenyl-diphosphate delta-isomerase	AFRH01000026
virulence_ecoli	aaiC	100.0	507 / 507	NODE_40_length_32923_cov_42.490532	15511..16017	 Type VI secretion protein	FN554766
virulence_ecoli	aap	99.72	351 / 351	NODE_34_length_42202_cov_69.582599	17069..17419	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aar	100.0	201 / 201	NODE_34_length_42202_cov_69.582599	18150..18350	 AggR-activated regulator	SSI_AA787
virulence_ecoli	aatA	99.68	1239 / 1239	NODE_34_length_42202_cov_69.582599	23774..25012	 Dispersin transporter protein	CU928159
virulence_ecoli	aggA	100.0	504 / 504	NODE_34_length_42202_cov_69.582599	5437..5940	 AAF/I major fimbrial subunit	SSI_AA788
virulence_ecoli	aggB	99.54	438 / 438	NODE_34_length_42202_cov_69.582599	4899..5336	 AAF/I minor adhesin. Enterobacteria AfaD invasin protein	AFRH01000026
virulence_ecoli	aggC	99.79	2385 / 2385	NODE_34_length_42202_cov_69.582599	2501..4885	 Usher, AAF/I assembly unit	AFRH01000026
virulence_ecoli	aggD	99.87	759 / 759	NODE_34_length_42202_cov_69.582599	1585..2343	 Chaperone, AAF/I assembly unit	U12894
virulence_ecoli	aggR	99.87	798 / 798	NODE_34_length_42202_cov_69.582599	15434..16231	 AraC transcriptional activator	55989
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_5_length_217492_cov_28.508038	188707..190728	  Siderophore receptor	AHAX01000032
virulence_ecoli	gad	100.0	935 / 1401	NODE_100_length_935_cov_55.430070	1..935	  Glutamate decarboxylase	AP010953
virulence_ecoli	gad	100.0	935 / 1401	NODE_100_length_935_cov_55.430070	1..935	  Glutamate decarboxylase	CP002967
virulence_ecoli	gad	100.0	935 / 1401	NODE_100_length_935_cov_55.430070	1..935	  Glutamate decarboxylase	EF547380
virulence_ecoli	gad	100.0	935 / 1401	NODE_100_length_935_cov_55.430070	1..935	  Glutamate decarboxylase	U00096
virulence_ecoli	hlyE	98.8	918 / 918	NODE_6_length_203948_cov_29.152018	84447..85364	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	100.0	2091 / 2091	NODE_46_length_24177_cov_36.660747	8644..10734	  Adherence protein	CP003289
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_5_length_217492_cov_28.508038	169412..175519	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.32	294 / 294	NODE_1_length_322185_cov_30.899425	36761..37054	  Increased serum survival	CP001509
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_50_length_16213_cov_46.784085	9266..11008	  Aerobactin synthetase	AHAX01000084
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_50_length_16213_cov_46.784085	5731..7929	  Ferric aerobactin receptor	UGEP01000007
virulence_ecoli	mchB	96.39	305 / 294	NODE_60_length_8844_cov_35.122733	6815..7119	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_60_length_8844_cov_35.122733	4993..6543	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_60_length_8844_cov_35.122733	993..3095	  ABC transporter protein MchF	CP003301
virulence_ecoli	pic	100.0	4119 / 4119	NODE_64_length_6728_cov_48.338596	1693..5811	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	sat	99.85	3888 / 3888	NODE_50_length_16213_cov_46.784085	892..4779	 Secreted autotransporter toxin	JX050263
virulence_ecoli	terC	100.0	714 / 714	NODE_20_length_84272_cov_34.698889	19445..20158	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_2_length_317380_cov_36.478404	184911..185876	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_45_length_24712_cov_31.460442	6673..7713	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	100.0	735 / 735	NODE_36_length_39238_cov_82.758765	27157..27891	  Outer membrane protein complement resistance	UGAD01000002
