Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.35	1029 / 1029	NODE_54_length_28627_cov_96.785219	9037..10065	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF4	98.7	540 / 540	NODE_54_length_28627_cov_96.785219	10069..10608	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_61_length_22050_cov_41.021845	5425..5931	 Type VI secretion protein	FN554766
virulence_ecoli	capU	99.91	1089 / 1089	NODE_71_length_17582_cov_31.569780	2158..3246	 Hexosyltransferase homolog	CP003034
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_35_length_44305_cov_30.081736	36396..38417	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	100.0	918 / 918	NODE_11_length_95869_cov_28.526098	9091..10008	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_35_length_44305_cov_30.081736	17101..23208	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	100.0	294 / 294	NODE_145_length_2642_cov_34.805458	498..791	  Increased serum survival	CP001665
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_17_length_83499_cov_37.472585	79230..81428	  Ferric aerobactin receptor	UGEP01000007
virulence_ecoli	mchB	99.66	294 / 294	NODE_75_length_14842_cov_37.261294	7596..7889	  Microcin H47 part of colicin H	AJ009631
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_75_length_14842_cov_37.261294	8160..9710	  MchC protein	FN554766
virulence_ecoli	mchF	100.0	2097 / 2097	NODE_75_length_14842_cov_37.261294	11608..13704	  ABC transporter protein MchF	FN554766
virulence_ecoli	mcmA	100.0	222 / 222	NODE_75_length_14842_cov_37.261294	13957..14178	  Microcin M part of colicin H	FN554766
virulence_ecoli	sat	99.82	3888 / 3888	NODE_17_length_83499_cov_37.472585	74391..78278	 Secreted autotransporter toxin	JX050263
virulence_ecoli	terC	100.0	714 / 714	NODE_29_length_57152_cov_33.387000	22810..23523	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_2_length_179137_cov_30.906450	173716..174681	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.34	303 / 303	NODE_143_length_2753_cov_80.168535	397..699	  Outer membrane protein complement resistance	UEKA01000045
