Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	aap	97.15	351 / 351	NODE_45_length_9584_cov_40.089303	726..1076	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_1_length_463372_cov_34.768964	81143..83164	  Siderophore receptor	ADTP01000030
virulence_ecoli	gad	100.0	1401 / 1401	NODE_7_length_166117_cov_43.328505	122861..124261	  Glutamate decarboxylase	AP010953
virulence_ecoli	gad	99.86	1401 / 1401	NODE_14_length_116620_cov_30.331105	44228..45628	  Glutamate decarboxylase	AP010953
virulence_ecoli	hlyE	99.13	918 / 918	NODE_3_length_381672_cov_32.781661	119105..120022	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	99.95	6108 / 6108	NODE_1_length_463372_cov_34.768964	61848..67955	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NMCV01000036
virulence_ecoli	iss	100.0	294 / 294	NODE_28_length_65742_cov_36.000107	1529..1822	  Increased serum survival	CP001846
virulence_ecoli	lpfA	100.0	573 / 573	NODE_26_length_68411_cov_47.355387	37860..38432	  Long polar fimbriae	CP002185
virulence_ecoli	ompT	100.0	954 / 954	NODE_42_length_11606_cov_35.126290	2608..3561	  Outer membrane protease (protein protease 7)	CAIGY01000025
virulence_ecoli	terC	99.02	714 / 714	NODE_10_length_142937_cov_39.405950	125193..125906	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.27	959 / 966	NODE_13_length_131805_cov_42.061870	94919..95877	  Tellurium ion resistance protein	MG591698
