Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	air	97.63	4606 / 4605	NODE_15_length_135067_cov_19.728365	34497..39102	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	capU	100.0	1089 / 1089	NODE_34_length_30668_cov_18.588899	10983..12071	 Hexosyltransferase homolog	CU928145
virulence_ecoli	chuA	99.85	1983 / 1983	NODE_10_length_196714_cov_18.477138	16999..18981	  Outer membrane hemin receptor	UARX01000012
virulence_ecoli	eilA	99.71	1698 / 1698	NODE_15_length_135067_cov_19.728365	45096..46793	 Salmonella HilA homolog	CP000970
virulence_ecoli	eilA	99.71	1698 / 1698	NODE_15_length_135067_cov_19.728365	45096..46793	 Salmonella HilA homolog	CP003034
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_18_length_92782_cov_14.838304	81319..83340	  Siderophore receptor	ADTP01000030
virulence_ecoli	hlyE	99.02	918 / 918	NODE_24_length_56825_cov_15.366427	50235..51152	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_18_length_92782_cov_14.838304	62024..68131	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NMCD01000015
virulence_ecoli	iss	98.98	294 / 294	NODE_61_length_8101_cov_17.714108	6164..6457	  Increased serum survival	CP001665
virulence_ecoli	iss	98.98	294 / 294	NODE_61_length_8101_cov_17.714108	6164..6457	  Increased serum survival	CP001846
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_23_length_67092_cov_17.910363	61759..62907	  Capsule polysaccharide export inner-membrane protein	AAMK02000004
virulence_ecoli	kpsMII	100.0	777 / 777	NODE_23_length_67092_cov_17.910363	45315..46091	  Polysialic acid transport protein; Group 2 capsule	CP015834
virulence_ecoli	lpfA	99.83	573 / 573	NODE_21_length_69387_cov_19.996465	38832..39404	  Long polar fimbriae	CP003034
virulence_ecoli	ompT	100.0	954 / 954	NODE_46_length_14231_cov_17.445316	5427..6380	  Outer membrane protease (protein protease 7)	CP015834
virulence_ecoli	sitA	100.0	915 / 915	NODE_76_length_3957_cov_32.037371	378..1292	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	98.46	714 / 714	NODE_2_length_324194_cov_17.941972	105896..106609	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	97.18	958 / 966	NODE_12_length_151761_cov_18.300876	110713..111670	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	732 / 732	NODE_52_length_11583_cov_27.986703	1203..1934	  Outer membrane protein complement resistance	NC_014615
virulence_ecoli	yfcV	100.0	567 / 567	NODE_6_length_279264_cov_16.360891	224824..225390	  Fimbrial protein	UFZN01000001
