Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	99.9	1029 / 1029	NODE_20_length_86868_cov_64.911039	234..1262	 Isoprenoid Biosynthesis	CU928159
virulence_ecoli	ORF4	99.81	540 / 540	NODE_20_length_86868_cov_64.911039	1266..1805	 Putative isopentenyl-diphosphate delta-isomerase	AFRH01000026
virulence_ecoli	aap	100.0	351 / 351	NODE_20_length_86868_cov_64.911039	7436..7786	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aar	100.0	201 / 201	NODE_20_length_86868_cov_64.911039	8517..8717	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aatA	99.84	1239 / 1239	NODE_20_length_86868_cov_64.911039	14140..15378	 Dispersin transporter protein	CU928159
virulence_ecoli	afaD	100.0	396 / 396	NODE_48_length_5276_cov_85.518946	1157..1552	  Afimbrial adhesion	JNQU01000050
virulence_ecoli	agg3C	100.0	2550 / 2550	NODE_48_length_5276_cov_85.518946	1611..4160	 Usher, AAF/III assembly unit	TD000189-6
virulence_ecoli	agg3D	99.73	753 / 753	NODE_48_length_5276_cov_85.518946	4215..4967	 Chaperone, AAF/III assembly unit	CU928159
virulence_ecoli	agg5A	99.81	522 / 522	NODE_48_length_5276_cov_85.518946	461..982		AB571098
virulence_ecoli	agg5A	99.81	522 / 522	NODE_48_length_5276_cov_85.518946	461..982		SSI_AA796
virulence_ecoli	aggR	100.0	798 / 798	NODE_20_length_86868_cov_64.911039	5798..6595	 AraC transcriptional activator	55989
virulence_ecoli	air	91.77	4606 / 4605	NODE_15_length_120197_cov_36.118382	113644..118249	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	chuA	98.79	1983 / 1983	NODE_8_length_232397_cov_34.612870	179554..181536	  Outer membrane hemin receptor	UCZM01000007
virulence_ecoli	eilA	94.88	1698 / 1698	NODE_26_length_37894_cov_44.521987	2683..4380	 Salmonella HilA homolog	CP000970
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_7_length_250512_cov_33.120942	52947..54968	  Siderophore receptor	AHAW01000033
virulence_ecoli	gad	98.36	1401 / 1401	NODE_4_length_333769_cov_32.735229	291563..292963	  Glutamate decarboxylase	CP001671
virulence_ecoli	gad	97.43	1401 / 1401	NODE_8_length_232397_cov_34.612870	198406..199806	  Glutamate decarboxylase	CP003034
virulence_ecoli	gad	97.43	1401 / 1401	NODE_8_length_232397_cov_34.612870	198406..199806	  Glutamate decarboxylase	CU928163
virulence_ecoli	hlyE	97.6	918 / 918	NODE_5_length_304151_cov_32.056920	297481..298398	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_7_length_250512_cov_33.120942	68156..74263	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_CP027520
virulence_ecoli	iss	100.0	294 / 294	NODE_36_length_19919_cov_32.111430	13407..13700	  Increased serum survival	CP001846
virulence_ecoli	terC	98.04	714 / 714	NODE_21_length_79401_cov_40.087893	28480..29193	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	94.62	966 / 966	NODE_2_length_446308_cov_33.967537	187987..188952	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.86	735 / 735	NODE_20_length_86868_cov_64.911039	60545..61279	  Outer membrane protein complement resistance	NZ_UIKU01000027
