Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	cia	100.0	147 / 147	NODE_43_length_30017_cov_55.147128	8557..8703	  Colicin ia	QMGM01000002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_26_length_59591_cov_22.349380	38885..40906	  Siderophore receptor	ADTR01000532
virulence_ecoli	hlyE	99.02	918 / 918	NODE_4_length_258752_cov_22.435593	234876..235792	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	100.0	741 / 741	NODE_7_length_188673_cov_27.194909	160670..161410	  Heat-resistant agglutinin	CP040456
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_26_length_59591_cov_22.349380	19589..25696	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_UEMO01000028
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_52_length_15675_cov_40.931337	4104..5846	  Aerobactin synthetase	CBTO010000002
virulence_ecoli	iutA	100.0	2202 / 2202	NODE_52_length_15675_cov_40.931337	547..2748	  Ferric aerobactin receptor	CXZO01000056
virulence_ecoli	lpfA	100.0	573 / 573	NODE_23_length_69235_cov_27.210663	29996..30568	  Long polar fimbriae	AY646923
virulence_ecoli	papA_F13	99.64	555 / 555	NODE_7_length_188673_cov_27.194909	171736..172290	  Major pilin subunit F13	JONC01000026
virulence_ecoli	papC	100.0	2511 / 2511	NODE_7_length_188673_cov_27.194909	168516..171026	  Outer membrane usher P fimbriae	JONC01000026
virulence_ecoli	sitA	100.0	915 / 915	NODE_52_length_15675_cov_40.931337	14385..15299	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	100.0	714 / 714	NODE_15_length_106468_cov_24.888919	22294..23007	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	100.0	966 / 966	NODE_2_length_315353_cov_24.310195	258741..259706	  Tellurium ion resistance protein	MG591698
