Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	eae	99.86	2829 / 2829	NODE_5_length_192659_cov_26.120364	178777..181605	  Intimin	EF204930
virulence_ecoli	espA	92.57	579 / 579	NODE_5_length_192659_cov_26.120364	184350..184928	  Type III secretions system	AJ633130
virulence_ecoli	espF	95.83	624 / 624	NODE_5_length_192659_cov_26.120364	188179..188802	  Type III secretion system	AJ633130
virulence_ecoli	espI	99.32	4093 / 4092	NODE_65_length_9870_cov_26.666292	3350..7442	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AP010958
virulence_ecoli	etpD	100.0	1761 / 1761	NODE_42_length_31894_cov_49.305717	6876..8636	  Type II secretion protein	CP003111
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_20_length_85402_cov_20.305432	20304..22325	  Siderophore receptor	ADTR01000532
virulence_ecoli	hlyE	97.71	919 / 918	NODE_7_length_182512_cov_21.537095	142569..143475	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	99.95	2091 / 2091	NODE_52_length_18309_cov_25.475812	15248..17338	  Adherence protein	AE005174
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_20_length_85402_cov_20.305432	35514..41621	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_PQJF01000011
virulence_ecoli	iss	99.66	294 / 294	NODE_54_length_15926_cov_20.665531	14272..14565	  Increased serum survival	CP001846
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_7_length_182512_cov_21.537095	4989..6731	  Aerobactin synthetase	AMUG01000109
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_7_length_182512_cov_21.537095	8068..10266	  Ferric aerobactin receptor	AAJW02000016
virulence_ecoli	nleA	96.32	815 / 1326	NODE_12_length_146474_cov_21.813999	793..1601	  Non-LEE encoded effector A	GQ845116
virulence_ecoli	nleB	96.13	981 / 981	NODE_109_length_1917_cov_31.628804	586..1566	  Non-LEE encoded effector B	CP001846
virulence_ecoli	terC	99.3	714 / 714	NODE_1_length_326341_cov_24.296901	302818..303531	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	959 / 966	NODE_9_length_169652_cov_23.233065	145085..146043	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	99.65	1722 / 1719	NODE_5_length_192659_cov_26.120364	176385..178106	  Translocated intimin receptor protein	AB288104
