Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	100.0	117 / 117	NODE_72_length_11160_cov_61.384824	10495..10611	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	capU	100.0	1089 / 1089	NODE_104_length_4050_cov_127.247672	2288..3376	 Hexosyltransferase homolog	FN822745
virulence_ecoli	eatA	99.98	4095 / 4095	NODE_63_length_16180_cov_99.964975	5739..9833	 enterotoxigenic E. coli (ETEC) autotransporter A	CR942285
virulence_ecoli	gad	100.0	1401 / 1401	NODE_24_length_65808_cov_37.419848	37969..39369	  Glutamate decarboxylase	FN649414
virulence_ecoli	gad	100.0	1401 / 1401	NODE_12_length_125985_cov_40.724926	29988..31388	  Glutamate decarboxylase	U00096
virulence_ecoli	hlyE	100.0	918 / 918	NODE_1_length_237004_cov_35.375331	117780..118697	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iss	100.0	294 / 294	NODE_85_length_6598_cov_43.316976	931..1224	  Increased serum survival	CP001665
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_28_length_54322_cov_42.848447	5239..6387	  Capsule polysaccharide export inner-membrane protein	AELA02000001
virulence_ecoli	kpsM_K15	100.0	777 / 777	NODE_28_length_54322_cov_42.848447	21652..22428	  Polysialic acid transport protein; Group 3 capsule	AJ617685
virulence_ecoli	lngA	100.0	711 / 711	NODE_58_length_19294_cov_88.807930	12333..13043	  Longus type IV pilus	FN822746
virulence_ecoli	ltcA	100.0	777 / 777	NODE_100_length_4410_cov_86.108701	1887..2663	  Heat-labile enterotoxin A subunit	JX504011
virulence_ecoli	ompT	100.0	363 / 363	NODE_75_length_9354_cov_38.473537	8648..9010	  Outer membrane protease (protein protease 7)	UDHB01000050
virulence_ecoli	terC	100.0	714 / 714	NODE_30_length_52668_cov_36.237170	16361..17074	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.79	966 / 966	NODE_7_length_171866_cov_37.851382	123391..124356	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	735 / 735	NODE_76_length_9191_cov_72.922756	7422..8156	  Outer membrane protein complement resistance	NC_014232
