Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	afaD	99.77	435 / 435	NODE_36_length_32237_cov_60.605939	14666..15100	  Afimbrial adhesion	UGAK01000003
virulence_ecoli	air	97.33	3826 / 4605	NODE_15_length_110179_cov_53.308932	106350..110175	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_8_length_197973_cov_50.620816	17577..19559	  Outer membrane hemin receptor	UGFM01000001
virulence_ecoli	eilA	99.0	1698 / 1698	NODE_23_length_72875_cov_56.072502	3566..5263	 Salmonella HilA homolog	FN554766
virulence_ecoli	hlyE	98.8	918 / 918	NODE_2_length_317984_cov_48.226384	266285..267202	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iss	98.64	294 / 294	NODE_31_length_37689_cov_57.107811	8468..8761	  Increased serum survival	CP001665
virulence_ecoli	iss	98.64	294 / 294	NODE_31_length_37689_cov_57.107811	8468..8761	  Increased serum survival	CP001846
virulence_ecoli	kpsE	99.13	1149 / 1149	NODE_7_length_210955_cov_52.758510	204666..205814	  Capsule polysaccharide export inner-membrane protein	CP000243
virulence_ecoli	kpsM_K15	100.0	777 / 777	NODE_7_length_210955_cov_52.758510	188654..189430	  Polysialic acid transport protein; Group 3 capsule	AEZL02000036
virulence_ecoli	terC	99.02	714 / 714	NODE_9_length_195267_cov_54.176874	22812..23525	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	98.44	959 / 966	NODE_7_length_210955_cov_52.758510	38668..39626	  Tellurium ion resistance protein	MG591698
