Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.93	1029 / 1029	NODE_71_length_9639_cov_50.422819	8094..9122	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF3	95.67	900 / 1029	NODE_66_length_11777_cov_40.567009	3815..4711	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	95.01	541 / 540	NODE_66_length_11777_cov_40.567009	4715..5255	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	ORF4	99.44	540 / 540	NODE_71_length_9639_cov_50.422819	7551..8090	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aafA	100.0	483 / 483	NODE_99_length_3669_cov_42.682350	176..658	 AAF/II major fimbrial subunit	AB571093
virulence_ecoli	aafB	99.32	441 / 441	NODE_66_length_11777_cov_40.567009	9896..10336	 AAF/II minor adhesin. Enterobacteria AfaD invasin protein	FN554767
virulence_ecoli	aafC	99.22	2571 / 2571	NODE_66_length_11777_cov_40.567009	7309..9879	 Usher, AAF/II assembly unit	AF114828
virulence_ecoli	aafD	99.47	750 / 750	NODE_99_length_3669_cov_42.682350	1061..1810	 Chaperone, AAF/II assembly unit	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_38_length_41441_cov_27.869984	21412..21918	 Type VI secretion protein	cp003301
virulence_ecoli	aap	99.43	351 / 351	NODE_73_length_9007_cov_41.025308	6181..6531	 Dispersin, antiaggregation protein	FN554767
virulence_ecoli	aar	93.0	200 / 201	NODE_66_length_11777_cov_40.567009	5813..6012	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aar	100.0	192 / 192	NODE_73_length_9007_cov_41.025308	2760..2951	 AggR-activated regulator	SSI_AA795
virulence_ecoli	aatA	98.87	1239 / 1239	NODE_71_length_9639_cov_50.422819	3611..4849	 Dispersin transporter protein	FN554767
virulence_ecoli	aggR	99.5	796 / 798	NODE_73_length_9007_cov_41.025308	7360..8155	 AraC transcriptional activator	FN554767
virulence_ecoli	astA	100.0	117 / 117	NODE_67_length_11489_cov_53.368297	3885..4001	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	capU	99.79	942 / 1089	NODE_113_length_1579_cov_44.898802	1..942	 Hexosyltransferase homolog	CU928145
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_1_length_525983_cov_19.211827	505163..507184	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	99.13	918 / 918	NODE_12_length_118260_cov_20.035521	84193..85109	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	98.93	747 / 747	NODE_32_length_47499_cov_24.003732	17996..18742	  Heat-resistant agglutinin	LM995856
virulence_ecoli	iha	99.9	2091 / 2091	NODE_45_length_31345_cov_24.768134	1787..3877	  Adherence protein	CP003289
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_1_length_525983_cov_19.211827	485868..491975	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_QGIE01000012
virulence_ecoli	lpfA	100.0	573 / 573	NODE_14_length_109624_cov_22.568231	29980..30552	  Long polar fimbriae	AP010953
virulence_ecoli	mchB	96.39	305 / 294	NODE_45_length_31345_cov_24.768134	14076..14380	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	99.94	1551 / 1551	NODE_45_length_31345_cov_24.768134	14652..16202	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_45_length_31345_cov_24.768134	18100..20202	  ABC transporter protein MchF	CP003301
virulence_ecoli	pet	99.43	3888 / 3888	NODE_67_length_11489_cov_53.368297	4649..8536	 Plasmid-encoded toxin	AF056581
virulence_ecoli	pic	99.95	4119 / 4119	NODE_90_length_4843_cov_25.674990	195..4313	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_2_length_295150_cov_21.786782	179364..180077	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.27	959 / 966	NODE_30_length_57591_cov_21.961018	35915..36873	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_58_length_21555_cov_19.052565	16046..17086	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	99.59	732 / 732	NODE_48_length_27734_cov_33.301117	11150..11881	  Outer membrane protein complement resistance	UGDG01000001
