Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.06	1029 / 1029	NODE_61_length_2668_cov_10.597839	1348..2376	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF4	98.52	540 / 540	NODE_61_length_2668_cov_10.597839	805..1344	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_32_length_38252_cov_38.455848	20556..21062	 Type VI secretion protein	cp003301
virulence_ecoli	astA	99.15	117 / 117	NODE_93_length_533_cov_23.429825	211..327	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_2_length_386870_cov_37.870212	67229..69250	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyE	100.0	918 / 918	NODE_25_length_64049_cov_34.229772	38771..39688	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_2_length_386870_cov_37.870212	47934..54041	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.32	294 / 294	NODE_48_length_6742_cov_40.618155	4957..5250	  Increased serum survival	CP001509
virulence_ecoli	pic	99.98	4119 / 4119	NODE_47_length_6905_cov_38.804335	472..4590	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_11_length_144971_cov_40.671449	110628..111341	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.79	966 / 966	NODE_4_length_299670_cov_39.791601	115296..116261	  Tellurium ion resistance protein	MG591698
