Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	99.61	1029 / 1029	NODE_41_length_43659_cov_84.901335	42398..43426	 Isoprenoid Biosynthesis	CU928159
virulence_ecoli	ORF4	99.63	540 / 540	NODE_41_length_43659_cov_84.901335	41855..42394	 Putative isopentenyl-diphosphate delta-isomerase	AFRH01000026
virulence_ecoli	aaiC	100.0	507 / 507	NODE_63_length_25815_cov_56.786852	22698..23204	 Type VI secretion protein	FN554766
virulence_ecoli	aap	99.72	351 / 351	NODE_41_length_43659_cov_84.901335	35874..36224	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aar	100.0	201 / 201	NODE_41_length_43659_cov_84.901335	34943..35143	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aatA	99.84	1239 / 1239	NODE_41_length_43659_cov_84.901335	28282..29520	 Dispersin transporter protein	CU928159
virulence_ecoli	afaD	100.0	396 / 396	NODE_381_length_4961_cov_106.924242	3725..4120	  Afimbrial adhesion	JNQU01000050
virulence_ecoli	agg3C	100.0	2550 / 2550	NODE_381_length_4961_cov_106.924242	1117..3666	 Usher, AAF/III assembly unit	SSI_AA800
virulence_ecoli	agg3D	99.73	753 / 753	NODE_381_length_4961_cov_106.924242	310..1062	 Chaperone, AAF/III assembly unit	CU928159
virulence_ecoli	agg5A	100.0	516 / 516	NODE_381_length_4961_cov_106.924242	4295..4810		SSI_AA800
virulence_ecoli	aggR	99.75	798 / 798	NODE_41_length_43659_cov_84.901335	37065..37862	 AraC transcriptional activator	55989
virulence_ecoli	astA	100.0	117 / 117	NODE_1459_length_1020_cov_205.227996	694..810	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	espI	99.29	4092 / 4092	NODE_402_length_4826_cov_48.257949	582..4673	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AP010958
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_28_length_51219_cov_33.612100	18159..20180	  Siderophore receptor	UGCQ01000002
virulence_ecoli	hlyA	99.9	3075 / 3075	NODE_107_length_13304_cov_49.773494	6157..9231	  Haemolysin A	CP054232
virulence_ecoli	hlyE	100.0	918 / 918	NODE_29_length_50446_cov_36.697810	17989..18906	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_28_length_51219_cov_33.612100	33368..39475	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NTPD01000023
virulence_ecoli	iss	100.0	294 / 294	NODE_24_length_54444_cov_40.181213	53169..53462	  Increased serum survival	CP001846
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_62_length_26704_cov_46.792166	9237..10979	  Aerobactin synthetase	AAJW02000016
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_62_length_26704_cov_46.792166	5702..7900	  Ferric aerobactin receptor	UGCQ01000002
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_14_length_84845_cov_40.911264	76377..77525	  Capsule polysaccharide export inner-membrane protein	FBVS01000076
virulence_ecoli	kpsMII	100.0	777 / 777	NODE_14_length_84845_cov_40.911264	61380..62156	  Polysialic acid transport protein; Group 2 capsule	MG736912
virulence_ecoli	ompT	100.0	954 / 954	NODE_61_length_26803_cov_37.516763	3526..4479	  Outer membrane protease (protein protease 7)	NZ_NKVD01000029
virulence_ecoli	papA_fsiA_F16	99.81	537 / 537	NODE_119_length_11478_cov_46.350846	2367..2903	  Major pilin subunit F16	CU928163
virulence_ecoli	papC	99.84	2511 / 2511	NODE_119_length_11478_cov_46.350846	3613..6123	  Outer membrane usher P fimbriae	CP002797
virulence_ecoli	papC	99.84	2511 / 2511	NODE_119_length_11478_cov_46.350846	3613..6123	  Outer membrane usher P fimbriae	JONC01000026
virulence_ecoli	pic	100.0	4119 / 4119	NODE_343_length_5362_cov_46.585809	918..5036	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	sat	99.97	3888 / 3888	NODE_62_length_26704_cov_46.792166	871..4758	 Secreted autotransporter toxin	AE014075
virulence_ecoli	terC	100.0	714 / 714	NODE_4_length_176628_cov_38.967386	22813..23526	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_21_length_57211_cov_38.367942	30756..31721	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.58	237 / 237	NODE_786_length_2623_cov_3.272584	107..343	  Outer membrane protein complement resistance	UGBZ01000001
