Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	100.0	117 / 117	NODE_15_length_86667_cov_81.118362	85953..86069	 EAST-1 heat-stable toxin	AF411067
virulence_ecoli	chuA	99.95	1983 / 1983	NODE_12_length_128072_cov_25.440252	109149..111131	  Outer membrane hemin receptor	UFZT01000001
virulence_ecoli	cia	100.0	1881 / 1881	NODE_15_length_86667_cov_81.118362	20978..22858	  Colicin ia	UGEO01000002
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_1_length_851020_cov_22.411951	698701..700722	  Siderophore receptor	ADTO01000058
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_1_length_851020_cov_22.411951	698701..700722	  Siderophore receptor	CAY233333
virulence_ecoli	gad	99.52	1040 / 1401	NODE_5_length_332575_cov_21.465449	331536..332575	  Glutamate decarboxylase	CP002167
virulence_ecoli	hra	99.75	792 / 792	NODE_3_length_383448_cov_23.447501	375532..376323	  Heat-resistant agglutinin	CP043942
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_1_length_851020_cov_22.411951	713910..720017	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NLZX01000039
virulence_ecoli	mchB	99.66	294 / 294	NODE_21_length_40742_cov_32.285626	34865..35158	  Microcin H47 part of colicin H	AJ009631
virulence_ecoli	mchC	99.74	1551 / 1551	NODE_21_length_40742_cov_32.285626	33044..34594	  MchC protein	FN554766
virulence_ecoli	mchF	99.0	2097 / 2097	NODE_21_length_40742_cov_32.285626	29050..31146	  ABC transporter protein MchF	FN554766
virulence_ecoli	mcmA	97.85	279 / 279	NODE_21_length_40742_cov_32.285626	28518..28796	  Microcin M part of colicin H	AJ586887
virulence_ecoli	ompT	100.0	954 / 954	NODE_7_length_290924_cov_22.133280	149135..150088	  Outer membrane protease (protein protease 7)	NZ_JZQJ01000127
virulence_ecoli	papC	94.46	2511 / 2511	NODE_15_length_86667_cov_81.118362	12235..14745	  Outer membrane usher P fimbriae	MG692627
virulence_ecoli	pic	99.13	3784 / 4116	NODE_31_length_5112_cov_119.917180	1329..5112	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AE014075
virulence_ecoli	terC	100.0	714 / 714	NODE_3_length_383448_cov_23.447501	245079..245792	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	97.2	964 / 966	NODE_4_length_337800_cov_24.195714	176793..177756	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	98.31	178 / 177	NODE_15_length_86667_cov_81.118362	63941..64118	  Outer membrane protein complement resistance	AIGY01000005
virulence_ecoli	traT	100.0	303 / 303	NODE_15_length_86667_cov_81.118362	64352..64654	  Outer membrane protein complement resistance	UEKA01000045
virulence_ecoli	vat	100.0	4131 / 4131	NODE_9_length_208337_cov_31.536133	90213..94343	 Vacuolating autotransporter toxin	AE014075
virulence_ecoli	yfcV	99.47	567 / 567	NODE_1_length_851020_cov_22.411951	250072..250638	  Fimbrial protein	UFZT01000001
virulence_ecoli	yfcV	99.47	567 / 567	NODE_1_length_851020_cov_22.411951	250072..250638	  Fimbrial protein	UGFJ01000003
