Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	afaA	99.67	306 / 306	NODE_11_length_190518_cov_35.635430	9621..9926	  Transcriptional regulator	FM955458
virulence_ecoli	afaB	99.87	798 / 798	NODE_11_length_190518_cov_35.635430	10196..10993	  Periplasmic chaperone	KR338833
virulence_ecoli	afaC	99.26	2583 / 2583	NODE_11_length_190518_cov_35.635430	11033..13615	  Outer membrane usher protein	KR338832
virulence_ecoli	afaD	100.0	444 / 444	NODE_11_length_190518_cov_35.635430	13631..14074	  Afimbrial adhesion	KR338833
virulence_ecoli	afaE	98.13	643 / 643	NODE_11_length_190518_cov_35.635430	14660..15302	  Adhesin protein	X91748
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_10_length_191127_cov_34.925847	172204..174186	  Outer membrane hemin receptor	UGDM01000004
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_21_length_97747_cov_35.049299	63852..65873	  Siderophore receptor	HG941718
virulence_ecoli	hra	100.0	792 / 792	NODE_9_length_191195_cov_37.382465	39696..40487	  Heat-resistant agglutinin	CP043942
virulence_ecoli	iha	100.0	2091 / 2091	NODE_31_length_21010_cov_46.881097	5923..8013	  Adherence protein	CP001671
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_21_length_97747_cov_35.049299	44557..50664	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_BGNI01000004
virulence_ecoli	iss	100.0	342 / 342	NODE_4_length_291747_cov_33.326983	267600..267941	  Increased serum survival	AE014075
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_30_length_23611_cov_43.218492	11642..13384	  Aerobactin synthetase	HG941718
virulence_ecoli	iutA	100.0	2202 / 2202	NODE_30_length_23611_cov_43.218492	14740..16941	  Ferric aerobactin receptor	HG941718
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_8_length_204303_cov_37.364816	194511..195659	  Capsule polysaccharide export inner-membrane protein	X74567
virulence_ecoli	kpsMII_K5	100.0	777 / 777	NODE_8_length_204303_cov_37.364816	179049..179825	  Polysialic acid transport protein; Group 2 capsule	CP030337
virulence_ecoli	ompT	100.0	954 / 954	NODE_2_length_362624_cov_34.974676	340324..341277	  Outer membrane protease (protein protease 7)	JNQU01000001
virulence_ecoli	papA_F43	99.08	543 / 564	NODE_30_length_23611_cov_43.218492	78..619	  Major pilin subunit F43	JNMC01000043
virulence_ecoli	sat	100.0	3888 / 3888	NODE_30_length_23611_cov_43.218492	17885..21772	 Secreted autotransporter toxin	CP001671
virulence_ecoli	sitA	100.0	915 / 915	NODE_42_length_8454_cov_47.875015	7164..8078	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	99.3	714 / 714	NODE_11_length_190518_cov_35.635430	150360..151073	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	97.41	964 / 966	NODE_8_length_204303_cov_37.364816	17321..18284	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	831 / 831	NODE_54_length_4700_cov_39.648280	1267..2097	  Outer membrane protein complement resistance	NC_007675
virulence_ecoli	usp	94.73	1043 / 1041	NODE_3_length_335071_cov_35.834313	233405..234445	  Uropathogenic specific protein	AB056437
virulence_ecoli	yfcV	100.0	567 / 567	NODE_1_length_433716_cov_34.935827	63479..64045	  Fimbrial protein	AP018784
