Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	99.61	1029 / 1029	NODE_39_length_37671_cov_52.294621	25841..26869	 Isoprenoid Biosynthesis	HE610901
virulence_ecoli	ORF4	99.81	540 / 540	NODE_39_length_37671_cov_52.294621	25298..25837	 Putative isopentenyl-diphosphate delta-isomerase	AFRH01000026
virulence_ecoli	aaiC	100.0	507 / 507	NODE_43_length_32923_cov_31.826889	16907..17413	 Type VI secretion protein	FN554766
virulence_ecoli	aap	99.72	351 / 351	NODE_39_length_37671_cov_52.294621	19320..19670	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aar	100.0	201 / 201	NODE_39_length_37671_cov_52.294621	18389..18589	 AggR-activated regulator	SSI_AA787
virulence_ecoli	aatA	99.68	1239 / 1239	NODE_39_length_37671_cov_52.294621	11727..12965	 Dispersin transporter protein	CU928159
virulence_ecoli	aggA	100.0	504 / 504	NODE_39_length_37671_cov_52.294621	30799..31302	 AAF/I major fimbrial subunit	SSI_AA788
virulence_ecoli	aggB	99.54	438 / 438	NODE_39_length_37671_cov_52.294621	31403..31840	 AAF/I minor adhesin. Enterobacteria AfaD invasin protein	AFRH01000026
virulence_ecoli	aggC	99.79	2385 / 2385	NODE_39_length_37671_cov_52.294621	31854..34238	 Usher, AAF/I assembly unit	AFRH01000026
virulence_ecoli	aggD	99.87	759 / 759	NODE_39_length_37671_cov_52.294621	34396..35154	 Chaperone, AAF/I assembly unit	U12894
virulence_ecoli	aggR	99.87	798 / 798	NODE_39_length_37671_cov_52.294621	20508..21305	 AraC transcriptional activator	55989
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_4_length_216543_cov_21.405057	188707..190728	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyE	98.8	918 / 918	NODE_10_length_159480_cov_21.915560	118585..119502	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	100.0	2091 / 2091	NODE_48_length_24177_cov_27.791452	8644..10734	  Adherence protein	CP003289
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_4_length_216543_cov_21.405057	169412..175519	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.32	294 / 294	NODE_11_length_153227_cov_22.693412	36571..36864	  Increased serum survival	CP001509
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_53_length_16213_cov_31.344571	9266..11008	  Aerobactin synthetase	AHAX01000084
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_53_length_16213_cov_31.344571	5731..7929	  Ferric aerobactin receptor	UGEP01000007
virulence_ecoli	mchB	96.39	305 / 294	NODE_63_length_8845_cov_26.450502	1726..2030	  Microcin H47 part of colicin H	AE014075
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_63_length_8845_cov_26.450502	2302..3852	  MchC protein	CP003289
virulence_ecoli	mchF	100.0	2103 / 2103	NODE_63_length_8845_cov_26.450502	5750..7852	  ABC transporter protein MchF	CP003301
virulence_ecoli	pic	100.0	4119 / 4119	NODE_66_length_6728_cov_34.083596	918..5036	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	sat	99.85	3888 / 3888	NODE_53_length_16213_cov_31.344571	892..4779	 Secreted autotransporter toxin	JX050263
virulence_ecoli	terC	100.0	714 / 714	NODE_33_length_42967_cov_24.337421	19445..20158	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_1_length_318698_cov_24.952009	185104..186069	  Tellurium ion resistance protein	MG591698
virulence_ecoli	terC	100.0	1041 / 1041	NODE_49_length_22417_cov_22.777484	17000..18040	  Tellurium ion resistance protein	UINO01000028
virulence_ecoli	traT	100.0	735 / 735	NODE_42_length_33944_cov_51.020876	9693..10427	  Outer membrane protein complement resistance	UGAD01000002
