Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	cfaC	99.96	2610 / 2610	NODE_51_length_10956_cov_265.767442	5673..8282		FN649418
virulence_ecoli	eatA	98.93	4095 / 4095	NODE_62_length_5832_cov_237.324240	412..4506	 enterotoxigenic E. coli (ETEC) autotransporter A	AY163491
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_3_length_299482_cov_55.641322	278531..280552	  Siderophore receptor	UGCB01000003
virulence_ecoli	hlyE	97.93	919 / 918	NODE_19_length_111411_cov_59.390321	9600..10506	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_3_length_299482_cov_55.641322	259236..265343	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_UEMW01000001
virulence_ecoli	lngA	99.58	711 / 711	NODE_36_length_28860_cov_189.542438	10773..11483	  Longus type IV pilus	FN822746
virulence_ecoli	terC	98.74	714 / 714	NODE_20_length_102395_cov_62.463301	33849..34562	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.17	959 / 966	NODE_5_length_264566_cov_56.259009	184221..185179	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.44	178 / 177	NODE_43_length_22691_cov_211.817149	4607..4784	  Outer membrane protein complement resistance	AIGY01000005
virulence_ecoli	traT	98.31	178 / 177	NODE_47_length_15098_cov_205.711138	990..1167	  Outer membrane protein complement resistance	AIGY01000005
virulence_ecoli	traT	99.67	303 / 303	NODE_43_length_22691_cov_211.817149	4071..4373	  Outer membrane protein complement resistance	UEKA01000045
virulence_ecoli	traT	100.0	303 / 303	NODE_47_length_15098_cov_205.711138	454..756	  Outer membrane protein complement resistance	UEKA01000045
