Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	afaA	100.0	306 / 306	NODE_9_length_138608_cov_31.410139	13528..13833	  Transcriptional regulator	FM955458
virulence_ecoli	afaB	99.87	798 / 798	NODE_9_length_138608_cov_31.410139	14124..14921	  Periplasmic chaperone	KR338833
virulence_ecoli	afaC	99.96	2583 / 2583	NODE_9_length_138608_cov_31.410139	14961..17543	  Outer membrane usher protein	JN688153
virulence_ecoli	afaD	100.0	420 / 420	NODE_9_length_138608_cov_31.410139	17583..18002	  Afimbrial adhesion	JNQN01000006
virulence_ecoli	afaE	100.0	486 / 486	NODE_9_length_138608_cov_31.410139	18748..19233	  Adhesin protein	JN688153
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_44_length_36530_cov_30.310317	17816..19837	  Siderophore receptor	ADTR01000532
virulence_ecoli	hlyE	99.89	918 / 918	NODE_20_length_93262_cov_33.011225	84654..85571	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	99.9	2091 / 2091	NODE_51_length_26230_cov_39.147593	1765..3855	  Adherence protein	CP001671
virulence_ecoli	iss	100.0	294 / 294	NODE_124_length_971_cov_35.327740	498..791	  Increased serum survival	CP001846
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_51_length_26230_cov_39.147593	20217..21959	  Aerobactin synthetase	UFZP01000007
virulence_ecoli	iutA	99.95	2199 / 2199	NODE_51_length_26230_cov_39.147593	16682..18880	  Ferric aerobactin receptor	UGFC01000006
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_42_length_38351_cov_37.922010	35224..36372	  Capsule polysaccharide export inner-membrane protein	MG739438
virulence_ecoli	kpsMII_K52	96.91	777 / 777	NODE_42_length_38351_cov_37.922010	19861..20637	  Polysialic acid transport protein; Group 2 capsule	UGGK01000002
virulence_ecoli	papA_F43	99.08	543 / 564	NODE_101_length_3181_cov_91.259021	2563..3105	  Major pilin subunit F43	JNMC01000043
virulence_ecoli	sat	99.79	3888 / 3888	NODE_51_length_26230_cov_39.147593	11850..15737	 Secreted autotransporter toxin	CP001671
virulence_ecoli	senB	100.0	1176 / 1176	NODE_94_length_3923_cov_83.946438	1876..3051	  Plasmid-encoded enterotoxin	CP000038
virulence_ecoli	sitA	100.0	915 / 915	NODE_27_length_64306_cov_31.607218	33014..33928	  Iron transport protein	ADTM01000098
virulence_ecoli	terC	100.0	714 / 714	NODE_4_length_255564_cov_33.544580	221136..221849	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_10_length_136353_cov_32.828767	81706..82671	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	777 / 777	NODE_48_length_30692_cov_116.193108	24791..25567	  Outer membrane protein complement resistance	CVTE01000048
