Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	cia	100.0	147 / 147	NODE_56_length_12296_cov_95.135772	8557..8703	  Colicin ia	QMGM01000002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_25_length_59591_cov_26.379843	38885..40906	  Siderophore receptor	ADTR01000532
virulence_ecoli	hlyE	99.02	918 / 918	NODE_5_length_258970_cov_25.619623	22961..23877	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	100.0	741 / 741	NODE_7_length_188563_cov_30.639544	27064..27804	  Heat-resistant agglutinin	CP040456
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_25_length_59591_cov_26.379843	19589..25696	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_UEMO01000028
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_51_length_15675_cov_48.927427	4104..5846	  Aerobactin synthetase	CBTO010000002
virulence_ecoli	iutA	100.0	2202 / 2202	NODE_51_length_15675_cov_48.927427	547..2748	  Ferric aerobactin receptor	CXZO01000056
virulence_ecoli	lpfA	100.0	573 / 573	NODE_22_length_69225_cov_30.223072	29986..30558	  Long polar fimbriae	AY646923
virulence_ecoli	papA_F13	99.64	555 / 555	NODE_7_length_188563_cov_30.639544	16184..16738	  Major pilin subunit F13	JONC01000026
virulence_ecoli	papC	100.0	2511 / 2511	NODE_7_length_188563_cov_30.639544	17448..19958	  Outer membrane usher P fimbriae	JONC01000026
virulence_ecoli	sitA	100.0	915 / 915	NODE_51_length_15675_cov_48.927427	14385..15299	  Iron transport protein	AEZP02000013
virulence_ecoli	terC	100.0	714 / 714	NODE_29_length_45818_cov_30.315122	22294..23007	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	100.0	966 / 966	NODE_3_length_315464_cov_27.622207	258739..259704	  Tellurium ion resistance protein	MG591698
