Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.06	1029 / 1029	NODE_37_length_16898_cov_65.049997	1348..2376	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF4	98.52	540 / 540	NODE_37_length_16898_cov_65.049997	805..1344	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_2_length_343836_cov_35.389241	319545..320051	 Type VI secretion protein	cp003301
virulence_ecoli	astA	99.15	117 / 117	NODE_45_length_8094_cov_105.209305	924..1040	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_1_length_387010_cov_34.312186	317761..319782	  Siderophore receptor	AHAX01000032
virulence_ecoli	hlyE	100.0	918 / 918	NODE_25_length_71824_cov_37.665895	31617..32534	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_1_length_387010_cov_34.312186	332970..339077	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	99.32	294 / 294	NODE_25_length_71824_cov_37.665895	4957..5250	  Increased serum survival	CP001509
virulence_ecoli	pic	99.98	4119 / 4119	NODE_47_length_6905_cov_46.221734	2316..6434	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	terC	100.0	714 / 714	NODE_27_length_57154_cov_38.236102	22812..23525	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.79	966 / 966	NODE_2_length_343836_cov_35.389241	182701..183666	  Tellurium ion resistance protein	MG591698
