Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	aap	97.44	351 / 351	NODE_77_length_18474_cov_83.234955	1671..2021	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	astA	97.44	117 / 117	NODE_77_length_18474_cov_83.234955	2455..2571	 EAST-1 heat-stable toxin	AB042005
virulence_ecoli	capU	100.0	1089 / 1089	NODE_79_length_17415_cov_221.278637	2841..3929	 Hexosyltransferase homolog	CU928145
virulence_ecoli	eatA	99.05	4095 / 4095	NODE_79_length_17415_cov_221.278637	10874..14968	 enterotoxigenic E. coli (ETEC) autotransporter A	CR942285
virulence_ecoli	gad	100.0	1401 / 1401	NODE_27_length_57698_cov_52.730775	18918..20318	  Glutamate decarboxylase	FN649414
virulence_ecoli	gad	100.0	1401 / 1401	NODE_21_length_68302_cov_49.822499	13940..15340	  Glutamate decarboxylase	U00096
virulence_ecoli	hlyE	100.0	918 / 918	NODE_36_length_47297_cov_49.837781	7613..8530	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iss	99.66	294 / 294	NODE_48_length_34594_cov_46.492482	11290..11583	  Increased serum survival	CP001846
virulence_ecoli	kpsE	99.91	1149 / 1149	NODE_30_length_55949_cov_55.345880	43730..44878	  Capsule polysaccharide export inner-membrane protein	CP006632
virulence_ecoli	kpsMII_K5	99.87	777 / 777	NODE_30_length_55949_cov_55.345880	28452..29228	  Polysialic acid transport protein; Group 2 capsule	X53819
virulence_ecoli	terC	100.0	714 / 714	NODE_42_length_40515_cov_48.107028	16993..17706	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_8_length_114363_cov_48.972166	100531..101496	  Tellurium ion resistance protein	MG591698
