Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	astA	100.0	97 / 117	NODE_18_length_115350_cov_62.419994	7057..7153	 EAST-1 heat-stable toxin	HM099897
virulence_ecoli	cba	94.49	943 / 1536	NODE_84_length_6742_cov_672.202701	3129..4071	  Colicin B	FJ664721
virulence_ecoli	cba	94.49	943 / 1536	NODE_84_length_6742_cov_672.202701	3129..4071	  Colicin B	FJ664738
virulence_ecoli	cba	94.49	943 / 1536	NODE_84_length_6742_cov_672.202701	3129..4071	  Colicin B	FJ664743
virulence_ecoli	cba	94.49	943 / 1536	NODE_84_length_6742_cov_672.202701	3129..4071	  Colicin B	FJ664745
virulence_ecoli	cif	99.88	849 / 849	NODE_105_length_3079_cov_94.747502	1237..2084	  Type III secreted effector	AY128535
virulence_ecoli	eae	99.93	2820 / 2820	NODE_2_length_205715_cov_65.458393	176292..179111	  Intimin	ECU59503
virulence_ecoli	efa1	100.0	9672 / 9672	NODE_2_length_205715_cov_65.458393	187230..196901	  EHEC factor for adherence	AJ277443
virulence_ecoli	ehxA	100.0	2997 / 2997	NODE_66_length_11863_cov_290.623282	1130..4126	 Enterohaemolysin	HM138194
virulence_ecoli	espA	100.0	579 / 579	NODE_2_length_205715_cov_65.458393	181802..182380	  Type III secretions system	FM201463
virulence_ecoli	espB	100.0	945 / 945	NODE_2_length_205715_cov_65.458393	183556..184500	  Secreted protein B	AF054421
virulence_ecoli	espF	100.0	624 / 624	NODE_2_length_205715_cov_65.458393	185672..186295	  Type III secretion system	AF116900
virulence_ecoli	espJ	100.0	654 / 654	NODE_48_length_32452_cov_53.523367	30661..31314	  Prophage-encoded type III secretion system effector	AB303060
virulence_ecoli	espP	100.0	3903 / 3903	NODE_93_length_4938_cov_242.887266	556..4458	 Extracellular serine protease plasmid-encoded	GQ259888
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_29_length_57093_cov_55.867265	18954..20975	  Siderophore receptor	AFAI02000036
virulence_ecoli	hlyE	99.46	918 / 918	NODE_16_length_118840_cov_59.371446	84062..84979	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	100.0	1533 / 2091	NODE_45_length_34212_cov_72.852527	32680..34212	  Adherence protein	AE005174
virulence_ecoli	iha	100.0	1533 / 2091	NODE_45_length_34212_cov_72.852527	32680..34212	  Adherence protein	CP003289
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_29_length_57093_cov_55.867265	34142..40248	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_BDHX01000031
virulence_ecoli	iss	100.0	294 / 294	NODE_164_length_1028_cov_128.547844	257..550	  Increased serum survival	CP001665
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_67_length_11539_cov_60.171349	5319..7061	  Aerobactin synthetase	AAJW02000016
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_67_length_11539_cov_60.171349	1784..3982	  Ferric aerobactin receptor	AAJW02000016
virulence_ecoli	katP	100.0	2211 / 2211	NODE_58_length_19610_cov_189.956382	17194..19404	  Plasmid-encoded catalase peroxidase	AB011549
virulence_ecoli	lpfA	100.0	573 / 573	NODE_19_length_114093_cov_57.026742	30199..30771	  Long polar fimbriae	AP010953
virulence_ecoli	nleA	99.85	1326 / 1326	NODE_18_length_115350_cov_62.419994	1942..3266	  Non-LEE encoded effector A	AE005174
virulence_ecoli	nleA	100.0	1323 / 1323	NODE_15_length_126462_cov_55.117506	123150..124472	  Non-LEE encoded effector A	AM422003
virulence_ecoli	nleB	100.0	990 / 990	NODE_2_length_205715_cov_65.458393	199502..200491	  Non-LEE encoded effector B	AF453441
virulence_ecoli	nleC	99.9	987 / 987	NODE_69_length_11155_cov_62.611753	299..1285	  Non-LEE encoded effector C	AP010953
virulence_ecoli	ompT	100.0	954 / 954	NODE_68_length_11390_cov_75.102272	10042..10995	  Outer membrane protease (protein protease 7)	AMVC01000243
virulence_ecoli	stx1A	100.0	948 / 948	NODE_101_length_3651_cov_97.198657	1367..2314	  Shiga toxin 1, subunit A, variant a	AF461168
virulence_ecoli	stx1B	100.0	270 / 270	NODE_101_length_3651_cov_97.198657	1088..1357	  Shiga toxin 1, subunit B, variant a	AM230663
virulence_ecoli	tccP	100.0	501 / 753	NODE_141_length_1613_cov_68.158854	473..973	  Tir-cytoskeleton coupling protein	AP010953
virulence_ecoli	terC	100.0	1041 / 1041	NODE_45_length_34212_cov_72.852527	29045..30085	  Tellurium ion resistance protein	CP006262
virulence_ecoli	terC	100.0	714 / 714	NODE_1_length_229878_cov_58.663931	192272..192985	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	98.86	966 / 966	NODE_8_length_168554_cov_57.073411	94921..95886	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	99.88	1617 / 1617	NODE_2_length_205715_cov_65.458393	174012..175628	  Translocated intimin receptor protein	AB426060
virulence_ecoli	toxB	100.0	9501 / 9501	NODE_59_length_17835_cov_294.927357	4852..14352	  Toxin B	AB456530
virulence_ecoli	traT	100.0	423 / 423	NODE_45_length_34212_cov_72.852527	277..699	  Outer membrane protein complement resistance	AKKX01000148
virulence_ecoli	traT	100.0	129 / 129	NODE_45_length_34212_cov_72.852527	10503..10631	  Outer membrane protein complement resistance	AMTE01000156
stx	stx1	100.0	1227 / 1227	NODE_101_length_3651_cov_97.198657	1088..2314	O157 FLY16, variant a	AF461168
