Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_8_length_204142_cov_29.314361	16942..18924	  Outer membrane hemin receptor	UGFD01000001
virulence_ecoli	clbB	99.99	9621 / 9621	NODE_2_length_562420_cov_26.880143	537581..547201	  Hybrid non-ribosomal peptide / polyketide megasynthase	NZ_QLAC01000024
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_2_length_562420_cov_26.880143	481402..483423	  Siderophore receptor	ADTO01000058
virulence_ecoli	gad	100.0	1110 / 1401	NODE_46_length_1114_cov_44.808100	5..1114	  Glutamate decarboxylase	CP002167
virulence_ecoli	ireA	100.0	2049 / 2049	NODE_1_length_818327_cov_28.419152	367762..369810	  Siderophore receptor	CP000468
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_2_length_562420_cov_26.880143	462107..468214	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_QLAC01000001
virulence_ecoli	iss	100.0	342 / 342	NODE_3_length_428667_cov_25.900212	1823..2164	  Increased serum survival	AE014075
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_1_length_818327_cov_28.419152	349921..351069	  Capsule polysaccharide export inner-membrane protein	CP000468
virulence_ecoli	kpsMII_K1	100.0	777 / 777	NODE_1_length_818327_cov_28.419152	336127..336903	  Polysialic acid transport protein; Group 2 capsule	M57382
virulence_ecoli	neuC	100.0	1176 / 1176	NODE_1_length_818327_cov_28.419152	340522..341697	  Polysialic acid capsule biosynthesis protein	ADUG01000366
virulence_ecoli	ompT	100.0	954 / 954	NODE_5_length_345961_cov_25.957989	172652..173605	  Outer membrane protease (protein protease 7)	NZ_QLAC01000018
virulence_ecoli	papA_F11	100.0	570 / 570	NODE_1_length_818327_cov_28.419152	390306..390875	  Major pilin subunit F11	GG773022
virulence_ecoli	papC	100.0	2520 / 2520	NODE_1_length_818327_cov_28.419152	391575..394094	  Outer membrane usher P fimbriae	CP026853
virulence_ecoli	senB	100.0	1176 / 1176	NODE_31_length_10543_cov_67.848493	948..2123	  Plasmid-encoded enterotoxin	CP000038
virulence_ecoli	sitA	100.0	915 / 915	NODE_14_length_125550_cov_27.097447	21850..22764	  Iron transport protein	DQ335213
virulence_ecoli	tcpC	100.0	924 / 924	NODE_2_length_562420_cov_26.880143	437742..438665	  Tir domain-containing protein	GQ903008
virulence_ecoli	terC	100.0	714 / 714	NODE_1_length_818327_cov_28.419152	532981..533694	  Tellurium ion resistance protein	CP000468
virulence_ecoli	terC	97.49	958 / 966	NODE_1_length_818327_cov_28.419152	175169..176126	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	735 / 735	NODE_20_length_54255_cov_57.327956	27380..28114	  Outer membrane protein complement resistance	NZ_CP032205
virulence_ecoli	usp	99.9	1041 / 1041	NODE_7_length_262703_cov_26.730598	102276..103316	  Uropathogenic specific protein	AB056439
virulence_ecoli	vat	99.98	4131 / 4131	NODE_15_length_122145_cov_30.081242	31129..35259	 Vacuolating autotransporter toxin	CU928161
virulence_ecoli	yfcV	100.0	750 / 750	NODE_4_length_404568_cov_26.256990	392470..393219	  Fimbrial protein	UGFD01000001
