Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	capU	100.0	1089 / 1089	NODE_56_length_28597_cov_28.856802	7251..8339	 Hexosyltransferase homolog	CP003034
virulence_ecoli	eae	99.86	2829 / 2829	NODE_22_length_68693_cov_32.914379	10527..13355	  Intimin	EF204930
virulence_ecoli	espA	92.4	579 / 579	NODE_22_length_68693_cov_32.914379	7204..7782	  Type III secretions system	AJ633130
virulence_ecoli	espF	95.83	624 / 624	NODE_22_length_68693_cov_32.914379	3330..3953	  Type III secretion system	AJ633130
virulence_ecoli	espJ	99.69	654 / 654	NODE_121_length_4363_cov_39.904573	1642..2295	  Prophage-encoded type III secretion system effector	AE005174
virulence_ecoli	gad	99.93	1401 / 1401	NODE_27_length_64743_cov_26.123960	52962..54362	  Glutamate decarboxylase	U00096
virulence_ecoli	gad	99.93	1401 / 1401	NODE_33_length_50321_cov_29.955517	7764..9164	  Glutamate decarboxylase	U00096
virulence_ecoli	hlyE	97.71	919 / 918	NODE_73_length_14528_cov_33.060757	194..1100	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	iha	100.0	2091 / 2091	NODE_105_length_6117_cov_33.624834	2465..4555	  Adherence protein	CU928162
virulence_ecoli	iss	99.66	294 / 294	NODE_8_length_110294_cov_26.809875	8772..9065	  Increased serum survival	CP001846
virulence_ecoli	nleB	95.93	713 / 981	NODE_172_length_861_cov_53.715561	76..788	  Non-LEE encoded effector B	CP001846
virulence_ecoli	nleC	99.72	706 / 987	NODE_39_length_45766_cov_27.397908	1358..2062	  Non-LEE encoded effector C	AP010960
virulence_ecoli	sigA	100.0	3858 / 3858	NODE_10_length_95710_cov_28.332804	87224..91081	 Shigella IgA-like protease homologue	AE005674
virulence_ecoli	terC	99.3	714 / 714	NODE_29_length_59532_cov_30.359095	22829..23542	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	959 / 966	NODE_1_length_256194_cov_26.417204	130236..131194	  Tellurium ion resistance protein	MG591698
virulence_ecoli	tir	98.96	1728 / 1719	NODE_22_length_68693_cov_32.914379	14026..15753	  Translocated intimin receptor protein	AB288104
