Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	99.61	1029 / 1029	NODE_33_length_43776_cov_30.217396	234..1262	 Isoprenoid Biosynthesis	CU928159
virulence_ecoli	ORF4	99.63	540 / 540	NODE_33_length_43776_cov_30.217396	1266..1805	 Putative isopentenyl-diphosphate delta-isomerase	AFRH01000026
virulence_ecoli	aaiC	100.0	507 / 507	NODE_24_length_75229_cov_37.693009	22905..23411	 Type VI secretion protein	FN554766
virulence_ecoli	aap	99.72	351 / 351	NODE_33_length_43776_cov_30.217396	7436..7786	 Dispersin, antiaggregation protein	Z32523
virulence_ecoli	aar	100.0	201 / 201	NODE_33_length_43776_cov_30.217396	8517..8717	 AggR-activated regulator	SSI_AA784
virulence_ecoli	aatA	99.84	1239 / 1239	NODE_33_length_43776_cov_30.217396	14140..15378	 Dispersin transporter protein	CU928159
virulence_ecoli	afaD	100.0	396 / 396	NODE_65_length_4961_cov_37.651925	3725..4120	  Afimbrial adhesion	JNQU01000050
virulence_ecoli	agg3C	100.0	2550 / 2550	NODE_65_length_4961_cov_37.651925	1117..3666	 Usher, AAF/III assembly unit	SSI_AA800
virulence_ecoli	agg3D	99.73	753 / 753	NODE_65_length_4961_cov_37.651925	310..1062	 Chaperone, AAF/III assembly unit	CU928159
virulence_ecoli	agg5A	100.0	516 / 516	NODE_65_length_4961_cov_37.651925	4295..4810		SSI_AA800
virulence_ecoli	aggR	99.75	798 / 798	NODE_33_length_43776_cov_30.217396	5798..6595	 AraC transcriptional activator	55989
virulence_ecoli	astA	100.0	117 / 117	NODE_107_length_955_cov_154.703872	211..327	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	espI	99.29	4092 / 4092	NODE_66_length_4826_cov_37.160244	154..4245	  serine protease autotransporters of Enterobacteriaceae (SPATE)	AP010958
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_29_length_51221_cov_24.323127	18161..20182	  Siderophore receptor	UGCQ01000002
virulence_ecoli	hlyA	99.9	3075 / 3075	NODE_55_length_13249_cov_40.319162	6157..9231	  Haemolysin A	CP054232
virulence_ecoli	hlyE	100.0	918 / 918	NODE_5_length_218422_cov_26.986054	133692..134609	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_29_length_51221_cov_24.323127	33370..39477	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_NTPD01000023
virulence_ecoli	iss	100.0	294 / 294	NODE_28_length_53994_cov_30.500121	53169..53462	  Increased serum survival	CP001846
virulence_ecoli	iucC	100.0	1743 / 1743	NODE_41_length_26704_cov_36.799752	9237..10979	  Aerobactin synthetase	AAJW02000016
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_41_length_26704_cov_36.799752	5702..7900	  Ferric aerobactin receptor	UGCQ01000002
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_23_length_84442_cov_30.944029	75971..77119	  Capsule polysaccharide export inner-membrane protein	FBVS01000076
virulence_ecoli	kpsMII	100.0	777 / 777	NODE_23_length_84442_cov_30.944029	60974..61750	  Polysialic acid transport protein; Group 2 capsule	MG736912
virulence_ecoli	ompT	100.0	954 / 954	NODE_40_length_26803_cov_28.043516	22325..23278	  Outer membrane protease (protein protease 7)	NZ_NKVD01000029
virulence_ecoli	papA_fsiA_F16	99.81	537 / 537	NODE_48_length_17414_cov_35.342216	8330..8866	  Major pilin subunit F16	CU928163
virulence_ecoli	papC	99.84	2511 / 2511	NODE_48_length_17414_cov_35.342216	5110..7620	  Outer membrane usher P fimbriae	CP002797
virulence_ecoli	papC	99.84	2511 / 2511	NODE_48_length_17414_cov_35.342216	5110..7620	  Outer membrane usher P fimbriae	JONC01000026
virulence_ecoli	pic	100.0	4119 / 4119	NODE_5_length_218422_cov_26.986054	1016..5134	  serine protease autotransporters of Enterobacteriaceae (SPATE)	CU928145
virulence_ecoli	sat	99.97	3888 / 3888	NODE_41_length_26704_cov_36.799752	871..4758	 Secreted autotransporter toxin	AE014075
virulence_ecoli	terC	100.0	714 / 714	NODE_8_length_176625_cov_29.357019	153103..153816	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_3_length_255616_cov_27.732851	69095..70060	  Tellurium ion resistance protein	MG591698
