Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.35	1029 / 1029	NODE_87_length_11433_cov_95.007485	1507..2535	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF4	98.7	540 / 540	NODE_87_length_11433_cov_95.007485	964..1503	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_61_length_21517_cov_50.856343	16120..16626	 Type VI secretion protein	FN554766
virulence_ecoli	capU	99.91	1089 / 1089	NODE_68_length_17582_cov_45.500600	14337..15425	 Hexosyltransferase homolog	CP003034
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_35_length_44361_cov_40.058870	36452..38473	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	100.0	918 / 918	NODE_11_length_95570_cov_38.011174	9091..10008	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_35_length_44361_cov_40.058870	17157..23264	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	100.0	294 / 294	NODE_151_length_2642_cov_45.141910	498..791	  Increased serum survival	CP001665
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_18_length_79990_cov_46.683581	1866..4064	  Ferric aerobactin receptor	UGEP01000007
virulence_ecoli	mchB	99.66	294 / 294	NODE_73_length_14842_cov_45.091162	7596..7889	  Microcin H47 part of colicin H	AJ009631
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_73_length_14842_cov_45.091162	8160..9710	  MchC protein	FN554766
virulence_ecoli	mchF	100.0	2097 / 2097	NODE_73_length_14842_cov_45.091162	11608..13704	  ABC transporter protein MchF	FN554766
virulence_ecoli	mcmA	100.0	222 / 222	NODE_73_length_14842_cov_45.091162	13957..14178	  Microcin M part of colicin H	FN554766
virulence_ecoli	sat	99.82	3888 / 3888	NODE_18_length_79990_cov_46.683581	5016..8903	 Secreted autotransporter toxin	JX050263
virulence_ecoli	terC	100.0	714 / 714	NODE_29_length_57152_cov_44.187420	22810..23523	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_2_length_179138_cov_44.173890	4456..5421	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.34	303 / 303	NODE_146_length_2753_cov_87.943572	2055..2357	  Outer membrane protein complement resistance	UEKA01000045
