Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	100.0	1029 / 1029	NODE_52_length_10808_cov_387.803187	7637..8665	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF4	100.0	540 / 540	NODE_52_length_10808_cov_387.803187	7094..7633	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aafA	100.0	483 / 483	NODE_75_length_2637_cov_321.343750	1960..2442	 AAF/II major fimbrial subunit	FN554767
virulence_ecoli	aafB	100.0	441 / 441	NODE_64_length_6169_cov_270.313526	4121..4561	 AAF/II minor adhesin. Enterobacteria AfaD invasin protein	FN554767
virulence_ecoli	aafC	99.92	2571 / 2571	NODE_64_length_6169_cov_270.313526	1534..4104	 Usher, AAF/II assembly unit	AF114828
virulence_ecoli	aafD	100.0	750 / 750	NODE_75_length_2637_cov_321.343750	807..1556	 Chaperone, AAF/II assembly unit	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_30_length_43397_cov_81.464266	7190..7696	 Type VI secretion protein	FN554766
virulence_ecoli	aap	100.0	351 / 351	NODE_28_length_50487_cov_212.017735	1740..2090	 Dispersin, antiaggregation protein	FN554767
virulence_ecoli	aar	100.0	192 / 192	NODE_28_length_50487_cov_212.017735	5302..5493	 AggR-activated regulator	042
virulence_ecoli	aatA	100.0	1239 / 1239	NODE_52_length_10808_cov_387.803187	3177..4415	 Dispersin transporter protein	FN554767
virulence_ecoli	aggR	100.0	798 / 798	NODE_28_length_50487_cov_212.017735	136..933	 AraC transcriptional activator	FN554767
virulence_ecoli	air	97.33	3826 / 4605	NODE_22_length_85419_cov_61.897811	81590..85415	 Enteroaggregative immunoglobulin repeat protein	CP003034
virulence_ecoli	astA	100.0	117 / 117	NODE_65_length_5258_cov_271.563984	4912..5028	 EAST-1 heat-stable toxin	AB042002
virulence_ecoli	capU	100.0	1089 / 1089	NODE_73_length_2723_cov_363.826531	805..1893	 Hexosyltransferase homolog	FN554767
virulence_ecoli	chuA	100.0	1983 / 1983	NODE_4_length_289730_cov_54.660445	53830..55812	  Outer membrane hemin receptor	FN554766
virulence_ecoli	eilA	100.0	1698 / 1698	NODE_31_length_42725_cov_69.813497	2748..4445	 Salmonella HilA homolog	FN554766
virulence_ecoli	fyuA	100.0	2022 / 2022	NODE_27_length_56457_cov_47.083044	31066..33087	  Siderophore receptor	FN554766
virulence_ecoli	gad	100.0	1401 / 1401	NODE_4_length_289730_cov_54.660445	35571..36971	  Glutamate decarboxylase	CU928163
virulence_ecoli	gad	100.0	1401 / 1401	NODE_14_length_136019_cov_50.942865	68004..69404	  Glutamate decarboxylase	FN554766
virulence_ecoli	hlyE	98.26	918 / 918	NODE_16_length_121167_cov_51.076530	31069..31986	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	hra	100.0	792 / 792	NODE_50_length_12045_cov_65.570104	2307..3098	  Heat-resistant agglutinin	CP043942
virulence_ecoli	irp2	99.98	6108 / 6108	NODE_27_length_56457_cov_47.083044	11771..17878	  High molecular weight protein 2 non-ribosomal peptide synthetase	NZ_BGNW01000020
virulence_ecoli	kpsE	100.0	1149 / 1149	NODE_3_length_343294_cov_53.583325	339766..340914	  Capsule polysaccharide export inner-membrane protein	FN554766
virulence_ecoli	kpsMII	100.0	777 / 777	NODE_3_length_343294_cov_53.583325	326279..327055	  Polysialic acid transport protein; Group 2 capsule	FN554766
virulence_ecoli	lpfA	100.0	573 / 573	NODE_22_length_85419_cov_61.897811	173..745	  Long polar fimbriae	AB198066
virulence_ecoli	mchB	99.66	294 / 294	NODE_42_length_20065_cov_75.811237	8879..9172	  Microcin H47 part of colicin H	AJ009631
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_42_length_20065_cov_75.811237	7058..8608	  MchC protein	FN554766
virulence_ecoli	mchF	100.0	2097 / 2097	NODE_42_length_20065_cov_75.811237	3064..5160	  ABC transporter protein MchF	FN554766
virulence_ecoli	mcmA	100.0	222 / 222	NODE_42_length_20065_cov_75.811237	2590..2811	  Microcin M part of colicin H	FN554766
virulence_ecoli	pet	100.0	3888 / 3888	NODE_65_length_5258_cov_271.563984	357..4244	 Plasmid-encoded toxin	AF056581
virulence_ecoli	pic	100.0	4119 / 4119	NODE_30_length_43397_cov_81.464266	36988..41106	  serine protease autotransporters of Enterobacteriaceae (SPATE)	FN554766
virulence_ecoli	sitA	100.0	915 / 915	NODE_41_length_21479_cov_51.253201	17166..18080	  Iron transport protein	FN554766
virulence_ecoli	terC	98.32	714 / 714	NODE_11_length_177776_cov_56.053017	22812..23525	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	98.44	959 / 966	NODE_3_length_343294_cov_53.583325	174570..175528	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	100.0	777 / 777	NODE_28_length_50487_cov_212.017735	19435..20211	  Outer membrane protein complement resistance	FN554767
