Database	Virulence factor	Identity	Query / Template length	Contig	Position in contig	Protein function	Accession number
virulence_ecoli	ORF3	98.35	1029 / 1029	NODE_86_length_11433_cov_24.139398	1507..2535	 Isoprenoid Biosynthesis	FN554767
virulence_ecoli	ORF4	98.7	540 / 540	NODE_86_length_11433_cov_24.139398	964..1503	 Putative isopentenyl-diphosphate delta-isomerase	FN554767
virulence_ecoli	aaiC	100.0	507 / 507	NODE_53_length_28446_cov_43.253164	22516..23022	 Type VI secretion protein	FN554766
virulence_ecoli	capU	99.91	1089 / 1089	NODE_68_length_17582_cov_23.731962	2158..3246	 Hexosyltransferase homolog	CP003034
virulence_ecoli	fyuA	99.95	2022 / 2022	NODE_35_length_44896_cov_28.231955	36397..38418	  Siderophore receptor	CAY233333
virulence_ecoli	hlyE	100.0	918 / 918	NODE_12_length_96079_cov_19.625685	9091..10008	  Avian E.coli haemolysin	ECU57430
virulence_ecoli	irp2	100.0	6108 / 6108	NODE_35_length_44896_cov_28.231955	17102..23209	  High molecular weight protein 2 non-ribosomal peptide synthetase	QOEM01000039
virulence_ecoli	iss	100.0	294 / 294	NODE_144_length_2642_cov_23.668226	498..791	  Increased serum survival	CP001665
virulence_ecoli	iutA	100.0	2199 / 2199	NODE_18_length_81628_cov_26.424740	1866..4064	  Ferric aerobactin receptor	UGEP01000007
virulence_ecoli	mchB	99.66	294 / 294	NODE_74_length_14842_cov_31.434067	6954..7247	  Microcin H47 part of colicin H	AJ009631
virulence_ecoli	mchC	100.0	1551 / 1551	NODE_74_length_14842_cov_31.434067	5133..6683	  MchC protein	FN554766
virulence_ecoli	mchF	100.0	2097 / 2097	NODE_74_length_14842_cov_31.434067	1139..3235	  ABC transporter protein MchF	FN554766
virulence_ecoli	mcmA	100.0	222 / 222	NODE_74_length_14842_cov_31.434067	665..886	  Microcin M part of colicin H	FN554766
virulence_ecoli	sat	99.82	3888 / 3888	NODE_18_length_81628_cov_26.424740	5016..8903	 Secreted autotransporter toxin	JX050263
virulence_ecoli	terC	100.0	714 / 714	NODE_10_length_98904_cov_24.824431	64562..65275	  Tellurium ion resistance protein	CP007491
virulence_ecoli	terC	99.9	966 / 966	NODE_2_length_179410_cov_23.531592	4457..5422	  Tellurium ion resistance protein	MG591698
virulence_ecoli	traT	99.34	303 / 303	NODE_142_length_2753_cov_20.531016	397..699	  Outer membrane protein complement resistance	UEKA01000045
